Product,Delivery amount (m2),Eta,Sheet ID
Product 1934,64.8,2024-12-11,W45
Product 1934,324.0,2024-12-11,W45
Product 1934,324.0,2024-12-11,W45
Product 1934,324.0,2024-12-11,W45
Product 1934,86.4,2024-12-11,W45
Product 1934,561.6,2024-12-12,W45
Product 1934,604.8,2024-12-12,W45
Product 1935,324.0,2024-12-14,W45
Product 1935,324.0,2024-12-13,W45
Product 1935,21.6,2024-12-14,W45
Product 1935,324.0,2024-12-14,W45
Product 1935,259.2,2024-12-13,W45
Product 1935,194.4,2024-12-14,W45
Product 1935,21.6,2024-12-13,W45
Product 1916,20.48,2024-11-17,W45
Product 1914,19.84,2024-11-16,W45
Product 1912,9.6,2024-11-16,W45
Product 328,103.68,2024-12-13,W45
Product 328,311.04,2024-12-14,W45
Product 328,103.68,2024-12-13,W45
Product 327,51.84,2024-12-14,W45
Product 327,103.68,2024-12-13,W45
Product 330,103.68,2024-12-15,W45
Product 330,51.84,2024-12-15,W45
Product 330,622.08,2024-12-13,W45
Product 330,311.04,2024-12-12,W45
Product 330,155.52,2024-12-12,W45
Product 328,103.68,2024-12-12,W45
Product 328,466.56,2024-12-12,W45
Product 328,155.52,2024-12-12,W45
Product 327,466.56,2024-12-12,W45
Product 327,622.08,2024-12-12,W45
Product 329,1244.16,2024-12-12,W45
Product 1730,46.08,2024-11-23,W45
Product 1730,276.48,2024-11-24,W45
Product 1730,138.24,2024-11-24,W45
Product 1734,230.4,2024-11-28,W45
Product 1734,29.76,2024-11-27,W45
Product 1732,138.24,2024-11-27,W45
Product 1732,414.72,2024-11-27,W45
Product 1732,46.08,2024-11-25,W45
Product 1732,46.08,2024-11-27,W45
Product 1733,230.4,2024-11-27,W45
Product 1733,506.88,2024-11-27,W45
Product 1730,599.04,2024-11-27,W45
Product 1730,414.72,2024-11-27,W45
Product 1730,138.24,2024-11-27,W45
Product 1732,138.24,2024-11-24,W45
Product 1732,276.48,2024-11-24,W45
Product 1732,184.32,2024-11-24,W45
Product 1732,276.48,2024-11-23,W45
Product 1732,92.16,2024-11-24,W45
Product 1733,276.48,2024-11-23,W45
Product 1733,92.16,2024-11-24,W45
Product 1733,460.8,2024-11-24,W45
Product 1733,46.08,2024-11-23,W45
Product 1665,103.68,2024-11-16,W45
Product 188,38.4,2024-11-21,W45
Product 188,38.4,2024-11-22,W45
Product 1834,51.2,2024-12-22,W45
Product 1834,153.6,2024-12-22,W45
Product 1834,102.4,2024-12-22,W45
Product 1835,409.6,2024-12-22,W45
Product 1835,256.0,2024-12-22,W45
Product 1932,25.6,2024-11-16,W45
Product 1932,25.6,2024-11-16,W45
Product 1932,25.6,2024-11-16,W45
Product 1932,25.6,2024-11-16,W45
Product 1932,25.6,2024-11-16,W45
Product 1932,25.6,2024-11-16,W45
Product 1932,25.6,2024-11-16,W45
Product 1932,25.6,2024-11-16,W45
Product 1932,25.6,2024-11-16,W45
Product 1932,25.6,2024-11-16,W45
Product 1932,25.6,2024-11-16,W45
Product 1932,25.6,2024-11-16,W45
Product 1932,51.2,2024-11-16,W45
Product 1932,51.2,2024-11-16,W45
Product 1932,25.6,2024-11-16,W45
Product 1932,25.6,2024-11-16,W45
Product 696,0.216,2024-12-06,W45
Product 4,200.0,2024-11-30,W45
Product 4,100.0,2024-11-30,W45
Product 4,300.0,2024-12-01,W45
Product 4,100.0,2024-12-01,W45
Product 1265,17.22,2024-11-30,W45
Product 708,43.2,2024-12-22,W45
Product 708,86.4,2024-12-23,W45
Product 708,259.2,2024-12-23,W45
Product 708,43.2,2024-12-22,W45
Product 708,86.4,2024-12-22,W45
Product 1697,388.8,2024-12-22,W45
Product 1697,43.2,2024-12-22,W45
Product 1697,259.2,2024-12-22,W45
Product 1697,259.2,2024-12-23,W45
Product 1383,43.2,2024-11-17,W45
Product 1383,86.4,2024-11-13,W45
Product 1383,129.6,2024-11-13,W45
Product 1383,172.8,2024-11-11,W45
Product 1383,388.8,2024-11-13,W45
Product 1383,777.6,2024-11-11,W45
Product 1078,43.2,2024-12-18,W45
Product 1078,86.4,2024-12-18,W45
Product 1078,129.6,2024-12-15,W45
Product 1078,259.2,2024-12-15,W45
Product 1078,129.6,2024-12-15,W45
Product 1078,259.2,2024-12-15,W45
Product 1078,86.4,2024-12-15,W45
Product 219,466.56,2024-11-17,W45
Product 219,466.56,2024-11-16,W45
Product 219,103.68,2024-11-17,W45
Product 2316,113.0,2024-11-28,W45
Product 2316,24.0,2024-12-01,W45
Product 2316,8.0,2024-11-29,W45
Product 2402,16.0,2024-11-25,W45
Product 2402,78.0,2024-12-22,W45
Product 2316,72.0,2024-12-01,W45
Product 2316,72.0,2024-12-06,W45
Product 2316,72.0,2024-12-07,W45
Product 516,907.2,2024-12-18,W45
Product 516,60.48,2024-12-18,W45
Product 2316,216.0,2024-11-30,W45
Product 2316,216.0,2024-12-04,W45
Product 2316,144.0,2024-11-28,W45
Product 2316,144.0,2024-12-11,W45
Product 516,120.96,2024-12-23,W45
Product 516,544.32,2024-12-22,W45
Product 516,544.32,2024-12-22,W45
Product 960,518.4,2024-11-13,W45
Product 2033,43.2,2024-12-11,W45
Product 2033,129.6,2024-12-08,W45
Product 2323,216.0,2024-12-01,W45
Product 2260,432.0,2024-11-13,W45
Product 2323,144.0,2024-11-28,W45
Product 2260,72.0,2024-11-13,W45
Product 2260,72.0,2024-11-16,W45
Product 2260,72.0,2024-11-16,W45
Product 2323,144.0,2024-11-29,W45
Product 2323,216.0,2024-11-29,W45
Product 742,120.0,2024-11-22,W45
Product 742,60.0,2024-11-22,W45
Product 749,300.0,2024-12-06,W45
Product 742,420.0,2024-11-22,W45
Product 742,120.0,2024-11-21,W45
Product 749,120.0,2024-12-06,W45
Product 749,180.0,2024-12-06,W45
Product 749,180.0,2024-12-07,W45
Product 2033,1425.6,2024-12-12,W45
Product 2033,129.6,2024-12-12,W45
Product 2198,78.0,2024-11-11,W45
Product 2181,156.0,2024-11-22,W45
Product 767,78.0,2024-11-22,W45
Product 767,312.0,2024-11-23,W45
Product 2189,78.0,2024-11-17,W45
Product 2189,78.0,2024-11-16,W45
Product 2189,78.0,2024-11-16,W45
Product 2189,234.0,2024-11-17,W45
Product 2213,78.0,2024-11-16,W45
Product 2232,312.0,2024-11-13,W45
Product 2213,312.0,2024-11-17,W45
Product 2232,234.0,2024-12-22,W45
Product 871,60.0,2024-12-07,W45
Product 871,60.0,2024-12-07,W45
Product 871,60.0,2024-12-14,W45
Product 270,60.48,2024-12-02,W45
Product 270,60.48,2024-12-01,W45
Product 270,181.44,2024-12-01,W45
Product 273,181.44,2024-11-24,W45
Product 273,725.76,2024-11-23,W45
Product 274,362.88,2024-11-27,W45
Product 274,114.66,2024-11-25,W45
Product 273,60.48,2024-11-28,W45
Product 273,120.96,2024-11-27,W45
Product 273,148.68,2024-11-28,W45
Product 274,120.96,2024-11-28,W45
Product 274,133.56,2024-11-28,W45
Product 270,32.76,2024-11-28,W45
Product 274,120.96,2024-11-28,W45
Product 270,11.34,2024-11-30,W45
Product 274,120.96,2024-11-29,W45
Product 274,120.96,2024-11-29,W45
Product 270,181.44,2024-11-29,W45
Product 270,60.48,2024-11-30,W45
Product 270,544.32,2024-11-30,W45
Product 1049,120.0,2024-12-18,W45
Product 1049,180.0,2024-12-18,W45
Product 1049,300.0,2024-12-18,W45
Product 1049,180.0,2024-12-18,W45
Product 1049,60.0,2024-12-18,W45
Product 1050,62.0,2024-12-14,W45
Product 1050,120.0,2024-12-13,W45
Product 1050,360.0,2024-12-14,W45
Product 1050,180.0,2024-12-13,W45
Product 1050,60.0,2024-12-15,W45
Product 1050,58.0,2024-12-15,W45
Product 1050,38.0,2024-12-15,W45
Product 1050,120.0,2024-12-15,W45
Product 1049,16.0,2024-12-18,W45
Product 1049,28.0,2024-12-18,W45
Product 1048,360.0,2024-12-22,W45
Product 1053,540.0,2024-12-22,W45
Product 1052,120.0,2024-12-23,W45
Product 1052,180.0,2024-12-23,W45
Product 1052,59.0,2024-12-23,W45
Product 1048,180.0,2024-12-23,W45
Product 1048,60.0,2024-12-23,W45
Product 1051,120.0,2024-12-23,W45
Product 1051,164.0,2024-12-23,W45
Product 1051,360.0,2024-12-22,W45
Product 1051,240.0,2024-12-22,W45
Product 1052,180.0,2024-12-23,W45
Product 1052,171.0,2024-12-22,W45
Product 1052,180.0,2024-12-22,W45
Product 1049,60.0,2024-12-22,W45
Product 1053,300.0,2024-12-22,W45
Product 1048,15.0,2024-12-22,W45
Product 1051,60.0,2024-12-22,W45
Product 1051,42.0,2024-12-22,W45
Product 1049,66.0,2024-12-22,W45
Product 1048,48.0,2024-12-22,W45
Product 1048,120.0,2024-12-22,W45
Product 1050,12.0,2024-12-22,W45
Product 1052,60.0,2024-12-22,W45
Product 1363,388.8,2024-12-22,W45
Product 1363,86.4,2024-12-22,W45
Product 1363,777.6,2024-12-22,W45
Product 1363,86.4,2024-12-22,W45
Product 1650,73.84,2024-11-16,W45
Product 1648,36.92,2024-11-16,W45
Product 1648,36.92,2024-11-16,W45
Product 1647,73.84,2024-11-16,W45
Product 1649,36.92,2024-11-16,W45
Product 1651,36.92,2024-11-16,W45
Product 1651,36.92,2024-11-22,W45
Product 1647,147.68,2024-11-13,W45
Product 1648,147.68,2024-11-16,W45
Product 1652,36.92,2024-11-16,W45
Product 1652,110.76,2024-11-16,W45
Product 1648,22.72,2024-11-16,W45
Product 1652,17.04,2024-11-16,W45
Product 1647,443.04,2024-11-16,W45
Product 1647,184.6,2024-11-16,W45
Product 1647,443.04,2024-11-16,W45
Product 1647,73.84,2024-11-16,W45
Product 1648,36.92,2024-11-16,W45
Product 1648,59.64,2024-11-16,W45
Product 1648,147.68,2024-11-16,W45
Product 1648,36.92,2024-11-16,W45
Product 1649,221.52,2024-11-16,W45
Product 1649,332.28,2024-11-16,W45
Product 1649,36.92,2024-11-16,W45
Product 1649,110.76,2024-11-16,W45
Product 1649,332.28,2024-11-16,W45
Product 1649,332.28,2024-11-16,W45
Product 1649,295.36,2024-11-16,W45
Product 1649,332.28,2024-11-16,W45
Product 1651,73.84,2024-11-16,W45
Product 1651,73.84,2024-11-16,W45
Product 1651,73.84,2024-11-16,W45
Product 1651,73.84,2024-11-16,W45
Product 1651,36.92,2024-11-16,W45
Product 1648,332.28,2024-11-16,W45
Product 1648,184.6,2024-11-16,W45
Product 1648,36.92,2024-11-16,W45
Product 1647,36.92,2024-11-16,W45
Product 1647,369.2,2024-11-16,W45
Product 1647,221.52,2024-11-16,W45
Product 1647,110.76,2024-11-16,W45
Product 1652,73.84,2024-11-16,W45
Product 1652,110.76,2024-11-16,W45
Product 1648,36.92,2024-11-16,W45
Product 1648,332.28,2024-11-16,W45
Product 1648,332.28,2024-11-16,W45
Product 1651,25.56,2024-11-16,W45
Product 1651,701.48,2024-11-16,W45
Product 1651,73.84,2024-11-16,W45
Product 1651,221.52,2024-11-16,W45
Product 1651,73.84,2024-11-16,W45
Product 1651,110.76,2024-11-16,W45
Product 1651,73.84,2024-11-16,W45
Product 1651,332.28,2024-11-16,W45
Product 1652,184.6,2024-11-20,W45
Product 1652,332.28,2024-11-20,W45
Product 1652,110.76,2024-11-18,W45
Product 1652,443.04,2024-11-17,W45
Product 1652,73.84,2024-11-22,W45
Product 1652,590.72,2024-11-21,W45
Product 1652,14.2,2024-11-22,W45
Product 1650,28.4,2024-11-13,W45
Product 1650,553.8,2024-11-13,W45
Product 1650,553.8,2024-11-13,W45
Product 1650,221.52,2024-11-13,W45
Product 1650,31.24,2024-11-13,W45
Product 1650,36.92,2024-11-13,W45
Product 1650,332.28,2024-11-13,W45
Product 1650,221.52,2024-11-13,W45
Product 1650,110.76,2024-11-13,W45
Product 1230,86.4,2024-12-09,W45
Product 1230,432.0,2024-11-30,W45
Product 999,259.2,2024-12-22,W45
Product 999,86.4,2024-12-22,W45
Product 999,86.4,2024-12-22,W45
Product 788,78.0,2024-11-27,W45
Product 807,78.0,2024-11-27,W45
Product 768,390.0,2024-11-21,W45
Product 807,234.0,2024-11-22,W45
Product 2268,78.0,2024-11-29,W45
Product 2268,78.0,2024-11-29,W45
Product 2268,78.0,2024-11-30,W45
Product 2216,78.0,2024-11-30,W45
Product 780,78.0,2024-11-27,W45
Product 780,78.0,2024-11-24,W45
Product 780,78.0,2024-11-23,W45
Product 780,156.0,2024-11-24,W45
Product 809,390.0,2024-11-29,W45
Product 812,78.0,2024-11-27,W45
Product 770,156.0,2024-11-28,W45
Product 774,234.0,2024-11-13,W45
Product 774,312.0,2024-11-13,W45
Product 778,312.0,2024-11-22,W45
Product 778,78.0,2024-11-23,W45
Product 771,234.0,2024-11-24,W45
Product 771,156.0,2024-11-24,W45
Product 775,234.0,2024-11-23,W45
Product 775,156.0,2024-11-24,W45
Product 813,390.0,2024-12-01,W45
Product 812,234.0,2024-11-27,W45
Product 2202,78.0,2024-11-29,W45
Product 2227,78.0,2024-12-04,W45
Product 2226,468.0,2024-12-22,W45
Product 2274,78.0,2024-11-29,W45
Product 2274,78.0,2024-11-29,W45
Product 2274,78.0,2024-11-29,W45
Product 2384,78.0,2024-11-13,W45
Product 2384,78.0,2024-11-13,W45
Product 2384,78.0,2024-11-16,W45
Product 2375,156.0,2024-11-13,W45
Product 2393,234.0,2024-11-13,W45
Product 1361,864.0,2024-12-22,W45
Product 1364,86.4,2024-12-23,W45
Product 1364,129.6,2024-12-22,W45
Product 1364,43.2,2024-12-22,W45
Product 1360,216.0,2024-12-22,W45
Product 1360,43.2,2024-12-22,W45
Product 1360,259.2,2024-12-23,W45
Product 1362,129.6,2024-12-22,W45
Product 1362,345.6,2024-12-22,W45
Product 1362,172.8,2024-12-22,W45
Product 1364,129.6,2024-12-22,W45
Product 1364,302.4,2024-12-22,W45
Product 26,288.0,2024-12-13,W45
Product 1900,51.2,2024-11-13,W45
Product 1900,51.2,2024-11-13,W45
Product 1900,51.2,2024-11-11,W45
Product 1900,102.4,2024-11-11,W45
Product 1900,204.8,2024-11-11,W45
Product 1900,256.0,2024-11-13,W45
Product 1073,302.4,2024-12-15,W45
Product 1073,129.6,2024-12-15,W45
Product 1073,259.2,2024-12-15,W45
Product 1073,1252.8,2024-12-12,W45
Product 1073,86.4,2024-12-12,W45
Product 1073,1252.8,2024-12-12,W45
Product 1073,1252.8,2024-12-12,W45
Product 1383,43.2,2024-11-11,W45
Product 4,200.0,2024-12-11,W45
Product 4,100.0,2024-12-11,W45
Product 1,100.0,2024-11-29,W45
Product 1,200.0,2024-11-30,W45
Product 1,200.0,2024-11-29,W45
Product 1,200.0,2024-12-09,W45
Product 26,96.0,2024-12-13,W45
Product 26,192.0,2024-12-14,W45
Product 58,138.24,2024-12-22,W45
Product 235,103.68,2024-11-21,W45
Product 315,103.68,2024-12-09,W45
Product 280,60.48,2024-11-16,W45
Product 280,181.44,2024-11-16,W45
Product 315,51.84,2024-11-17,W45
Product 315,155.52,2024-11-16,W45
Product 297,155.52,2024-11-13,W45
Product 297,155.52,2024-11-13,W45
Product 315,311.04,2024-11-21,W45
Product 280,181.44,2024-11-11,W45
Product 280,181.44,2024-11-11,W45
Product 315,466.56,2024-12-06,W45
Product 280,907.2,2024-11-13,W45
Product 297,777.6,2024-11-15,W45
Product 297,1399.68,2024-11-15,W45
Product 297,207.36,2024-11-16,W45
Product 315,466.56,2024-12-06,W45
Product 315,466.56,2024-12-07,W45
Product 297,51.84,2024-12-09,W45
Product 297,311.04,2024-12-07,W45
Product 297,466.56,2024-12-08,W45
Product 235,155.52,2024-11-17,W45
Product 235,622.08,2024-11-16,W45
Product 235,311.04,2024-11-16,W45
Product 378,103.68,2024-11-13,W45
Product 378,103.68,2024-11-11,W45
Product 474,103.68,2024-12-15,W45
Product 438,155.52,2024-11-13,W45
Product 438,51.84,2024-11-11,W45
Product 369,120.96,2024-11-13,W45
Product 454,60.48,2024-11-11,W45
Product 454,1391.04,2024-11-11,W45
Product 369,60.48,2024-11-11,W45
Product 366,155.52,2024-11-11,W45
Product 366,51.84,2024-11-13,W45
Product 366,155.52,2024-11-11,W45
Product 474,466.56,2024-12-11,W45
Product 474,622.08,2024-12-11,W45
Product 474,311.04,2024-12-11,W45
Product 367,1658.88,2024-12-18,W45
Product 505,60.0,2024-11-16,W45
Product 867,60.0,2024-12-02,W45
Product 867,60.0,2024-12-08,W45
Product 505,120.0,2024-11-16,W45
Product 505,300.0,2024-11-13,W45
Product 1949,388.8,2024-12-15,W45
Product 1949,43.2,2024-12-15,W45
Product 1949,302.4,2024-12-15,W45
Product 505,720.0,2024-11-13,W45
Product 505,180.0,2024-11-13,W45
Product 505,360.0,2024-11-13,W45
Product 505,180.0,2024-11-13,W45
Product 867,180.0,2024-11-29,W45
Product 867,600.0,2024-11-30,W45
Product 505,420.0,2024-11-11,W45
Product 505,60.0,2024-11-11,W45
Product 505,480.0,2024-11-11,W45
Product 505,420.0,2024-11-13,W45
Product 505,540.0,2024-11-13,W45
Product 1997,388.8,2024-12-23,W45
Product 1997,43.2,2024-12-23,W45
Product 1997,259.2,2024-12-22,W45
Product 2132,184.32,2024-11-22,W45
Product 2132,92.16,2024-11-20,W45
Product 2132,46.08,2024-11-21,W45
Product 1953,42.0,2024-11-29,W45
Product 1953,168.0,2024-11-29,W45
Product 2127,604.8,2024-12-04,W45
Product 2127,1425.6,2024-11-30,W45
Product 2034,129.6,2024-12-13,W45
Product 2034,561.6,2024-12-14,W45
Product 2034,432.0,2024-12-13,W45
Product 2034,259.2,2024-12-15,W45
Product 2034,43.2,2024-12-15,W45
Product 2034,43.2,2024-12-15,W45
Product 2034,777.6,2024-12-15,W45
Product 774,78.0,2024-11-23,W45
Product 787,78.0,2024-11-22,W45
Product 2179,78.0,2024-12-04,W45
Product 2225,78.0,2024-11-16,W45
Product 2225,78.0,2024-11-16,W45
Product 2177,156.0,2024-11-21,W45
Product 2215,78.0,2024-12-15,W45
Product 2215,78.0,2024-12-15,W45
Product 2179,234.0,2024-12-06,W45
Product 770,624.0,2024-11-28,W45
Product 770,234.0,2024-11-27,W45
Product 787,312.0,2024-11-28,W45
Product 787,468.0,2024-11-29,W45
Product 2179,78.0,2024-12-06,W45
Product 2179,390.0,2024-12-06,W45
Product 2179,234.0,2024-12-06,W45
Product 2221,78.0,2024-11-21,W45
Product 2277,234.0,2024-11-29,W45
Product 2277,78.0,2024-11-29,W45
Product 2277,78.0,2024-11-30,W45
Product 2277,156.0,2024-11-29,W45
Product 2277,78.0,2024-11-29,W45
Product 2267,156.0,2024-12-06,W45
Product 2267,312.0,2024-12-06,W45
Product 2267,78.0,2024-12-07,W45
Product 2221,78.0,2024-12-22,W45
Product 2232,390.0,2024-12-22,W45
Product 504,60.0,2024-11-28,W45
Product 508,60.0,2024-11-29,W45
Product 745,60.0,2024-12-08,W45
Product 748,120.0,2024-12-01,W45
Product 742,180.0,2024-11-21,W45
Product 742,180.0,2024-11-21,W45
Product 748,240.0,2024-11-30,W45
Product 508,180.0,2024-11-16,W45
Product 508,120.0,2024-11-16,W45
Product 742,180.0,2024-11-21,W45
Product 742,120.0,2024-11-22,W45
Product 507,60.0,2024-11-28,W45
Product 507,120.0,2024-11-28,W45
Product 745,120.0,2024-12-07,W45
Product 745,60.0,2024-12-07,W45
Product 870,12.0,2024-11-22,W45
Product 508,180.0,2024-11-22,W45
Product 508,180.0,2024-11-22,W45
Product 508,120.0,2024-11-22,W45
Product 508,180.0,2024-11-22,W45
Product 870,45.6,2024-11-22,W45
Product 870,87.6,2024-11-22,W45
Product 870,120.0,2024-11-22,W45
Product 868,240.0,2024-11-22,W45
Product 868,120.0,2024-11-22,W45
Product 868,120.0,2024-11-22,W45
Product 868,540.0,2024-11-22,W45
Product 504,360.0,2024-11-22,W45
Product 504,360.0,2024-11-23,W45
Product 504,60.0,2024-11-22,W45
Product 504,180.0,2024-11-22,W45
Product 745,420.0,2024-12-07,W45
Product 870,27.6,2024-12-22,W45
Product 870,358.8,2024-12-22,W45
Product 870,120.0,2024-12-22,W45
Product 870,13.2,2024-12-22,W45
Product 870,1.2,2024-12-22,W45
Product 870,118.8,2024-12-22,W45
Product 1559,36.92,2024-12-15,W45
Product 1558,36.92,2024-12-15,W45
Product 1558,36.92,2024-12-11,W45
Product 1558,36.92,2024-12-09,W45
Product 1558,73.84,2024-12-08,W45
Product 1559,36.92,2024-12-12,W45
Product 1559,36.92,2024-12-12,W45
Product 1559,36.92,2024-12-12,W45
Product 1559,36.92,2024-12-12,W45
Product 2373,78.0,2024-11-22,W45
Product 2373,234.0,2024-11-22,W45
Product 1558,36.92,2024-12-15,W45
Product 1558,73.84,2024-12-15,W45
Product 1558,73.84,2024-12-15,W45
Product 1558,258.44,2024-12-07,W45
Product 1558,221.52,2024-12-06,W45
Product 1559,184.6,2024-12-07,W45
Product 1559,73.84,2024-12-06,W45
Product 1559,36.92,2024-12-06,W45
Product 1559,73.84,2024-12-08,W45
Product 1559,36.92,2024-12-07,W45
Product 1559,36.92,2024-12-08,W45
Product 1559,36.92,2024-12-07,W45
Product 1559,36.92,2024-12-07,W45
Product 1558,147.68,2024-12-09,W45
Product 1558,36.92,2024-12-11,W45
Product 1558,664.56,2024-12-08,W45
Product 1558,221.52,2024-12-08,W45
Product 1559,36.92,2024-12-11,W45
Product 1559,36.92,2024-12-11,W45
Product 1559,36.92,2024-12-11,W45
Product 1559,184.6,2024-12-11,W45
Product 2373,234.0,2024-11-17,W45
Product 969,86.4,2024-11-27,W45
Product 969,259.2,2024-11-25,W45
Product 969,518.4,2024-11-25,W45
Product 969,86.4,2024-11-27,W45
Product 969,345.6,2024-11-24,W45
Product 867,120.0,2024-11-30,W45
Product 867,180.0,2024-12-08,W45
Product 867,60.0,2024-12-11,W45
Product 867,180.0,2024-12-11,W45
Product 2292,34.0,2024-11-30,W45
Product 579,483.84,2024-12-22,W45
Product 579,60.48,2024-12-22,W45
Product 580,544.32,2024-12-22,W45
Product 583,241.92,2024-12-22,W45
Product 581,362.88,2024-12-22,W45
Product 581,120.96,2024-12-23,W45
Product 583,120.96,2024-12-22,W45
Product 581,60.48,2024-12-22,W45
Product 585,362.88,2024-12-22,W45
Product 585,181.44,2024-12-22,W45
Product 589,181.44,2024-12-22,W45
Product 589,120.96,2024-12-22,W45
Product 584,60.48,2024-12-22,W45
Product 587,181.44,2024-12-22,W45
Product 587,120.96,2024-12-22,W45
Product 582,60.48,2024-12-22,W45
Product 83,103.68,2024-11-30,W45
Product 83,622.08,2024-11-29,W45
Product 83,51.84,2024-11-30,W45
Product 83,259.2,2024-11-29,W45
Product 1528,129.6,2024-11-21,W45
Product 1528,259.2,2024-11-20,W45
Product 1528,777.6,2024-11-17,W45
Product 277,120.96,2024-11-13,W45
Product 277,120.96,2024-11-13,W45
Product 277,120.96,2024-11-13,W45
Product 278,604.8,2024-11-13,W45
Product 347,60.48,2024-11-13,W45
Product 347,60.48,2024-11-11,W45
Product 347,241.92,2024-11-11,W45
Product 347,241.92,2024-11-13,W45
Product 1765,21.6,2024-11-28,W45
Product 865,60.0,2024-11-29,W45
Product 865,60.0,2024-11-30,W45
Product 865,60.0,2024-12-08,W45
Product 865,120.0,2024-11-30,W45
Product 865,540.0,2024-11-29,W45
Product 865,60.0,2024-11-29,W45
Product 865,60.0,2024-12-09,W45
Product 865,480.0,2024-12-08,W45
Product 525,259.2,2024-12-01,W45
Product 525,43.2,2024-11-30,W45
Product 525,86.4,2024-11-29,W45
Product 525,129.6,2024-11-30,W45
Product 525,259.2,2024-11-28,W45
Product 525,129.6,2024-11-28,W45
Product 525,38.88,2024-11-27,W45
Product 1383,43.2,2024-11-17,W45
Product 1383,43.2,2024-11-17,W45
Product 1349,43.2,2024-12-18,W45
Product 1383,86.4,2024-11-13,W45
Product 1349,43.2,2024-12-15,W45
Product 1349,345.6,2024-12-15,W45
Product 1349,86.4,2024-12-13,W45
Product 1349,518.4,2024-12-15,W45
Product 1320,604.8,2024-11-13,W45
Product 1320,259.2,2024-11-13,W45
Product 1078,259.2,2024-12-15,W45
Product 1078,388.8,2024-12-15,W45
Product 1078,259.2,2024-12-15,W45
Product 1078,129.6,2024-12-15,W45
Product 1287,43.2,2024-11-17,W45
Product 1502,129.6,2024-11-29,W45
Product 1502,129.6,2024-11-30,W45
Product 1502,259.2,2024-12-04,W45
Product 1502,345.6,2024-12-05,W45
Product 1502,86.4,2024-12-06,W45
Product 1502,86.4,2024-12-06,W45
Product 1347,43.2,2024-11-21,W45
Product 1287,129.6,2024-11-20,W45
Product 1229,129.6,2024-12-15,W45
Product 1229,43.2,2024-12-13,W45
Product 1229,129.6,2024-12-15,W45
Product 1229,172.8,2024-12-15,W45
Product 1347,597.6,2024-11-17,W45
Product 1229,216.0,2024-12-22,W45
Product 1229,43.2,2024-12-23,W45
Product 310,51.84,2024-11-22,W45
