ProductId,To_be_produced_sq2,Etd,WeekId,Year
Product 981,86.4,2024-12-10,W49,2024
Product 1238,86.4,2025-01-15,W49,2024
Product 905,4320.0,2025-01-22,W49,2024
Product 1026,3024.0,2025-01-20,W49,2024
Product 1287,518.4,2025-01-05,W49,2024
Product 1287,518.4,2025-02-07,W49,2024
Product 1302,1036.8,2025-02-11,W49,2024
Product 1320,2030.4,2025-01-16,W49,2024
Product 1385,518.4,2025-01-01,W49,2024
Product 1827,1024.0,2024-12-29,W49,2024
Product 945,1684.8,,W49,2024
Product 1203,561.6,2025-02-10,W49,2024
Product 1203,475.2,2025-02-11,W49,2024
Product 1221,1036.8,2025-01-31,W49,2024
Product 1346,1036.8,2025-02-08,W49,2024
Product 1369,950.4,2025-02-06,W49,2024
Product 1370,950.4,2025-02-06,W49,2024
Product 1371,2894.4,2025-02-05,W49,2024
Product 1372,1036.8,2025-02-06,W49,2024
Product 1033,993.6,2025-02-26,W49,2024
Product 1996,1013.76,2025-02-20,W49,2024
Product 1360,993.6,2025-02-06,W49,2024
Product 1361,1468.8,2025-02-05,W49,2024
Product 1362,907.2,2025-02-05,W49,2024
Product 1363,1425.6,,W49,2024
Product 1364,907.2,2025-02-05,W49,2024
Product 1387,2030.4,2025-02-20,W49,2024
Product 1388,2030.4,2025-02-20,W49,2024
Product 1389,2030.4,2025-02-22,W49,2024
Product 1391,2030.4,2025-02-23,W49,2024
Product 1353,993.6,2025-02-06,W49,2024
Product 1354,907.2,2025-02-06,W49,2024
Product 1227,518.4,2025-01-26,W49,2024
Product 1244,518.4,2025-01-31,W49,2024
Product 1034,734.4,2025-02-13,W49,2024
Product 2016,1036.8,2025-02-13,W49,2024
Product 2116,1036.8,2025-01-30,W49,2024
Product 2117,1036.8,2025-01-31,W49,2024
Product 2071,2505.6,2025-01-25,W49,2024
Product 2072,2505.6,2025-01-25,W49,2024
Product 2073,2505.6,2025-01-26,W49,2024
Product 2074,2505.6,2025-01-27,W49,2024
Product 1744,1663.2,2025-03-22,W49,2024
Product 1745,1663.2,2025-03-22,W49,2024
Product 2135,1612.8,2025-01-05,W49,2024
Product 1732,1658.88,2024-12-26,W49,2024
Product 1731,1612.8,2024-12-26,W49,2024
Product 1730,1658.88,2024-12-25,W49,2024
Product 1734,5415.36,2024-12-24,W49,2024
Product 1733,3778.56,2024-12-27,W49,2024
Product 1459,468.0,2025-01-27,W49,2024
Product 2377,234.0,2025-01-27,W49,2024
Product 1485,234.0,2025-01-06,W49,2024
Product 1456,390.0,2025-01-27,W49,2024
Product 1483,312.0,2025-01-06,W49,2024
Product 1491,312.0,2025-01-06,W49,2024
Product 1531,1036.8,2025-02-12,W49,2024
Product 1532,1036.8,2025-02-12,W49,2024
Product 1586,1036.8,2025-02-13,W49,2024
Product 1694,1036.8,2025-02-13,W49,2024
Product 1597,1036.8,2025-02-11,W49,2024
Product 1598,993.6,2025-02-10,W49,2024
Product 2124,1036.8,2025-02-14,W49,2024
Product 1635,388.8,2025-02-11,W49,2024
Product 999,864.0,2025-01-13,W49,2024
Product 1698,475.2,2025-02-13,W49,2024
Product 1632,86.4,2024-12-07,W49,2024
Product 1632,950.4,2025-02-11,W49,2024
Product 1000,1036.8,2025-01-15,W49,2024
Product 1622,1036.8,2025-02-14,W49,2024
Product 602,10.5,2025-02-01,W49,2024
Product 720,60.48,,W49,2024
Product 1559,73.84,,W49,2024
Product 806,546.0,2025-02-03,W49,2024
Product 970,5011.2,,W49,2024
Product 1001,172.8,2024-12-10,W49,2024
Product 1001,129.6,2024-12-10,W49,2024
Product 2315,72.0,2025-01-23,W49,2024
Product 2405,78.0,2025-03-17,W49,2024
Product 505,180.0,2025-01-22,W49,2024
Product 517,302.4,2025-01-17,W49,2024
Product 999,43.2,2025-01-13,W49,2024
Product 867,120.0,2025-02-07,W49,2024
Product 2134,9.6,,W49,2024
Product 2373,78.0,2025-01-27,W49,2024
Product 749,36.0,2024-12-12,W49,2024
Product 970,1123.2,,W49,2024
Product 222,2021.76,2025-01-21,W49,2024
Product 150,1663.2,2025-01-19,W49,2024
Product 1079,1036.8,,W49,2024
Product 2373,1014.0,2025-01-28,W49,2024
Product 2377,390.0,2025-02-01,W49,2024
Product 2386,390.0,2025-01-28,W49,2024
Product 2395,1014.0,2025-01-28,W49,2024
Product 2329,6.0,,W49,2024
Product 2363,5.67,,W49,2024
Product 2329,6.0,,W49,2024
Product 618,11.0,,W49,2024
Product 2363,5.67,,W49,2024
Product 1116,15.152,,W49,2024
Product 1013,604.8,,W49,2024
Product 1013,950.4,,W49,2024
Product 1289,946.08,,W49,2024
Product 1287,482.4,,W49,2024
Product 1013,432.0,,W49,2024
Product 1807,293.76,,W49,2024
Product 1289,432.0,,W49,2024
Product 1766,556.56,,W49,2024
Product 347,35.28,,W49,2024
Product 347,302.4,,W49,2024
Product 1286,565.92,,W49,2024
Product 1599,10.08,,W49,2024
Product 1560,2510.56,2024-09-24,W49,2024
Product 2302,1.0,2024-12-06,W49,2024
Product 747,1020.0,2024-12-10,W49,2024
Product 504,1020.0,2025-01-07,W49,2024
Product 507,1020.0,2025-01-07,W49,2024
Product 508,1020.0,2025-01-07,W49,2024
Product 748,1020.0,2025-01-07,W49,2024
Product 519,302.4,2024-12-10,W49,2024
Product 1863,64.8,,W44,2024
Product 116,96.0,2024-11-01,W44,2024
Product 116,192.0,2024-11-01,W44,2024
Product 116,864.0,2024-11-01,W44,2024
Product 116,384.0,2024-11-11,W44,2024
Product 1611,43.2,2024-11-11,W44,2024
Product 1298,993.6,2024-11-04,W44,2024
Product 984,259.2,2024-11-12,W44,2024
Product 970,1036.8,2024-11-12,W44,2024
Product 2020,1036.8,2025-01-21,W44,2024
Product 116,3264.0,2024-11-11,W44,2024
Product 1857,1317.6,2025-01-16,W44,2024
Product 928,561.6,2025-01-04,W44,2024
Product 909,734.4,2024-12-19,W44,2024
Product 1776,535.68,,W44,2024
Product 1193,432.0,2024-11-16,W44,2024
Product 1188,1036.8,2024-11-16,W44,2024
Product 847,1036.8,2024-11-18,W44,2024
Product 1280,2030.4,2024-11-14,W44,2024
Product 825,241.92,2024-11-15,W44,2024
Product 240,1716.0,2024-11-07,W44,2024
Product 116,3552.0,2024-11-11,W44,2024
Product 241,2970.0,2024-11-01,W44,2024
Product 240,1254.0,2024-11-01,W44,2024
Product 240,2508.0,2024-11-07,W44,2024
Product 239,2244.0,2024-11-01,W44,2024
Product 6,100.0,2024-11-05,W44,2024
Product 996,1900.8,2024-11-05,W44,2024
Product 91,466.56,2025-01-08,W44,2024
Product 698,1.008,2024-11-16,W44,2024
Product 474,1088.64,2024-11-01,W44,2024
Product 24,96.0,2024-11-01,W44,2024
Product 1902,1024.0,2024-11-12,W44,2024
Product 1832,1024.0,2024-11-12,W44,2024
Product 2109,1036.8,2024-12-12,W44,2024
Product 983,648.0,2024-11-12,W44,2024
Product 819,1270.08,2024-11-14,W44,2024
Product 828,952.0,2024-12-02,W44,2024
Product 828,392.0,,W44,2024
Product 2321,144.0,2024-11-05,W44,2024
Product 2321,72.0,2024-12-01,W44,2024
Product 2323,5472.0,2024-12-17,W44,2024
Product 1438,468.0,,W44,2024
Product 1475,468.0,2024-12-09,W44,2024
Product 1031,1036.8,2024-11-09,W44,2024
Product 984,1512.0,2024-11-12,W44,2024
Product 1620,1036.8,2025-01-11,W44,2024
Product 1326,561.6,2024-11-17,W44,2024
Product 1082,1728.0,2024-12-28,W44,2024
Product 1002,734.4,2024-11-11,W44,2024
Product 1002,43.2,,W44,2024
Product 1033,1036.8,2024-11-11,W44,2024
Product 1232,950.4,2024-11-05,W44,2024
Product 318,518.4,,W44,2024
Product 1004,1036.8,2025-01-12,W44,2024
Product 1515,1036.8,2024-11-11,W44,2024
Product 1304,3326.4,2024-11-05,W44,2024
Product 983,1512.0,2024-11-12,W44,2024
Product 984,2030.4,2024-11-12,W44,2024
Product 1081,820.8,2024-11-05,W44,2024
Product 1697,1036.8,2024-11-12,W44,2024
Product 1356,1036.8,2024-11-24,W44,2024
Product 1417,302.4,2024-11-02,W44,2024
Product 975,518.4,2024-11-26,W44,2024
Product 975,475.2,2024-11-05,W44,2024
Product 669,0.288,2024-11-01,W44,2024
Product 687,0.36,2024-11-15,W44,2024
Product 2012,518.4,2024-11-23,W44,2024
Product 2016,1036.8,2024-11-23,W44,2024
Product 2096,1036.8,2024-12-31,W44,2024
Product 1661,36.0,2024-11-05,W44,2024
Product 1663,76.32,2024-11-05,W44,2024
Product 1232,86.4,2024-11-05,W44,2024
Product 988,86.4,2024-11-05,W44,2024
Product 988,43.2,,W44,2024
Product 1033,1512.0,2024-11-11,W44,2024
Product 2017,604.8,2024-11-25,W44,2024
Product 686,0.936,2024-11-16,W44,2024
Product 1841,410.4,,W44,2024
Product 1772,587.52,,W44,2024
Product 1774,17.28,2024-11-02,W44,2024
Product 1774,345.6,,W44,2024
Product 2133,92.16,2024-12-20,W44,2024
Product 2177,1872.0,2024-11-01,W44,2024
Product 2128,1425.6,2024-11-29,W44,2024
Product 825,1572.48,2024-11-15,W44,2024
Product 717,1391.04,2024-11-15,W44,2024
Product 509,1020.0,2024-11-23,W44,2024
Product 784,936.0,2024-11-11,W44,2024
Product 877,60.0,,W44,2024
Product 2256,360.0,2024-12-30,W44,2024
Product 2322,72.0,2024-11-05,W44,2024
Product 1094,240.0,2024-12-23,W44,2024
Product 1095,60.0,2024-12-24,W44,2024
Product 1440,546.0,2024-12-09,W44,2024
Product 814,1039.5,2024-11-28,W44,2024
Product 2323,1224.0,2024-11-05,W44,2024
Product 2,300.0,2024-12-11,W44,2024
Product 136,1987.2,2024-11-03,W44,2024
Product 136,43.2,,W44,2024
Product 139,1987.2,2024-11-04,W44,2024
Product 139,43.2,,W44,2024
Product 140,1987.2,2024-11-04,W44,2024
Product 140,43.2,,W44,2024
Product 141,1987.2,2024-11-05,W44,2024
Product 141,43.2,,W44,2024
Product 142,1987.2,2024-11-05,W44,2024
Product 142,43.2,,W44,2024
Product 143,1987.2,2024-11-06,W44,2024
Product 143,43.2,,W44,2024
Product 1031,1512.0,2024-11-09,W44,2024
Product 1306,1036.8,2024-11-24,W44,2024
Product 1326,1036.8,2024-11-17,W44,2024
Product 1385,1036.8,2025-01-01,W44,2024
Product 1417,1036.8,2024-11-01,W44,2024
Product 1606,43.2,2024-11-11,W44,2024
Product 1606,86.4,,W44,2024
Product 925,907.2,2024-11-26,W44,2024
Product 1759,616.32,2024-11-13,W44,2024
Product 1741,1474.56,2024-12-20,W44,2024
Product 846,1209.6,2024-11-16,W44,2024
Product 1424,993.6,2025-01-10,W44,2024
Product 1426,302.4,2024-11-04,W44,2024
Product 1426,518.4,2024-11-04,W44,2024
Product 1426,129.6,,W44,2024
Product 517,1149.12,2024-11-13,W44,2024
Product 831,1008.0,,W44,2024
Product 960,950.4,2024-11-26,W44,2024
Product 1343,993.6,2024-12-04,W44,2024
Product 1232,1036.8,2024-11-05,W44,2024
Product 1846,626.4,2024-12-02,W44,2024
Product 1934,216.0,,W44,2024
Product 1935,561.6,,W44,2024
Product 1912,2494.08,2025-01-25,W44,2024
Product 1913,2503.68,2025-01-26,W44,2024
Product 1914,2483.84,2025-01-27,W44,2024
Product 1916,2483.2,2025-01-27,W44,2024
Product 1852,64.8,,W44,2024
Product 1066,1468.8,2024-11-25,W44,2024
Product 1067,1468.8,2024-11-17,W44,2024
Product 1709,1658.88,2024-12-09,W44,2024
Product 1710,1658.88,2024-12-09,W44,2024
Product 1714,1658.88,2024-12-09,W44,2024
Product 1717,1616.76,2024-12-02,W44,2024
Product 1718,1615.68,2024-12-25,W44,2024
Product 1720,1615.68,2024-12-02,W44,2024
Product 1722,1615.68,2024-12-25,W44,2024
Product 1734,1333.44,2024-11-01,W44,2024
Product 1387,1512.0,2024-11-19,W44,2024
Product 1387,475.2,,W44,2024
Product 1389,1512.0,2024-11-17,W44,2024
Product 1389,475.2,,W44,2024
Product 1391,1684.8,2024-11-18,W44,2024
Product 1391,302.4,2024-11-18,W44,2024
Product 1337,1512.0,2024-11-16,W44,2024
Product 1337,1512.0,,W44,2024
Product 1338,1512.0,2024-11-17,W44,2024
Product 1338,1512.0,,W44,2024
Product 1339,1512.0,2024-11-18,W44,2024
Product 1339,1512.0,,W44,2024
Product 1340,1512.0,2024-11-18,W44,2024
Product 1340,1512.0,,W44,2024
Product 1247,329.02,2024-12-23,W44,2024
Product 1248,329.02,2024-12-23,W44,2024
Product 1834,1536.0,2024-11-02,W44,2024
Product 1835,1536.0,2024-11-02,W44,2024
Product 1836,1536.0,2024-11-03,W44,2024
Product 1838,1536.0,2024-11-03,W44,2024
Product 2326,60.179,2024-11-01,W44,2024
Product 669,0.216,2024-11-01,W44,2024
Product 698,0.216,2024-11-16,W44,2024
Product 511,25.6,2024-11-14,W44,2024
Product 639,0.4,2024-11-16,W44,2024
Product 660,1.0,2024-11-16,W44,2024
Product 676,0.648,2024-11-23,W44,2024
Product 669,0.36,2024-11-01,W44,2024
Product 687,0.216,2024-11-15,W44,2024
Product 697,1.008,2024-11-23,W44,2024
Product 1697,950.4,2024-11-12,W44,2024
Product 1697,1080.0,2024-11-02,W44,2024
Product 708,1036.8,2024-11-05,W44,2024
Product 1233,1036.8,2024-11-05,W44,2024
Product 2107,1036.8,2024-12-04,W44,2024
Product 1609,1036.8,2025-01-21,W44,2024
Product 1412,2030.4,2024-12-12,W44,2024
Product 1206,129.6,2024-11-05,W44,2024
Product 1607,1036.8,2024-11-11,W44,2024
Product 2152,160.0,,W44,2024
Product 2152,114.0,,W44,2024
Product 2174,81.0,,W44,2024
Product 2177,523.0,2024-11-01,W44,2024
Product 515,3357.9,2024-11-29,W44,2024
Product 2316,72.0,2024-11-05,W44,2024
Product 825,1391.04,2024-11-15,W44,2024
Product 960,1209.6,2024-11-26,W44,2024
Product 2323,288.0,2024-11-05,W44,2024
Product 767,546.0,2024-11-18,W44,2024
Product 2181,156.0,2024-11-01,W44,2024
Product 2232,390.0,2024-11-01,W44,2024
Product 1695,1512.0,2024-11-01,W44,2024
Product 1719,1615.68,2024-12-25,W44,2024
Product 1388,1512.0,2024-11-21,W44,2024
Product 1388,475.2,,W44,2024
Product 940,1987.2,,W44,2024
Product 943,1987.2,,W44,2024
Product 944,1987.2,,W44,2024
Product 941,1987.2,,W44,2024
Product 942,1987.2,,W44,2024
Product 945,1987.2,2024-11-01,W44,2024
Product 1048,120.0,2024-11-01,W44,2024
Product 1048,360.0,2024-11-01,W44,2024
Product 1048,360.0,2024-11-01,W44,2024
Product 1048,77.0,2024-11-01,W44,2024
Product 1050,12.0,2024-11-01,W44,2024
Product 1053,1010.0,2024-11-02,W44,2024
Product 1481,350.0,2024-12-16,W44,2024
Product 1487,350.0,2024-12-16,W44,2024
Product 1489,350.0,2024-12-16,W44,2024
Product 1483,350.0,2024-12-16,W44,2024
Product 1485,350.0,2024-12-16,W44,2024
Product 1491,350.0,2024-12-16,W44,2024
Product 1481,352.0,2025-01-06,W44,2024
Product 1487,352.0,2025-01-06,W44,2024
Product 1489,352.0,2025-01-06,W44,2024
Product 1483,352.0,2025-01-06,W44,2024
Product 1485,352.0,2025-01-06,W44,2024
Product 1491,352.0,2025-01-06,W44,2024
Product 1373,2030.4,2024-11-20,W44,2024
Product 1374,2030.4,2024-11-21,W44,2024
Product 1375,2030.4,2024-11-17,W44,2024
Product 1376,2030.4,2024-11-18,W44,2024
Product 1711,1658.88,,W44,2024
Product 1712,1658.88,2024-12-09,W44,2024
Product 1363,2030.4,2024-11-04,W44,2024
Product 1837,1536.0,2024-11-04,W44,2024
Product 1854,410.4,2024-12-02,W44,2024
Product 1915,2486.4,2025-01-28,W44,2024
Product 1170,2030.4,2024-11-05,W44,2024
Product 1173,2030.4,2024-11-07,W44,2024
Product 1174,2030.4,2024-11-08,W44,2024
Product 1171,2030.4,2024-11-09,W44,2024
Product 1172,2030.4,2024-11-12,W44,2024
Product 1175,2030.4,2024-11-11,W44,2024
Product 1647,401.86,,W44,2024
Product 1650,342.22,,W44,2024
Product 1651,487.06,,W44,2024
Product 1648,725.62,,W44,2024
Product 1649,475.7,,W44,2024
Product 1652,407.54,,W44,2024
Product 999,1036.8,2024-11-11,W44,2024
Product 2183,78.0,2024-11-04,W44,2024
Product 2280,234.0,2024-11-01,W44,2024
Product 811,234.0,2024-11-18,W44,2024
Product 1462,78.0,2024-12-30,W44,2024
Product 1464,78.0,2024-12-30,W44,2024
Product 2286,234.0,2024-11-04,W44,2024
Product 2379,78.0,2024-12-02,W44,2024
Product 2398,78.0,2024-12-16,W44,2024
Product 2400,78.0,2024-12-16,W44,2024
Product 2403,78.0,2024-12-16,W44,2024
Product 2410,78.0,2024-12-16,W44,2024
Product 2419,78.0,2024-12-16,W44,2024
Product 786,390.0,2024-11-04,W44,2024
Product 1442,156.0,2024-12-09,W44,2024
Product 1452,234.0,2024-12-30,W44,2024
Product 2226,468.0,2024-11-01,W44,2024
Product 2235,78.0,2024-11-04,W44,2024
Product 2270,234.0,2024-11-04,W44,2024
Product 2272,234.0,2024-11-04,W44,2024
Product 2282,234.0,2024-11-04,W44,2024
Product 2284,234.0,2024-11-04,W44,2024
Product 2408,78.0,2024-12-16,W44,2024
Product 2413,78.0,2024-12-16,W44,2024
Product 1638,2030.6,2024-11-06,W44,2024
Product 1640,2030.6,2024-11-05,W44,2024
Product 1642,2030.6,2024-11-05,W44,2024
Product 1360,1512.0,2024-11-02,W44,2024
Product 1361,1512.0,2024-11-03,W44,2024
Product 1362,1512.0,2024-11-03,W44,2024
Product 1364,1512.0,2024-11-03,W44,2024
Product 1208,1036.8,2024-11-05,W44,2024
Product 1034,1036.8,2024-11-29,W44,2024
Product 1781,2048.0,2024-12-07,W44,2024
Product 1202,1036.8,2025-03-10,W44,2024
Product 1206,1036.8,2024-11-05,W44,2024
Product 1218,1036.8,2024-11-27,W44,2024
Product 1428,1036.8,2025-01-10,W44,2024
Product 2089,1036.8,2024-11-10,W44,2024
Product 2092,1036.8,2024-11-12,W44,2024
Product 1289,1036.8,2024-11-16,W44,2024
Product 1325,518.4,2024-11-05,W44,2024
Product 1383,259.2,2024-11-27,W44,2024
Product 1243,518.4,,W44,2024
Product 1,200.0,2024-12-10,W44,2024
Product 4,400.0,2024-11-05,W44,2024
Product 26,1344.0,2024-11-01,W44,2024
Product 433,1656.0,2024-12-27,W44,2024
Product 253,1607.04,2024-12-02,W44,2024
Product 281,3144.96,2024-11-22,W44,2024
Product 639,1.0,2024-11-16,W44,2024
Product 698,0.792,2024-11-22,W44,2024
Product 2326,16.716,2024-11-02,W44,2024
Product 661,0.2,2024-12-15,W44,2024
Product 1736,2396.16,2024-11-10,W44,2024
Product 2215,390.0,2024-11-01,W44,2024
Product 774,858.0,2024-11-11,W44,2024
Product 803,858.0,2024-11-04,W44,2024
Product 2177,5382.0,2024-11-01,W44,2024
Product 2225,624.0,2024-11-01,W44,2024
Product 784,468.0,2024-11-11,W44,2024
Product 787,390.0,2024-11-11,W44,2024
Product 2182,468.0,2024-11-01,W44,2024
Product 2185,234.0,2024-11-01,W44,2024
Product 2190,390.0,2024-11-01,W44,2024
Product 2232,78.0,2024-11-01,W44,2024
Product 742,60.0,2024-11-05,W44,2024
Product 1251,720.0,,W44,2024
Product 515,1391.04,2024-11-29,W44,2024
Product 715,2510.56,,W44,2024
Product 1559,406.12,2024-11-01,W44,2024
Product 1559,959.92,2024-11-01,W44,2024
Product 1558,110.76,2024-11-01,W44,2024
Product 1558,479.96,2024-11-01,W44,2024
Product 2417,468.0,2024-12-09,W44,2024
Product 814,280.98,2024-11-28,W44,2024
Product 2203,546.0,2024-11-04,W44,2024
Product 718,1985.76,2024-11-14,W44,2024
Product 544,537.6,2024-11-14,W44,2024
Product 545,537.6,2024-11-14,W44,2024
Product 549,537.6,2024-11-16,W44,2024
Product 546,537.6,2024-11-15,W44,2024
Product 547,537.6,2024-11-15,W44,2024
Product 548,537.6,2024-11-16,W44,2024
Product 550,537.6,2024-11-17,W44,2024
Product 551,537.6,2024-11-17,W44,2024
Product 555,537.6,2024-11-19,W44,2024
Product 553,537.6,2024-11-18,W44,2024
Product 554,537.6,2024-11-19,W44,2024
Product 556,537.6,2024-11-20,W44,2024
Product 557,537.6,2024-11-20,W44,2024
Product 561,537.6,2024-11-22,W44,2024
Product 558,537.6,2024-11-21,W44,2024
Product 559,537.6,2024-11-21,W44,2024
Product 560,537.6,2024-11-22,W44,2024
Product 562,537.6,2024-11-23,W44,2024
Product 563,537.6,2024-11-23,W44,2024
Product 567,537.6,2024-11-25,W44,2024
Product 564,537.6,2024-11-24,W44,2024
Product 565,537.6,2024-11-24,W44,2024
Product 566,537.6,2024-11-25,W44,2024
Product 572,544.32,2024-11-03,W44,2024
Product 573,544.32,2024-11-03,W44,2024
Product 574,544.32,2024-11-03,W44,2024
Product 575,544.32,2024-11-04,W44,2024
Product 576,544.32,2024-11-04,W44,2024
Product 578,241.92,2024-11-01,W44,2024
Product 578,302.4,2024-11-01,W44,2024
Product 579,60.48,2024-11-01,W44,2024
Product 579,362.88,2024-11-01,W44,2024
Product 579,120.96,2024-11-01,W44,2024
Product 583,544.32,2024-11-01,W44,2024
Product 580,60.48,2024-11-01,W44,2024
Product 580,181.44,2024-11-01,W44,2024
Product 580,302.4,2024-11-01,W44,2024
Product 581,60.48,2024-11-01,W44,2024
Product 581,120.96,2024-11-01,W44,2024
Product 581,241.92,2024-11-01,W44,2024
Product 581,120.96,2024-11-01,W44,2024
Product 582,544.32,2024-11-02,W44,2024
Product 584,544.32,2024-11-02,W44,2024
Product 585,544.32,2024-11-03,W44,2024
Product 589,544.32,2024-11-04,W44,2024
Product 586,544.32,2024-11-03,W44,2024
Product 587,544.32,2024-11-03,W44,2024
Product 588,544.32,2024-11-03,W44,2024
Product 590,544.32,2024-11-04,W44,2024
Product 591,544.32,2024-11-04,W44,2024
Product 595,544.32,2024-11-05,W44,2024
Product 592,544.32,2024-11-04,W44,2024
Product 593,544.32,2024-11-05,W44,2024
Product 594,544.32,2024-11-05,W44,2024
Product 552,537.6,2024-11-18,W44,2024
Product 577,544.32,2024-11-04,W44,2024
Product 538,20.0,2025-01-20,W44,2024
Product 539,20.0,2025-01-20,W44,2024
Product 540,20.0,2025-01-20,W44,2024
Product 541,20.0,2025-01-20,W44,2024
Product 542,20.0,2025-01-27,W44,2024
Product 543,20.0,2025-01-27,W44,2024
Product 24,1056.0,2024-11-01,W44,2024
Product 1300,1512.0,2024-12-02,W44,2024
Product 865,60.0,,W44,2024
Product 2325,1512.0,2024-11-18,W44,2024
Product 922,43.2,2025-03-10,W44,2024
Product 842,43.2,2024-11-17,W44,2024
Product 1208,43.2,2024-11-05,W44,2024
Product 1901,1024.0,2024-12-07,W44,2024
Product 1822,512.0,2024-12-08,W44,2024
Product 1786,1024.0,2024-12-07,W44,2024
Product 1879,604.8,2024-11-29,W44,2024
Product 1029,518.4,2025-01-07,W44,2024
Product 1280,1036.8,2024-11-14,W44,2024
Product 1287,648.0,2024-12-21,W44,2024
Product 1352,1036.8,2024-12-26,W44,2024
Product 1383,2030.4,2024-11-15,W44,2024
Product 529,1036.8,2025-01-04,W44,2024
Product 1229,302.4,,W44,2024
Product 985,1036.8,2024-11-16,W44,2024
Product 989,1036.8,2024-12-27,W44,2024
Product 991,518.4,2024-11-26,W44,2024
Product 348,181.44,2024-11-15,W44,2024
Product 303,518.4,2025-01-27,W44,2024
Product 348,786.24,2024-11-15,W44,2024
Product 348,1270.08,2024-11-17,W44,2024
Product 1407,388.8,2024-11-01,W44,2024
Product 1408,648.0,2024-11-01,W44,2024
Product 1408,43.2,,W44,2024
Product 1409,345.6,2024-11-01,W44,2024
Product 1410,432.0,2024-11-01,W44,2024
Product 1410,43.2,2024-11-01,W44,2024
Product 1410,43.2,,W44,2024
Product 1372,604.8,2024-11-01,W44,2024
Product 1372,43.2,,W44,2024
Product 1094,351.75,2024-12-23,W44,2024
Product 819,55.44,2024-11-14,W44,2024
Product 2323,648.0,2024-12-19,W44,2024
Product 783,468.0,2024-11-11,W44,2024
Product 760,384.0,2024-12-16,W44,2024
Product 865,1740.0,,W44,2024
Product 879,120.0,2024-11-08,W44,2024
Product 2156,405.0,2024-11-01,W44,2024
Product 2156,243.0,2024-11-01,W44,2024
Product 2163,1053.0,2024-11-11,W44,2024
Product 516,234.36,2024-11-04,W44,2024
Product 516,2479.68,2024-11-05,W44,2024
Product 516,189.0,,W44,2024
Product 721,1330.56,2024-12-11,W44,2024
Product 1094,600.0,,W44,2024
Product 761,312.0,2024-11-11,W44,2024
Product 765,1638.0,2024-11-11,W44,2024
Product 772,936.0,2024-11-18,W44,2024
Product 782,936.0,2024-11-18,W44,2024
Product 806,234.0,2024-11-18,W44,2024
Product 2181,1716.0,2024-11-01,W44,2024
Product 2189,390.0,2024-11-04,W44,2024
Product 2196,234.0,2024-11-01,W44,2024
Product 1753,1663.2,2025-03-25,W44,2024
Product 1599,1036.8,2025-01-12,W44,2024
Product 604,15.0,2024-11-01,W44,2024
Product 608,29.0,2024-11-01,W44,2024
Product 2304,6.03,2024-12-26,W44,2024
Product 2293,2.07,2024-12-25,W44,2024
Product 136,10.8,2024-11-03,W44,2024
Product 139,10.8,2024-11-04,W44,2024
Product 602,25.0,2024-11-13,W44,2024
Product 603,21.0,2024-11-20,W44,2024
Product 604,15.0,2024-11-01,W44,2024
Product 510,68.4,2024-12-04,W44,2024
Product 513,124.8,2024-12-13,W44,2024
Product 2304,3.87,2024-12-26,W44,2024
Product 669,0.504,2024-11-01,W44,2024
Product 676,0.648,2024-11-23,W44,2024
Product 682,0.36,2024-12-17,W44,2024
Product 688,8.856,2024-12-26,W44,2024
Product 903,0.9,2024-12-03,W44,2024
Product 2364,1.68,2024-11-11,W44,2024
Product 1372,5.76,2024-11-01,W44,2024
Product 1379,5.76,2024-11-02,W44,2024
Product 957,172.8,,W44,2024
Product 957,129.6,,W44,2024
Product 958,172.8,,W44,2024
Product 958,172.8,,W44,2024
Product 710,2937.6,2024-11-06,W44,2024
Product 1165,518.4,,W44,2024
Product 710,2462.4,2024-11-06,W44,2024
Product 1890,259.2,2024-11-05,W44,2024
Product 1890,86.4,2024-11-05,W44,2024
Product 1541,43.2,2024-11-11,W44,2024
Product 1541,86.4,,W44,2024
Product 1351,86.4,2024-12-26,W44,2024
Product 212,155.52,2024-11-05,W44,2024
Product 1791,1024.0,2024-12-08,W44,2024
Product 842,1036.8,2024-11-17,W44,2024
Product 1208,1036.8,2024-11-05,W44,2024
Product 1797,1024.0,2024-12-12,W44,2024
Product 2093,1036.8,2024-11-12,W44,2024
Product 515,2016.0,2024-11-29,W44,2024
Product 507,960.0,,W44,2024
Product 868,720.0,2024-11-05,W44,2024
Product 722,1391.04,2024-11-20,W44,2024
Product 819,120.96,2024-12-05,W44,2024
Product 819,1270.08,2024-12-06,W44,2024
Product 820,967.68,2024-11-21,W44,2024
Product 820,423.36,,W44,2024
Product 41,192.0,2024-11-01,W44,2024
Product 41,96.0,,W44,2024
Product 43,480.0,2024-12-14,W44,2024
Product 50,672.0,2024-11-01,W44,2024
Product 278,2842.56,2024-11-26,W44,2024
Product 904,1944.0,2024-11-13,W44,2024
Product 1351,950.4,2024-12-26,W44,2024
Product 1384,950.4,2024-11-15,W44,2024
Product 1823,1024.0,2024-12-11,W44,2024
Product 840,1036.8,2024-11-11,W44,2024
Product 2264,216.0,2024-12-30,W44,2024
Product 2325,1728.0,2024-11-18,W44,2024
Product 2308,72.0,2024-11-05,W44,2024
Product 2156,486.0,2024-11-04,W44,2024
Product 2156,243.0,,W44,2024
Product 2161,81.0,2024-11-01,W44,2024
Product 2161,81.0,,W44,2024
Product 2165,162.0,2024-11-01,W44,2024
