ProductId,readyQty,WeekId,Year
Product 744,10.8,W48,2024
Product 744,240.0,W48,2024
Product 1057,720.0,W48,2024
Product 1058,600.0,W48,2024
Product 1058,120.0,W48,2024
Product 1058,480.0,W48,2024
Product 1565,73.84,W48,2024
Product 1565,516.88,W48,2024
Product 1565,36.92,W48,2024
Product 1566,258.44,W48,2024
Product 1566,738.4,W48,2024
Product 1566,590.72,W48,2024
Product 1316,172.8,W48,2024
Product 1317,43.2,W48,2024
Product 1318,1036.8,W48,2024
Product 2168,567.0,W48,2024
Product 2168,162.0,W48,2024
Product 2168,41.0,W48,2024
Product 2168,53.0,W48,2024
Product 2168,486.0,W48,2024
Product 1807,486.4,W48,2024
Product 1599,518.4,W48,2024
Product 2002,486.4,W49,2024
Product 1841,504.0,W49,2024
Product 1839,12.96,W49,2024
Product 1839,491.04,W49,2024
Product 1288,950.4,W49,2024
Product 1931,576.0,W49,2024
Product 1933,510.08,W49,2024
Product 1933,65.92,W49,2024
Product 1014,18.36,W49,2024
Product 1014,953.64,W49,2024
Product 1288,432.0,W49,2024
Product 1866,576.0,W49,2024
Product 1865,17.28,W49,2024
Product 1865,558.72,W49,2024
Product 1863,14.4,W49,2024
Product 1863,561.6,W49,2024
Product 1859,1080.0,W49,2024
Product 1860,1080.0,W49,2024
Product 1861,1080.0,W49,2024
Product 311,30.24,W49,2024
Product 311,617.76,W49,2024
Product 960,15.12,W49,2024
Product 960,956.88,W49,2024
Product 1920,576.0,W49,2024
Product 1922,12.8,W49,2024
Product 1922,563.2,W49,2024
Product 1921,5.12,W49,2024
Product 1921,570.88,W49,2024
Product 1909,576.0,W49,2024
Product 1910,576.0,W49,2024
Product 1911,22.4,W49,2024
Product 1911,553.6,W49,2024
Product 315,1140.48,W49,2024
Product 279,716.94,W49,2024
Product 279,1814.4,W49,2024
Product 1055,900.0,W49,2024
Product 1055,1200.0,W49,2024
Product 1055,1260.0,W49,2024
Product 1055,2460.0,W49,2024
Product 1055,2700.0,W49,2024
Product 1286,388.8,W49,2024
Product 347,2116.8,W49,2024
Product 958,1123.2,W49,2024
Product 1055,56.0,W49,2024
Product 1055,480.0,W49,2024
Product 795,149.0,W49,2024
Product 795,606.0,W49,2024
Product 1549,28.4,W49,2024
Product 1549,28.4,W49,2024
Product 1549,35.5,W49,2024
Product 1549,36.92,W49,2024
Product 1549,31.24,W49,2024
Product 1549,36.92,W49,2024
Product 1549,22.72,W49,2024
Product 1549,73.84,W49,2024
Product 1549,430.26,W49,2024
Product 1553,18.46,W49,2024
Product 1553,4.26,W49,2024
Product 1553,51.12,W49,2024
Product 1553,28.4,W49,2024
Product 1553,36.92,W49,2024
Product 1553,258.44,W49,2024
Product 1553,5.68,W49,2024
Product 1553,214.42,W49,2024
Product 1922,1945.6,W49,2024
Product 1924,409.6,W49,2024
Product 2119,432.0,W49,2024
Product 1554,22.72,W49,2024
Product 1554,25.56,W49,2024
Product 1554,28.4,W49,2024
Product 1554,34.08,W49,2024
Product 1554,313.82,W49,2024
Product 1554,391.92,W49,2024
Product 1749,47.52,W49,2024
Product 1749,1188.0,W49,2024
Product 1135,21.212,W49,2024
Product 2013,129.6,W49,2024
Product 1611,43.2,W49,2024
Product 1782,614.4,W49,2024
Product 970,216.0,W49,2024
Product 970,388.8,W49,2024
Product 970,388.8,W49,2024
Product 14,100.0,W49,2024
Product 1555,184.6,W49,2024
Product 1555,221.52,W49,2024
Product 1555,221.52,W49,2024
Product 1555,258.44,W49,2024
Product 1555,258.44,W49,2024
Product 1555,258.44,W49,2024
Product 1555,26.98,W49,2024
Product 1555,1689.8,W49,2024
Product 1861,799.2,W49,2024
Product 1931,25.6,W49,2024
Product 1931,153.6,W49,2024
Product 1933,9.6,W49,2024
Product 1933,102.4,W49,2024
Product 1933,20.48,W49,2024
Product 1933,134.4,W49,2024
Product 1057,60.0,W49,2024
Product 1057,60.0,W49,2024
Product 1057,60.0,W49,2024
Product 1057,120.0,W49,2024
Product 1057,180.0,W49,2024
Product 1565,295.36,W49,2024
Product 1565,553.8,W49,2024
Product 1565,996.84,W49,2024
Product 1566,147.68,W49,2024
Product 1566,147.68,W49,2024
Product 1566,184.6,W49,2024
Product 1566,184.6,W49,2024
Product 1566,221.52,W49,2024
Product 1555,7.1,W49,2024
Product 1555,14.2,W49,2024
Product 1555,5.68,W49,2024
Product 1555,19.88,W49,2024
Product 1555,103.66,W49,2024
Product 13,200.0,W49,2024
Product 2100,1036.8,W49,2024
Product 2106,648.0,W49,2024
Product 1555,302.46,W49,2024
Product 1555,1292.2,W49,2024
Product 1555,8.52,W49,2024
Product 1555,14.2,W49,2024
Product 1555,231.46,W49,2024
Product 326,19.44,W49,2024
Product 326,4.32,W49,2024
Product 278,3024.0,W49,2024
Product 1911,889.6,W49,2024
Product 1859,669.6,W49,2024
Product 1859,86.4,W49,2024
Product 1860,583.2,W49,2024
Product 1860,7.2,W49,2024
Product 240,792.0,W49,2024
Product 996,1900.8,W49,2024
Product 1553,73.84,W49,2024
Product 1553,258.44,W49,2024
Product 1553,25.56,W49,2024
Product 1553,73.84,W49,2024
Product 1553,576.52,W49,2024
Product 1413,2505.6,W49,2024
Product 1006,864.0,W49,2024
Product 1006,1166.4,W49,2024
Product 872,60.0,W49,2024
Product 872,180.0,W49,2024
Product 872,240.0,W49,2024
Product 872,240.0,W49,2024
Product 1555,1033.76,W49,2024
Product 2323,72.0,W49,2024
Product 1499,78.0,W49,2024
Product 1499,78.0,W49,2024
Product 1499,156.0,W49,2024
Product 1499,546.0,W49,2024
Product 1499,624.0,W49,2024
Product 1499,78.0,W49,2024
Product 822,1209.6,W49,2024
Product 1420,1987.2,W49,2024
Product 1031,208.8,W49,2024
Product 1413,2030.4,W49,2024
Product 1024,43.2,W49,2024
Product 1024,43.2,W49,2024
Product 1024,43.2,W49,2024
Product 1014,1555.2,W49,2024
Product 1235,691.2,W49,2024
Product 1228,518.4,W49,2024
Product 1661,36.0,W49,2024
Product 1663,5.76,W49,2024
Product 1663,23.04,W49,2024
Product 1663,38.88,W49,2024
Product 517,362.88,W49,2024
Product 517,604.8,W49,2024
Product 1933,588.8,W49,2024
Product 1933,1433.6,W49,2024
Product 2177,312.0,W49,2024
Product 2177,1560.0,W49,2024
Product 67,276.48,W49,2024
Product 394,544.32,W49,2024
Product 136,86.4,W49,2024
Product 139,993.6,W49,2024
Product 141,86.4,W49,2024
Product 142,43.2,W49,2024
Product 143,172.8,W49,2024
Product 1071,950.4,W49,2024
Product 1846,453.6,W49,2024
Product 1935,129.6,W49,2024
Product 1912,25.6,W49,2024
Product 1913,25.6,W49,2024
Product 1914,23.68,W49,2024
Product 1852,64.8,W49,2024
Product 1852,561.6,W49,2024
Product 327,259.2,W49,2024
Product 328,259.2,W49,2024
Product 329,259.2,W49,2024
Product 330,259.2,W49,2024
Product 1709,230.4,W49,2024
Product 1718,190.08,W49,2024
Product 1722,237.6,W49,2024
Product 1667,362.88,W49,2024
Product 1667,51.84,W49,2024
Product 1585,604.8,W49,2024
Product 1703,907.2,W49,2024
Product 1337,302.4,W49,2024
Product 1338,432.0,W49,2024
Product 1340,2635.2,W49,2024
Product 1834,1228.8,W49,2024
Product 1835,102.4,W49,2024
Product 1835,716.8,W49,2024
Product 1836,460.8,W49,2024
Product 1838,1433.6,W49,2024
Product 892,41.998,W49,2024
Product 1697,43.2,W49,2024
Product 1026,475.2,W49,2024
Product 1026,43.2,W49,2024
Product 235,1969.92,W49,2024
Product 1553,110.76,W49,2024
Product 1553,110.76,W49,2024
Product 1553,184.6,W49,2024
Product 1553,184.6,W49,2024
Product 1553,147.68,W49,2024
Product 268,544.32,W49,2024
Product 273,35.28,W49,2024
Product 267,544.32,W49,2024
Product 271,40.32,W49,2024
Product 271,855.54,W49,2024
Product 269,11.34,W49,2024
Product 269,39.06,W49,2024
Product 269,1389.78,W49,2024
Product 274,302.4,W49,2024
Product 270,39.06,W49,2024
Product 273,211.68,W49,2024
Product 270,229.32,W49,2024
Product 272,544.32,W49,2024
Product 943,1209.6,W49,2024
Product 941,1382.4,W49,2024
Product 942,345.6,W49,2024
Product 942,475.2,W49,2024
Product 940,432.0,W49,2024
Product 944,345.6,W49,2024
Product 945,1296.0,W49,2024
Product 945,43.2,W49,2024
Product 1711,46.07999999999998,W49,2024
Product 1711,46.08,W49,2024
Product 1363,345.6,W49,2024
Product 1837,716.8,W49,2024
Product 1837,819.2,W49,2024
Product 1854,345.6,W49,2024
Product 1170,432.0,W49,2024
Product 1173,432.0,W49,2024
Product 1174,388.8,W49,2024
Product 1171,475.2,W49,2024
Product 1172,216.0,W49,2024
Product 1175,43.2,W49,2024
Product 1175,388.8,W49,2024
Product 1452,234.0,W49,2024
Product 2387,234.0,W49,2024
Product 1638,36.92,W49,2024
Product 1638,147.68,W49,2024
Product 1640,73.84,W49,2024
Product 1361,302.4,W49,2024
Product 1362,388.8,W49,2024
Product 1364,734.4,W49,2024
Product 1243,432.0,W49,2024
Product 498,181.44,W49,2024
Product 471,1607.04,W49,2024
Product 295,22.68,W49,2024
Product 1,100.0,W49,2024
Product 58,138.24,W49,2024
Product 281,3144.96,W49,2024
Product 2182,53.0,W49,2024
Product 2185,234.0,W49,2024
Product 507,180.0,W49,2024
Product 507,240.0,W49,2024
Product 507,240.0,W49,2024
Product 2203,546.0,W49,2024
Product 555,74.24,W49,2024
Product 557,268.8,W49,2024
Product 561,42.24,W49,2024
Product 561,107.52,W49,2024
Product 561,7.68,W49,2024
Product 561,215.04,W49,2024
Product 558,53.12,W49,2024
Product 558,38.4,W49,2024
Product 558,107.52,W49,2024
Product 559,107.52,W49,2024
Product 575,60.48,W49,2024
Product 584,60.48,W49,2024
Product 556,91.52,W49,2024
Product 1386,302.4,W49,2024
Product 1407,475.2,W49,2024
Product 1408,302.4,W49,2024
Product 1409,648.0,W49,2024
Product 1410,561.6,W49,2024
Product 1369,345.6,W49,2024
Product 1370,216.0,W49,2024
Product 1371,388.8,W49,2024
Product 1372,302.4,W49,2024
Product 1353,345.6,W49,2024
Product 1354,302.4,W49,2024
Product 1378,388.8,W49,2024
Product 1379,1036.8,W49,2024
Product 1380,259.2,W49,2024
Product 1381,820.8,W49,2024
Product 1382,950.4,W49,2024
Product 1753,1140.48,W49,2024
Product 58,69.12,W49,2024
Product 1371,5.76,W49,2024
Product 1377,5.76,W49,2024
Product 1378,5.76,W49,2024
Product 1380,10.08,W49,2024
Product 955,129.6,W49,2024
Product 955,172.8,W49,2024
Product 956,172.8,W49,2024
Product 956,172.8,W49,2024
Product 957,172.8,W49,2024
Product 957,129.6,W49,2024
Product 958,172.8,W49,2024
Product 958,172.8,W49,2024
Product 842,43.2,W49,2024
Product 2093,216.0,W49,2024
Product 507,300.0,W49,2024
Product 1639,73.84,W49,2024
Product 1639,1033.76,W49,2024
Product 1731,322.56,W49,2024
Product 1104,30.303,W49,2024
Product 612,17.5,W49,2024
Product 612,25.5,W49,2024
Product 612,37.0,W49,2024
Product 1145,60.0,W49,2024
Product 896,5.44,W49,2024
Product 896,43.52,W49,2024
Product 896,87.04,W49,2024
Product 896,18.36,W49,2024
Product 596,30.0,W49,2024
Product 2292,4.0,W49,2024
Product 841,993.6,W49,2024
Product 1030,1512.0,W49,2024
Product 15,1728.0,W49,2024
Product 78,2695.68,W49,2024
Product 279,181.44,W49,2024
Product 279,1330.56,W49,2024
Product 281,4536.0,W49,2024
Product 2111,997.92,W49,2024
Product 969,1944.0,W49,2024
Product 1461,390.0,W49,2024
Product 459,1512.0,W49,2024
Product 460,544.32,W49,2024
Product 431,1391.04,W49,2024
Product 461,1512.0,W49,2024
Product 462,120.96,W49,2024
Product 1553,36.92,W49,2024
Product 1553,73.84,W49,2024
Product 1553,369.2,W49,2024
Product 1553,73.84,W49,2024
Product 1553,1218.36,W49,2024
Product 969,864.0,W49,2024
Product 1550,1846.0,W49,2024
Product 1212,216.0,W49,2024
Product 341,1028.16,W49,2024
Product 342,302.4,W49,2024
Product 340,483.84,W49,2024
Product 343,302.4,W49,2024
Product 175,24.96,W49,2024
Product 175,192.0,W49,2024
Product 177,422.4,W49,2024
Product 477,38.4,W49,2024
Product 712,43.2,W49,2024
Product 712,518.4,W49,2024
Product 1077,518.4,W49,2024
Product 1634,648.0,W49,2024
Product 2292,4.5,W49,2024
Product 13,100.0,W49,2024
Product 131,684.0,W49,2024
Product 132,4560.0,W49,2024
Product 15,384.0,W49,2024
Product 63,23.04,W49,2024
Product 63,63.36,W49,2024
Product 78,898.56,W49,2024
Product 78,276.48,W49,2024
Product 281,423.36,W49,2024
Product 281,1874.88,W49,2024
Product 214,1451.52,W49,2024
Product 841,86.4,W49,2024
Product 843,172.8,W49,2024
Product 843,172.8,W49,2024
Product 1016,432.0,W49,2024
Product 1016,518.4,W49,2024
Product 1304,950.4,W49,2024
Product 505,540.0,W49,2024
Product 969,3672.0,W49,2024
Product 969,1036.8,W49,2024
Product 969,777.6,W49,2024
Product 132,380.0,W49,2024
Product 1751,47.52,W49,2024
Product 1754,950.4,W49,2024
Product 1753,190.08,W49,2024
Product 2138,47.52,W49,2024
Product 2424,86.4,W49,2024
Product 969,2203.2,W49,2024
Product 2321,216.0,W49,2024
Product 1747,950.4,W49,2024
Product 1587,86.4,W49,2024
Product 1587,43.2,W49,2024
Product 905,43.2,W49,2024
Product 1764,43.2,W49,2024
Product 58,69.12,W49,2024
Product 23,1632.0,W49,2024
Product 286,51.84,W49,2024
Product 1206,302.4,W49,2024
Product 1326,691.2,W49,2024
Product 1386,518.4,W49,2024
Product 990,1036.8,W49,2024
Product 2321,144.0,W49,2024
Product 1549,110.76,W49,2024
Product 1549,147.68,W49,2024
Product 2185,312.0,W49,2024
Product 1431,8.64,W49,2024
Product 1431,216.0,W49,2024
Product 914,1.44,W49,2024
Product 914,7.2,W49,2024
Product 914,17.28,W49,2024
Product 914,7.2,W49,2024
Product 914,25.92,W49,2024
Product 914,27.36,W49,2024
Product 914,28.8,W49,2024
Product 1086,518.4,W49,2024
Product 904,10.08,W49,2024
Product 904,20.16,W49,2024
Product 904,25.92,W49,2024
Product 904,34.56,W49,2024
Product 904,21.6,W49,2024
Product 904,1380.96,W49,2024
Product 908,24.48,W49,2024
Product 908,25.92,W49,2024
Product 908,31.68,W49,2024
Product 908,732.96,W49,2024
Product 1025,5.76,W49,2024
Product 1025,25.92,W49,2024
Product 1025,518.4,W49,2024
Product 1206,6.48,W49,2024
Product 1206,9.72,W49,2024
Product 1206,85.32,W49,2024
Product 1219,38.88,W49,2024
Product 1219,42.12,W49,2024
Product 1219,43.2,W49,2024
Product 1013,43.2,W49,2024
Product 1013,950.4,W49,2024
Product 1013,993.6,W49,2024
Product 1014,648.0,W49,2024
Product 1073,221.4,W49,2024
Product 974,1.44,W49,2024
Product 974,31.68,W49,2024
Product 974,79.2,W49,2024
Product 1360,37.44,W49,2024
Product 1361,33.12,W49,2024
Product 1361,777.6,W49,2024
Product 1361,5.76,W49,2024
Product 1362,4.32,W49,2024
Product 1362,86.4,W49,2024
Product 1363,129.6,W49,2024
Product 1364,41.76,W49,2024
Product 1226,30.24,W49,2024
Product 1227,41.76,W49,2024
Product 1835,153.6,W49,2024
Product 1836,49.92,W49,2024
Product 1836,25.6,W49,2024
Product 1838,21.76,W49,2024
Product 2116,12.96,W49,2024
Product 2116,345.6,W49,2024
Product 1414,432.0,W49,2024
Product 1027,432.0,W49,2024
Product 1030,172.8,W49,2024
Product 1308,1036.8,W49,2024
Product 1399,345.6,W49,2024
Product 1348,648.0,W49,2024
Product 1232,1080.0,W49,2024
Product 1238,86.4,W49,2024
Product 1036,777.6,W49,2024
Product 2118,820.8,W49,2024
Product 1369,86.4,W49,2024
Product 1370,86.4,W49,2024
Product 1371,129.6,W49,2024
Product 1033,1036.8,W49,2024
Product 1360,1036.8,W49,2024
Product 1361,561.6,W49,2024
Product 1362,1123.2,W49,2024
Product 1363,604.8,W49,2024
Product 1364,1123.2,W49,2024
Product 1353,43.2,W49,2024
Product 1354,129.6,W49,2024
Product 1034,1296.0,W49,2024
Product 2118,561.6,W49,2024
Product 1733,46.08,W49,2024
Product 969,2160.0,W49,2024
Product 1635,259.2,W49,2024
Product 1635,388.8,W49,2024
Product 1954,42.0,W49,2024
Product 1559,36.92,W49,2024
Product 749,18.0,W49,2024
Product 749,51.6,W49,2024
Product 2144,800.64,W49,2024
Product 2145,419.52,W49,2024
Product 970,432.0,W49,2024
Product 222,25.92,W49,2024
Product 1240,86.4,W49,2024
Product 1365,43.2,W49,2024
Product 1055,600.0,W49,2024
Product 1055,600.0,W49,2024
Product 1055,840.0,W49,2024
Product 1055,1200.0,W49,2024
Product 1055,240.0,W49,2024
Product 1055,1020.0,W49,2024
Product 490,311.04,W49,2024
Product 618,19.0,W49,2024
Product 618,8.0,W49,2024
Product 72,689.28,W49,2024
Product 1015,32.4,W49,2024
Product 1015,939.6,W49,2024
Product 1014,950.4,W49,2024
Product 1014,950.4,W49,2024
Product 1013,345.6,W49,2024
Product 1322,950.4,W49,2024
Product 1027,144.0,W49,2024
Product 962,32.4,W49,2024
Product 1289,4.32,W49,2024
Product 347,829.44,W49,2024
Product 347,2799.36,W49,2024
Product 1808,576.0,W49,2024
Product 279,28.98,W49,2024
Product 279,1512.0,W49,2024
Product 1806,576.0,W49,2024
Product 347,22.68,W49,2024
Product 278,32.76,W49,2024
Product 279,39.06,W49,2024
Product 311,518.4,W49,2024
Product 311,2.16,W49,2024
Product 311,19.44,W49,2024
Product 1322,288.0,W49,2024
Product 1027,432.0,W49,2024
Product 325,531.36,W49,2024
Product 325,8.64,W49,2024
Product 1807,282.24,W49,2024
Product 1766,8.64,W49,2024
Product 1766,10.8,W49,2024
Product 1767,19.44,W49,2024
Product 1840,504.0,W49,2024
Product 1765,14.4,W49,2024
Product 1862,576.0,W49,2024
Product 1864,576.0,W49,2024
Product 347,120.96,W49,2024
Product 278,37.8,W49,2024
Product 278,839.16,W49,2024
Product 278,1529.64,W49,2024
Product 1015,963.36,W49,2024
Product 1015,8.64,W49,2024
Product 325,648.0,W49,2024
Product 1923,563.2,W49,2024
Product 1923,12.8,W49,2024
Product 1286,10.08,W49,2024
Product 326,1140.48,W49,2024
Product 834,360.0,W49,2024
Product 834,360.0,W49,2024
Product 839,432.0,W49,2024
Product 839,345.6,W49,2024
Product 839,216.0,W49,2024
Product 2153,1360.0,W49,2024
Product 2153,60.0,W49,2024
Product 2153,560.0,W49,2024
Product 2153,73.0,W49,2024
Product 1862,453.6,W49,2024
Product 1923,358.4,W49,2024
Product 1921,537.6,W49,2024
Product 1931,384.0,W49,2024
Product 1931,51.2,W49,2024
Product 1926,281.6,W49,2024
Product 1749,47.52,W49,2024
Product 1859,151.2,W49,2024
Product 1910,370.56,W49,2024
Product 533,432.0,W49,2024
Product 1549,36.92,W49,2024
Product 1613,129.6,W49,2024
Product 1613,345.6,W49,2024
Product 1008,1166.4,W49,2024
Product 2024,43.2,W49,2024
Product 2024,43.2,W49,2024
Product 2024,216.0,W49,2024
Product 2025,422.28,W49,2024
Product 2025,39.96,W49,2024
Product 2025,345.6,W49,2024
Product 2025,129.6,W49,2024
Product 2025,12.96,W49,2024
Product 2025,28.08,W49,2024
Product 2026,86.4,W49,2024
Product 2026,43.2,W49,2024
Product 2049,86.4,W49,2024
Product 2049,172.8,W49,2024
Product 2050,259.2,W49,2024
Product 2051,86.4,W49,2024
Product 2051,43.2,W49,2024
Product 2097,129.6,W49,2024
Product 2097,129.6,W49,2024
Product 2098,86.4,W49,2024
Product 1931,332.8,W49,2024
Product 1933,87.68,W49,2024
Product 848,120.0,W49,2024
Product 848,300.0,W49,2024
Product 1938,299.52,W49,2024
Product 1938,1244.16,W49,2024
Product 744,13.2,W49,2024
Product 744,10.8,W49,2024
Product 744,240.0,W49,2024
Product 1057,720.0,W49,2024
Product 1058,600.0,W49,2024
Product 1058,120.0,W49,2024
Product 1058,480.0,W49,2024
Product 1565,73.84,W49,2024
Product 1565,516.88,W49,2024
Product 1565,36.92,W49,2024
Product 1566,258.44,W49,2024
Product 1566,738.4,W49,2024
Product 1566,590.72,W49,2024
Product 1316,172.8,W49,2024
Product 1317,43.2,W49,2024
Product 1318,1036.8,W49,2024
Product 2168,567.0,W49,2024
Product 2168,162.0,W49,2024
Product 2168,41.0,W49,2024
Product 2168,53.0,W49,2024
Product 2168,486.0,W49,2024
Product 1807,486.4,W49,2024
Product 1599,205.92,W49,2024
,486.4,W44,2024
Product 1549,28.4,W44,2024
Product 1549,28.4,W44,2024
Product 1549,28.4,W44,2024
Product 1549,35.5,W44,2024
Product 1549,333.7,W44,2024
Product 1549,19.88,W44,2024
Product 1549,738.4,W44,2024
Product 1549,31.24,W44,2024
Product 1549,661.72,W44,2024
Product 1553,1.42,W44,2024
Product 1553,5.68,W44,2024
Product 1553,5.68,W44,2024
Product 1553,258.44,W44,2024
Product 1553,11.36,W44,2024
Product 1553,335.12,W44,2024
Product 1922,1945.6,W44,2024
Product 1924,409.6,W44,2024
Product 2119,432.0,W44,2024
Product 1554,22.72,W44,2024
Product 1554,25.56,W44,2024
Product 1554,28.4,W44,2024
Product 1554,34.08,W44,2024
Product 1554,313.82,W44,2024
Product 1554,391.92,W44,2024
Product 1749,47.52,W44,2024
Product 1749,1188.0,W44,2024
Product 1135,21.212,W44,2024
Product 1782,614.4,W44,2024
Product 14,100.0,W44,2024
Product 1555,184.6,W44,2024
Product 1555,221.52,W44,2024
Product 1555,221.52,W44,2024
Product 1555,258.44,W44,2024
Product 1555,258.44,W44,2024
Product 1555,258.44,W44,2024
Product 1555,26.98,W44,2024
Product 1555,1689.8,W44,2024
Product 1861,799.2,W44,2024
Product 1931,25.6,W44,2024
Product 1931,153.6,W44,2024
Product 1933,9.6,W44,2024
Product 1933,102.4,W44,2024
Product 1933,20.48,W44,2024
Product 1933,134.4,W44,2024
Product 1057,60.0,W44,2024
Product 1057,60.0,W44,2024
Product 1057,60.0,W44,2024
Product 1057,120.0,W44,2024
Product 1057,180.0,W44,2024
Product 1565,332.28,W44,2024
Product 1565,553.8,W44,2024
Product 1565,996.84,W44,2024
Product 1566,147.68,W44,2024
Product 1566,147.68,W44,2024
Product 1566,184.6,W44,2024
Product 1566,184.6,W44,2024
Product 1566,221.52,W44,2024
Product 1555,7.1,W44,2024
Product 1555,14.2,W44,2024
Product 1555,5.68,W44,2024
Product 1555,19.88,W44,2024
Product 1555,103.66,W44,2024
Product 13,200.0,W44,2024
Product 1349,216.0,W44,2024
Product 2100,1036.8,W44,2024
Product 1555,302.46,W44,2024
Product 1555,1292.2,W44,2024
Product 1555,8.52,W44,2024
Product 1555,14.2,W44,2024
Product 1555,231.46,W44,2024
Product 326,19.44,W44,2024
Product 326,4.32,W44,2024
Product 278,4838.4,W44,2024
Product 1911,998.4,W44,2024
Product 1859,669.6,W44,2024
Product 1859,86.4,W44,2024
Product 1860,583.2,W44,2024
Product 1860,7.2,W44,2024
Product 241,4950.0,W44,2024
Product 240,264.0,W44,2024
Product 239,132.0,W44,2024
Product 1553,7.1,W44,2024
Product 1553,18.46,W44,2024
Product 1553,4.26,W44,2024
Product 1553,28.4,W44,2024
Product 1553,35.5,W44,2024
Product 1553,258.44,W44,2024
Product 1553,258.44,W44,2024
Product 1553,627.64,W44,2024
Product 1553,28.4,W44,2024
Product 51,960.0,W44,2024
Product 58,414.72,W44,2024
Product 1413,2505.6,W44,2024
Product 1006,2030.4,W44,2024
Product 872,60.0,W44,2024
Product 872,180.0,W44,2024
Product 872,240.0,W44,2024
Product 872,240.0,W44,2024
Product 1555,1033.76,W44,2024
Product 1499,78.0,W44,2024
Product 1499,78.0,W44,2024
Product 1499,156.0,W44,2024
Product 1499,546.0,W44,2024
Product 1499,624.0,W44,2024
Product 1499,78.0,W44,2024
Product 822,1209.6,W44,2024
Product 1420,1987.2,W44,2024
Product 1431,2030.4,W44,2024
Product 1413,2030.4,W44,2024
Product 1024,43.2,W44,2024
Product 1024,43.2,W44,2024
Product 1024,43.2,W44,2024
Product 1417,43.2,W44,2024
Product 1014,1555.2,W44,2024
Product 1235,691.2,W44,2024
Product 1228,518.4,W44,2024
Product 517,362.88,W44,2024
Product 517,604.8,W44,2024
Product 1933,588.8,W44,2024
Product 1933,1433.6,W44,2024
Product 67,276.48,W44,2024
Product 394,544.32,W44,2024
Product 1071,950.4,W44,2024
Product 1426,86.4,W44,2024
Product 1935,129.6,W44,2024
Product 1852,64.8,W44,2024
Product 1852,561.6,W44,2024
Product 327,259.2,W44,2024
Product 328,259.2,W44,2024
Product 329,259.2,W44,2024
Product 330,259.2,W44,2024
Product 1665,51.84,W44,2024
Product 1667,362.88,W44,2024
Product 1667,51.84,W44,2024
Product 1585,604.8,W44,2024
Product 1703,907.2,W44,2024
Product 892,41.998,W44,2024
Product 1026,475.2,W44,2024
Product 1026,43.2,W44,2024
Product 235,1451.52,W44,2024
Product 235,2695.68,W44,2024
Product 1553,36.92,W44,2024
Product 1553,110.76,W44,2024
Product 1553,184.6,W44,2024
Product 1553,184.6,W44,2024
Product 1553,221.52,W44,2024
Product 2402,78.0,W44,2024
Product 516,1209.6,W44,2024
Product 268,544.32,W44,2024
Product 273,37.8,W44,2024
Product 267,544.32,W44,2024
Product 271,40.32,W44,2024
Product 271,855.54,W44,2024
Product 269,11.34,W44,2024
Product 269,39.06,W44,2024
Product 269,1389.78,W44,2024
Product 274,302.4,W44,2024
Product 270,39.06,W44,2024
Product 273,209.16,W44,2024
Product 270,229.32,W44,2024
Product 272,544.32,W44,2024
Product 1048,48.0,W44,2024
Product 1048,15.0,W44,2024
Product 1048,30.0,W44,2024
Product 1051,344.0,W44,2024
Product 1051,666.0,W44,2024
Product 1052,300.0,W44,2024
Product 1052,59.0,W44,2024
Product 1052,651.0,W44,2024
Product 1049,126.0,W44,2024
Product 2387,234.0,W44,2024
Product 295,22.68,W44,2024
Product 295,8.64,W44,2024
Product 295,298.08,W44,2024
Product 26,192.0,W44,2024
Product 58,138.24,W44,2024
Product 58,276.48,W44,2024
Product 1997,648.0,W44,2024
Product 1997,388.8,W44,2024
Product 2221,390.0,W44,2024
Product 2232,546.0,W44,2024
Product 507,240.0,W44,2024
Product 507,420.0,W44,2024
Product 870,27.6,W44,2024
Product 870,240.0,W44,2024
Product 870,13.2,W44,2024
Product 870,358.8,W44,2024
Product 1386,302.4,W44,2024
Product 1347,1044.0,W44,2024
Product 1229,259.2,W44,2024
Product 1245,518.4,W44,2024
Product 260,1.08,W44,2024
Product 260,19.44,W44,2024
Product 260,155.52,W44,2024
Product 348,120.96,W44,2024
Product 1407,475.2,W44,2024
Product 1408,302.4,W44,2024
Product 1409,950.4,W44,2024
Product 1410,993.6,W44,2024
Product 1369,345.6,W44,2024
Product 1370,216.0,W44,2024
Product 1371,388.8,W44,2024
Product 1372,302.4,W44,2024
Product 1353,345.6,W44,2024
Product 1354,302.4,W44,2024
Product 1378,388.8,W44,2024
Product 1379,1036.8,W44,2024
Product 1380,259.2,W44,2024
Product 1381,820.8,W44,2024
Product 1382,950.4,W44,2024
Product 516,17.64,W44,2024
Product 879,120.0,W44,2024
Product 879,480.0,W44,2024
Product 2156,81.0,W44,2024
Product 516,60.48,W44,2024
Product 516,120.96,W44,2024
Product 13,100.0,W44,2024
Product 58,69.12,W44,2024
Product 1371,5.76,W44,2024
Product 1377,5.76,W44,2024
Product 1378,5.76,W44,2024
Product 1380,10.08,W44,2024
Product 955,129.6,W44,2024
Product 955,172.8,W44,2024
Product 956,172.8,W44,2024
Product 956,172.8,W44,2024
Product 507,60.0,W44,2024
Product 41,192.0,W44,2024
Product 50,288.0,W44,2024
Product 2205,294.0,W44,2024
Product 1731,322.56,W44,2024
Product 1104,30.303,W44,2024
Product 612,17.5,W44,2024
