ProductId,WeekId,Year,Etd,To_be_produced_sq2
Product 2196,W49,2024,2025-01-28,546.0
Product 2199,W44,2024,2025-01-21,390.0
Product 2199,W45,2024,2025-01-21,390.0
Product 2199,W47,2024,2025-01-21,390.0
Product 2199,W48,2024,2025-01-21,390.0
Product 2199,W48,2024,2025-01-28,1014.0
Product 2199,W49,2024,2025-01-21,390.0
Product 2199,W49,2024,2025-01-28,1014.0
Product 22,W47,2024,2025-01-27,960.0
Product 22,W48,2024,2024-12-10,1536.0
Product 22,W49,2024,2024-12-10,1440.0
Product 2202,W39,2024,2024-10-14,78.0
Product 2202,W41,2024,2024-10-14,78.0
Product 2203,W39,2024,2024-10-21,546.0
Product 2203,W41,2024,2024-10-21,546.0
Product 2203,W44,2024,2024-11-04,546.0
Product 2203,W45,2024,2024-11-12,546.0
Product 2203,W47,2024,2024-11-25,546.0
Product 2203,W48,2024,2024-12-02,546.0
Product 2205,W39,2024,2024-12-16,2262.0
Product 2205,W41,2024,2024-12-16,2262.0
Product 2205,W48,2024,2025-02-17,858.0
Product 2205,W49,2024,2025-02-17,858.0
Product 2207,W48,2024,2025-02-17,702.0
Product 2207,W49,2024,2025-02-17,702.0
Product 2215,W39,2024,2024-10-21,1346.0
Product 2215,W41,2024,2024-10-21,1346.0
Product 2215,W44,2024,2024-11-01,1190.0
Product 2215,W45,2024,2024-11-12,1190.0
Product 2215,W47,2024,2025-01-06,312.0
Product 2215,W48,2024,2025-01-06,312.0
Product 2215,W49,2024,2025-01-06,312.0
Product 2216,W39,2024,2024-10-14,78.0
Product 2216,W41,2024,2024-10-14,78.0
Product 222,W48,2024,2025-01-21,2021.76
Product 222,W49,2024,2025-01-21,2021.76
Product 2221,W39,2024,2024-10-21,390.0
Product 2221,W39,2024,2024-11-05,546.0
Product 2221,W41,2024,2024-10-21,390.0
Product 2221,W41,2024,2024-11-05,546.0
Product 2221,W44,2024,2024-11-05,468.0
Product 2221,W45,2024,2024-11-12,468.0
Product 2225,W39,2024,2024-10-21,624.0
Product 2225,W39,2024,2024-10-22,234.0
Product 2225,W39,2024,2024-12-23,2808.0
Product 2225,W41,2024,2024-10-21,624.0
Product 2225,W41,2024,2024-10-22,234.0
Product 2225,W41,2024,2024-12-23,2808.0
Product 2225,W44,2024,2024-11-01,858.0
Product 2225,W44,2024,2024-12-23,2808.0
Product 2225,W45,2024,2024-11-12,858.0
Product 2225,W45,2024,2024-12-23,2808.0
Product 2225,W47,2024,2024-11-25,858.0
Product 2225,W47,2024,2024-12-23,2808.0
Product 2225,W47,2024,2025-01-28,234.0
Product 2225,W48,2024,2024-12-23,2028.0
Product 2225,W48,2024,2025-01-28,546.0
Product 2225,W49,2024,2024-12-23,2028.0
Product 2225,W49,2024,2025-01-28,546.0
Product 2226,W39,2024,2024-10-14,468.0
Product 2226,W39,2024,2024-10-22,546.0
Product 2226,W41,2024,2024-10-21,468.0
Product 2226,W41,2024,2024-10-22,546.0
Product 2226,W41,2024,2024-12-03,78.0
Product 2226,W41,2024,2025-01-06,468.0
Product 2226,W44,2024,2024-11-01,1014.0
Product 2226,W44,2024,2024-12-03,78.0
Product 2226,W44,2024,2025-01-06,468.0
Product 2226,W44,2024,2025-01-21,546.0
Product 2226,W45,2024,2025-01-06,468.0
Product 2226,W45,2024,2025-01-21,546.0
Product 2226,W47,2024,2025-01-06,390.0
Product 2226,W47,2024,2025-01-21,546.0
Product 2226,W47,2024,2025-01-28,156.0
Product 2226,W48,2024,2025-01-21,546.0
Product 2226,W48,2024,2025-01-28,546.0
Product 2226,W49,2024,2025-01-21,546.0
Product 2226,W49,2024,2025-01-28,546.0
Product 2227,W39,2024,2024-10-07,78.0
Product 2227,W41,2024,2024-10-11,78.0
Product 2232,W39,2024,2024-10-21,1014.0
Product 2232,W41,2024,2024-10-21,1014.0
Product 2232,W44,2024,2024-11-01,468.0
Product 2235,W39,2024,2024-10-21,78.0
Product 2235,W41,2024,2024-10-21,78.0
Product 2235,W44,2024,2024-11-04,78.0
Product 2235,W45,2024,2024-11-12,78.0
Product 2235,W47,2024,2024-11-25,78.0
Product 2235,W48,2024,2024-12-02,78.0
Product 2235,W49,2024,2024-12-06,78.0
Product 224,W39,2024,2024-12-04,1503.36
Product 224,W41,2024,2024-12-08,1503.36
Product 224,W44,2024,2024-12-16,1503.36
Product 224,W45,2024,2024-12-20,1503.36
Product 224,W47,2024,2024-12-24,1503.36
Product 224,W48,2024,2024-12-28,3006.72
Product 224,W49,2024,2024-12-31,3006.72
Product 2241,W39,2024,2024-11-11,1248.0
Product 2241,W41,2024,2024-11-11,1404.0
Product 2241,W44,2024,2024-11-11,1404.0
Product 2241,W45,2024,2024-11-12,1404.0
Product 2241,W48,2024,2025-02-10,1638.0
Product 2241,W49,2024,2025-02-10,1638.0
Product 2248,W44,2024,2025-01-21,1170.0
Product 2248,W45,2024,2025-01-21,1170.0
Product 2248,W47,2024,2025-01-21,1170.0
Product 2248,W48,2024,2025-01-21,1170.0
Product 2248,W48,2024,2025-01-28,4056.0
Product 2248,W49,2024,2025-01-21,1170.0
Product 2248,W49,2024,2025-01-28,4056.0
Product 2250,W47,2024,2025-02-03,1560.0
Product 2250,W48,2024,2025-02-03,1560.0
Product 2250,W49,2024,2025-02-03,1560.0
Product 2252,W39,2024,2024-10-01,72.0
Product 2256,W39,2024,2024-10-01,360.0
Product 2256,W41,2024,2024-12-24,360.0
Product 2256,W44,2024,2024-12-30,360.0
Product 2256,W45,2024,2024-12-31,360.0
Product 2256,W47,2024,2025-01-05,360.0
Product 2256,W48,2024,2025-01-07,360.0
Product 2256,W49,2024,2025-01-11,360.0
Product 2258,W49,2024,2025-01-18,648.0
Product 2260,W44,2024,2025-01-07,576.0
Product 2260,W45,2024,2025-01-07,576.0
Product 2260,W47,2024,2025-01-07,576.0
Product 2260,W48,2024,2025-01-08,576.0
Product 2260,W49,2024,2025-01-12,576.0
Product 2264,W39,2024,2024-10-22,144.0
Product 2264,W39,2024,2024-12-23,1080.0
Product 2264,W41,2024,2024-12-24,1224.0
Product 2264,W44,2024,2024-12-30,1224.0
Product 2264,W44,2024,2025-01-07,1656.0
Product 2264,W45,2024,2024-12-31,1224.0
Product 2264,W45,2024,2025-01-07,1656.0
Product 2264,W47,2024,2025-01-04,1224.0
Product 2264,W47,2024,2025-01-07,1656.0
Product 2264,W48,2024,2025-01-07,2880.0
Product 2264,W49,2024,2025-01-11,2880.0
Product 2267,W39,2024,2024-10-21,858.0
Product 2267,W39,2024,2024-10-22,546.0
Product 2267,W41,2024,2024-10-21,858.0
Product 2267,W41,2024,2024-10-22,546.0
Product 2268,W39,2024,2024-10-21,234.0
Product 2268,W41,2024,2024-10-21,234.0
Product 2270,W39,2024,2024-10-21,234.0
Product 2270,W41,2024,2024-10-21,234.0
Product 2270,W44,2024,2024-11-04,234.0
Product 2270,W45,2024,2024-11-12,234.0
Product 2270,W47,2024,2024-11-25,234.0
Product 2270,W48,2024,2024-12-02,234.0
Product 2270,W49,2024,2024-12-06,234.0
Product 2272,W39,2024,2024-10-21,234.0
Product 2272,W41,2024,2024-10-21,234.0
Product 2272,W44,2024,2024-11-04,234.0
Product 2272,W45,2024,2024-11-12,234.0
Product 2272,W47,2024,2024-11-25,234.0
Product 2272,W48,2024,2024-12-02,234.0
Product 2272,W49,2024,2024-12-06,234.0
Product 2274,W39,2024,2024-10-21,234.0
Product 2275,W39,2024,2024-12-30,312.0
Product 2275,W41,2024,2024-12-30,312.0
Product 2275,W44,2024,2024-12-30,312.0
Product 2275,W45,2024,2024-12-30,312.0
Product 2275,W47,2024,2024-12-30,312.0
Product 2275,W48,2024,2024-12-30,312.0
Product 2275,W49,2024,2024-12-30,312.0
Product 2277,W39,2024,2024-10-14,624.0
Product 2277,W39,2024,2024-10-22,546.0
Product 2277,W41,2024,2024-10-22,546.0
Product 2279,W39,2024,2024-11-05,468.0
Product 2279,W41,2024,2024-11-05,468.0
Product 2279,W44,2024,2024-11-05,468.0
Product 2279,W45,2024,2024-11-12,468.0
Product 2279,W47,2024,2024-11-25,468.0
Product 2279,W48,2024,2024-12-02,312.0
Product 2279,W49,2024,2024-12-09,312.0
Product 2280,W39,2024,2024-10-28,234.0
Product 2280,W41,2024,2024-10-28,234.0
Product 2280,W44,2024,2024-11-01,234.0
Product 2280,W45,2024,2024-11-12,234.0
Product 2280,W47,2024,2024-11-25,234.0
Product 2280,W48,2024,2024-12-02,234.0
Product 2280,W49,2024,2024-12-06,234.0
Product 2282,W39,2024,2024-10-21,234.0
Product 2282,W41,2024,2024-10-21,234.0
Product 2282,W44,2024,2024-11-04,234.0
Product 2282,W45,2024,2024-11-12,234.0
Product 2282,W47,2024,2024-11-25,234.0
Product 2282,W48,2024,2024-12-02,234.0
Product 2282,W49,2024,2024-12-06,234.0
Product 2284,W39,2024,2024-10-21,234.0
Product 2284,W41,2024,2024-10-21,234.0
Product 2284,W44,2024,2024-11-04,234.0
Product 2284,W45,2024,2024-11-12,234.0
Product 2284,W47,2024,2024-11-25,234.0
Product 2284,W48,2024,2024-12-02,234.0
Product 2284,W49,2024,2024-12-06,234.0
Product 2286,W39,2024,2024-10-21,234.0
Product 2286,W41,2024,2024-10-21,234.0
Product 2286,W44,2024,2024-11-04,234.0
Product 2286,W45,2024,2024-11-12,234.0
Product 2286,W47,2024,2024-11-25,234.0
Product 2286,W48,2024,2024-12-02,234.0
Product 2286,W49,2024,2024-12-06,234.0
Product 2288,W44,2024,2025-01-21,8.0
Product 2288,W45,2024,2025-01-21,8.0
Product 2288,W47,2024,2025-01-21,8.0
Product 2288,W48,2024,2025-01-21,8.0
Product 2288,W49,2024,2025-01-21,8.0
Product 2292,W39,2024,2023-11-26,60.0
Product 2292,W41,2024,2023-11-26,60.0
Product 2292,W44,2024,2025-01-25,116.5
Product 2292,W45,2024,2025-01-25,116.5
Product 2292,W47,2024,2024-11-25,52.5
Product 2292,W47,2024,2024-11-29,7.5
Product 2292,W47,2024,2025-01-25,56.5
Product 2292,W49,2024,2024-12-06,52.5
Product 2293,W39,2024,2024-12-25,4.14
Product 2293,W41,2024,2024-12-25,4.14
Product 2293,W44,2024,2024-12-25,4.14
Product 2293,W45,2024,2024-12-25,4.14
Product 2293,W47,2024,2024-12-25,4.14
Product 2293,W48,2024,2024-12-25,4.14
Product 2293,W49,2024,2024-12-25,4.14
Product 2297,W44,2024,2025-01-21,0.432
Product 2297,W45,2024,2025-01-21,0.432
Product 23,W39,2024,2024-10-29,1440.0
Product 23,W41,2024,2024-10-30,1440.0
Product 23,W47,2024,2025-01-27,2592.0
Product 23,W48,2024,2025-01-14,2592.0
Product 23,W49,2024,2025-01-14,960.0
Product 2302,W41,2024,2024-12-06,1.0
Product 2302,W44,2024,2024-12-06,1.0
Product 2302,W45,2024,2024-12-06,1.0
Product 2302,W47,2024,2024-12-06,1.0
Product 2302,W48,2024,2024-12-06,1.0
Product 2302,W49,2024,2024-12-06,1.0
Product 2304,W39,2024,2024-10-14,0.63
Product 2304,W39,2024,2024-12-26,15.93
Product 2304,W41,2024,2024-10-11,0.63
Product 2304,W41,2024,2024-12-26,15.93
Product 2304,W44,2024,2024-12-26,15.93
Product 2304,W45,2024,2024-12-26,15.93
Product 2304,W47,2024,2024-12-26,15.93
Product 2304,W48,2024,2024-12-26,15.93
Product 2304,W49,2024,2024-12-26,15.93
Product 2307,W39,2024,2024-10-14,2376.0
Product 2307,W39,2024,2024-10-16,53.0
Product 2307,W39,2024,2024-10-22,576.0
Product 2307,W41,2024,2024-10-17,2376.0
Product 2307,W41,2024,2024-10-22,576.0
Product 2307,W44,2024,2025-01-07,1440.0
Product 2307,W45,2024,2025-01-07,1440.0
Product 2307,W47,2024,2025-01-07,1440.0
Product 2307,W48,2024,2025-01-07,1440.0
Product 2307,W49,2024,2025-01-07,1440.0
Product 2308,W39,2024,2024-10-22,576.0
Product 2308,W39,2024,2024-11-05,72.0
Product 2308,W39,2024,2024-12-21,504.0
Product 2308,W41,2024,2024-10-22,576.0
Product 2308,W41,2024,2024-11-05,72.0
Product 2308,W41,2024,2024-12-21,504.0
Product 2308,W44,2024,2024-11-05,72.0
Product 2308,W44,2024,2024-12-21,576.0
Product 2308,W45,2024,2024-12-16,72.0
Product 2308,W45,2024,2024-12-22,576.0
Product 2308,W47,2024,2024-12-19,648.0
Product 2308,W48,2024,2024-12-18,648.0
Product 2308,W49,2024,2024-12-19,648.0
Product 2310,W39,2024,2024-10-17,648.0
Product 2310,W41,2024,2024-10-18,648.0
Product 2313,W44,2024,2025-01-07,1368.0
Product 2313,W45,2024,2025-01-07,1368.0
Product 2313,W47,2024,2025-01-07,1368.0
Product 2313,W48,2024,2025-01-07,1368.0
Product 2313,W49,2024,2025-01-07,1368.0
Product 2315,W48,2024,2025-01-23,936.0
Product 2315,W49,2024,2025-01-23,936.0
Product 2316,W39,2024,2024-10-17,3889.0
Product 2316,W41,2024,2024-10-11,72.0
Product 2316,W41,2024,2024-10-17,1880.0
Product 2316,W44,2024,2024-11-05,72.0
Product 2316,W44,2024,2025-01-07,504.0
Product 2316,W45,2024,2025-01-07,504.0
Product 2316,W47,2024,2025-01-07,504.0
Product 2316,W48,2024,2025-01-07,504.0
Product 2316,W49,2024,2025-01-07,504.0
Product 2317,W39,2024,2024-10-09,648.0
Product 2321,W39,2024,2024-10-15,1152.0
Product 2321,W41,2024,2024-10-11,720.0
Product 2321,W41,2024,2024-10-14,72.0
Product 2321,W41,2024,2024-10-15,144.0
Product 2321,W44,2024,2024-11-05,144.0
Product 2321,W44,2024,2024-12-01,72.0
Product 2321,W45,2024,2024-12-01,216.0
Product 2321,W45,2024,2024-12-24,1008.0
Product 2321,W47,2024,2024-12-24,432.0
Product 2322,W39,2024,2024-10-08,648.0
Product 2322,W41,2024,2024-10-15,72.0
Product 2322,W44,2024,2024-11-05,72.0
Product 2322,W45,2024,2024-12-24,648.0
Product 2322,W47,2024,2024-12-24,648.0
Product 2322,W48,2024,2024-12-24,648.0
Product 2322,W49,2024,2024-12-24,648.0
Product 2323,W39,2024,2024-10-13,9000.0
Product 2323,W39,2024,2024-12-17,3816.0
Product 2323,W41,2024,2024-10-15,288.0
Product 2323,W41,2024,2024-12-17,5472.0
Product 2323,W44,2024,2024-11-05,1512.0
Product 2323,W44,2024,2024-12-17,5472.0
Product 2323,W44,2024,2024-12-19,648.0
Product 2323,W45,2024,2024-11-27,1512.0
Product 2323,W45,2024,2024-12-17,5472.0
Product 2323,W45,2024,2024-12-21,648.0
Product 2323,W47,2024,2024-12-19,1872.0
Product 2323,W48,2024,2024-12-18,1872.0
Product 2323,W49,2024,2024-12-18,1872.0
Product 2324,W39,2024,2024-12-22,1368.0
Product 2324,W41,2024,2024-12-22,1368.0
Product 2324,W44,2024,2024-12-22,1368.0
Product 2324,W45,2024,2024-12-22,1368.0
Product 2324,W47,2024,2024-12-22,1368.0
Product 2324,W48,2024,2024-12-22,1368.0
Product 2324,W49,2024,2024-12-22,1368.0
Product 2325,W39,2024,2024-12-18,2520.0
Product 2325,W41,2024,2024-12-18,2520.0
Product 2325,W44,2024,2024-11-18,3240.0
Product 2325,W45,2024,2024-11-21,3240.0
Product 2325,W47,2024,2024-11-25,144.0
Product 2325,W47,2024,2025-01-14,72.0
Product 2325,W48,2024,2024-12-02,144.0
Product 2325,W48,2024,2025-01-25,5760.0
Product 2325,W49,2024,2024-12-06,144.0
Product 2325,W49,2024,2025-01-25,5760.0
Product 2326,W39,2024,2024-10-12,60.179
Product 2326,W39,2024,2024-11-02,16.716
Product 2326,W41,2024,2024-10-12,60.179
Product 2326,W41,2024,2024-11-02,16.716
Product 2326,W44,2024,2024-11-01,60.179
Product 2326,W44,2024,2024-11-02,16.716
Product 2326,W45,2024,2024-11-12,76.89500000000001
Product 2326,W47,2024,2024-11-30,76.89500000000001
Product 2326,W49,2024,2024-12-09,76.89500000000001
Product 233,W44,2024,2025-01-13,1451.52
Product 233,W45,2024,2025-01-13,1451.52
Product 233,W47,2024,2025-01-13,1451.52
Product 233,W48,2024,2025-01-13,1451.52
Product 233,W49,2024,2025-01-13,1451.52
Product 2342,W39,2024,2024-10-10,7.83
Product 2342,W41,2024,2024-10-15,7.83
Product 2342,W41,2024,2024-11-08,2.43
Product 2342,W44,2024,2024-11-18,7.56
Product 2363,W39,2024,2024-10-14,6.93
Product 2363,W39,2024,2024-10-28,1.68
Product 2363,W41,2024,2024-10-15,6.93
Product 2363,W41,2024,2024-10-28,1.68
Product 2363,W44,2024,2024-11-11,1.68
Product 2363,W44,2024,2024-12-06,2.52
Product 2363,W45,2024,2024-12-06,2.52
Product 2363,W47,2024,2024-12-06,2.52
Product 2363,W49,2024,2024-12-10,2.52
Product 2364,W39,2024,2024-10-09,1.68
Product 2364,W41,2024,2024-10-15,1.68
Product 2364,W44,2024,2024-11-11,1.68
Product 2364,W44,2024,2024-11-28,1.89
Product 2364,W45,2024,2024-11-16,1.68
Product 2364,W45,2024,2024-11-28,1.89
Product 2364,W47,2024,2024-11-29,1.89
Product 2364,W47,2024,2025-01-17,2.52
Product 2364,W48,2024,2024-12-16,1.89
Product 2364,W48,2024,2025-01-17,0.63
Product 2364,W49,2024,2024-12-16,1.89
Product 2364,W49,2024,2025-01-17,2.52
Product 2367,W39,2024,2024-10-29,10.08
Product 2367,W41,2024,2024-10-29,10.08
Product 2367,W44,2024,2024-11-11,10.08
Product 2367,W45,2024,2024-11-16,10.08
Product 2373,W39,2024,2024-09-27,858.0
Product 2373,W39,2024,2024-10-22,390.0
Product 2373,W48,2024,2025-01-27,78.0
Product 2373,W49,2024,2025-01-27,78.0
Product 2373,W49,2024,2025-01-28,1014.0
Product 2377,W48,2024,2025-01-27,234.0
Product 2377,W49,2024,2025-01-27,234.0
Product 2377,W49,2024,2025-02-01,390.0
Product 2379,W39,2024,2024-12-02,78.0
Product 2379,W41,2024,2024-12-02,78.0
Product 2379,W44,2024,2024-12-02,78.0
Product 2379,W45,2024,2024-12-02,78.0
Product 2379,W47,2024,2024-12-02,78.0
Product 2379,W48,2024,2024-12-02,78.0
Product 2379,W49,2024,2024-12-06,78.0
Product 2384,W39,2024,2024-09-27,78.0
Product 2386,W39,2024,2024-11-25,390.0
Product 2386,W41,2024,2024-11-25,390.0
Product 2386,W44,2024,2024-11-25,390.0
Product 2386,W44,2024,2025-01-06,546.0
Product 2386,W45,2024,2024-11-25,390.0
Product 2386,W45,2024,2025-01-06,546.0
Product 2386,W47,2024,2025-01-06,546.0
Product 2386,W48,2024,2025-01-06,312.0
Product 2386,W49,2024,2025-01-06,312.0
Product 2386,W49,2024,2025-01-28,390.0
Product 239,W39,2024,2024-11-02,2508.0
Product 239,W41,2024,2024-11-02,2508.0
Product 239,W44,2024,2024-11-01,2244.0
Product 239,W44,2024,2024-12-31,1452.0
Product 239,W45,2024,2024-12-31,990.0
Product 2395,W47,2024,2025-01-28,390.0
Product 2395,W48,2024,2025-01-28,390.0
Product 2395,W49,2024,2025-01-28,1404.0
Product 2398,W39,2024,2024-12-16,78.0
Product 2398,W41,2024,2024-12-16,78.0
Product 2398,W44,2024,2024-12-16,78.0
Product 2398,W45,2024,2024-12-16,78.0
Product 2398,W47,2024,2024-12-16,78.0
Product 2398,W48,2024,2024-12-16,78.0
Product 2398,W49,2024,2024-12-16,78.0
Product 24,W39,2024,2024-10-29,1152.0
Product 24,W41,2024,2024-10-29,1152.0
Product 24,W44,2024,2024-11-01,1152.0
Product 24,W45,2024,2024-11-12,1056.0
Product 240,W39,2024,2024-11-08,5742.0
Product 240,W41,2024,2024-11-07,5742.0
Product 240,W44,2024,2024-11-01,1254.0
Product 240,W44,2024,2024-11-07,4224.0
Product 240,W45,2024,2025-02-15,3630.0
Product 240,W47,2024,2025-02-15,792.0
Product 240,W47,2024,2025-02-20,1056.0
Product 240,W48,2024,2025-02-15,792.0
Product 240,W48,2024,2025-03-11,1056.0
Product 240,W49,2024,2025-03-11,1056.0
Product 2400,W39,2024,2024-12-16,78.0
Product 2400,W41,2024,2024-12-16,78.0
Product 2400,W44,2024,2024-12-16,78.0
Product 2400,W45,2024,2024-12-16,78.0
Product 2400,W47,2024,2024-12-16,78.0
Product 2400,W48,2024,2024-12-16,78.0
Product 2400,W49,2024,2024-12-16,78.0
Product 2403,W39,2024,2024-12-16,78.0
Product 2403,W41,2024,2024-12-16,78.0
Product 2403,W44,2024,2024-12-16,78.0
Product 2403,W45,2024,2024-12-16,78.0
Product 2403,W47,2024,2024-12-16,78.0
Product 2403,W48,2024,2024-12-16,78.0
Product 2403,W49,2024,2024-12-16,78.0
Product 2405,W49,2024,2025-03-17,78.0
Product 2407,W44,2024,2024-12-24,234.0
Product 2407,W45,2024,2024-12-24,234.0
Product 2407,W47,2024,2024-12-24,234.0
Product 2407,W48,2024,2024-12-24,234.0
Product 2407,W49,2024,2024-12-24,234.0
Product 2408,W39,2024,2024-12-16,78.0
Product 2408,W41,2024,2024-12-16,78.0
Product 2408,W44,2024,2024-12-16,78.0
Product 2408,W45,2024,2024-12-16,78.0
Product 2408,W47,2024,2024-12-16,78.0
Product 2408,W48,2024,2024-12-16,78.0
Product 2408,W49,2024,2024-12-16,78.0
Product 241,W39,2024,2024-11-06,10032.0
Product 241,W41,2024,2024-11-06,10032.0
Product 241,W44,2024,2024-11-01,2970.0
Product 241,W44,2024,2024-12-31,374.0
Product 241,W45,2024,2024-12-31,1980.0
Product 2410,W39,2024,2024-12-16,78.0
Product 2410,W41,2024,2024-12-16,78.0
Product 2410,W44,2024,2024-12-16,78.0
Product 2410,W45,2024,2024-12-16,78.0
Product 2410,W47,2024,2024-12-16,78.0
Product 2410,W48,2024,2024-12-16,78.0
Product 2410,W49,2024,2024-12-16,78.0
Product 2413,W39,2024,2024-12-16,78.0
Product 2413,W41,2024,2024-12-16,78.0
Product 2413,W44,2024,2024-12-16,78.0
Product 2413,W45,2024,2024-12-16,78.0
Product 2413,W47,2024,2024-12-16,78.0
Product 2413,W48,2024,2024-12-16,78.0
Product 2413,W49,2024,2024-12-16,78.0
Product 2417,W39,2024,2024-12-09,468.0
Product 2417,W41,2024,2024-12-09,468.0
Product 2417,W44,2024,2024-12-09,468.0
Product 2417,W45,2024,2024-12-09,468.0
Product 2417,W47,2024,2024-12-09,468.0
Product 2417,W48,2024,2024-12-09,431.0
Product 2417,W49,2024,2024-12-09,431.0
Product 2419,W39,2024,2024-12-16,78.0
Product 2419,W41,2024,2024-12-16,78.0
Product 2419,W44,2024,2024-12-16,78.0
Product 2419,W45,2024,2024-12-16,78.0
Product 2419,W47,2024,2024-12-16,78.0
Product 2419,W48,2024,2024-12-16,78.0
Product 2419,W49,2024,2024-12-16,78.0
Product 242,W39,2024,2024-11-26,1518.0
Product 242,W41,2024,2024-11-26,1518.0
Product 242,W44,2024,2024-11-26,1518.0
Product 242,W44,2024,2024-12-31,1452.0
Product 242,W45,2024,2024-11-26,528.0
Product 242,W45,2024,2024-12-31,1452.0
Product 243,W44,2024,2025-01-13,1451.52
Product 243,W45,2024,2025-01-13,1451.52
Product 243,W47,2024,2025-01-13,1451.52
Product 243,W48,2024,2025-02-07,1451.52
Product 243,W49,2024,2025-01-13,1451.52
Product 244,W44,2024,2025-01-13,1503.36
Product 244,W45,2024,2025-01-13,1503.36
Product 244,W47,2024,2025-01-13,1503.36
Product 244,W48,2024,2025-02-07,1503.36
Product 244,W49,2024,2025-01-13,1503.36
Product 246,W44,2024,2024-12-31,1244.16
Product 246,W45,2024,2024-12-31,1244.16
Product 246,W47,2024,2024-12-31,1244.16
Product 247,W39,2024,2024-11-26,1503.36
Product 247,W41,2024,2024-11-30,1399.68
Product 247,W44,2024,2024-12-01,1399.68
Product 247,W45,2024,2024-12-07,1399.68
Product 247,W47,2024,2024-12-12,1399.68
Product 250,W44,2024,2025-01-13,1451.52
Product 250,W45,2024,2025-01-13,1451.52
Product 250,W47,2024,2025-01-13,1451.52
Product 250,W48,2024,2025-01-13,1451.52
Product 250,W49,2024,2025-01-13,1451.52
Product 251,W39,2024,2024-12-04,518.4
Product 251,W41,2024,2024-12-09,518.4
Product 251,W44,2024,2024-12-17,518.4
Product 251,W45,2024,2024-12-20,518.4
Product 251,W47,2024,2024-12-25,518.4
Product 251,W48,2024,2024-12-29,518.4
Product 251,W49,2024,2024-12-31,518.4
Product 253,W39,2024,2024-11-21,1503.36
Product 253,W41,2024,2024-11-30,1607.04
Product 253,W44,2024,2024-12-02,1607.04
Product 253,W44,2024,2024-12-31,1451.52
Product 253,W45,2024,2024-12-08,1607.04
Product 253,W45,2024,2024-12-31,1451.52
Product 253,W47,2024,2024-12-12,1607.04
Product 253,W47,2024,2024-12-31,1451.52
Product 253,W48,2024,2024-12-14,1607.04
Product 253,W48,2024,2024-12-31,1451.52
Product 253,W49,2024,2024-12-14,1607.04
Product 253,W49,2024,2024-12-31,1451.52
Product 259,W39,2024,2024-10-09,1503.36
Product 259,W44,2024,2025-01-13,2903.04
Product 259,W45,2024,2025-01-13,2903.04
Product 259,W47,2024,2025-01-13,2903.04
Product 259,W48,2024,2025-01-13,2903.04
Product 259,W49,2024,2025-01-13,2903.04
Product 26,W39,2024,2024-10-28,2112.0
Product 26,W41,2024,2024-10-29,2112.0
Product 26,W44,2024,2024-11-01,1344.0
Product 26,W45,2024,2024-11-12,1344.0
Product 260,W39,2024,2024-10-09,518.4
Product 261,W44,2024,2025-01-13,1451.52
Product 261,W45,2024,2025-01-13,1451.52
Product 261,W47,2024,2025-01-13,1451.52
Product 261,W48,2024,2025-01-13,1451.52
Product 261,W49,2024,2025-01-13,1451.52
Product 263,W44,2024,2024-12-31,2954.88
Product 263,W45,2024,2024-12-31,2954.88
Product 263,W47,2024,2024-12-31,2954.88
Product 263,W48,2024,2024-12-31,2954.88
Product 263,W49,2024,2024-12-31,2954.88
Product 267,W48,2024,2024-12-22,2056.32
Product 267,W49,2024,2024-12-24,2056.32
Product 268,W48,2024,2024-12-22,1814.4
Product 268,W49,2024,2024-12-24,1814.4
Product 269,W39,2024,2024-10-12,1389.78
Product 270,W39,2024,2024-10-12,1389.78
Product 271,W48,2024,2024-12-23,2056.32
Product 271,W49,2024,2024-12-25,2056.32
Product 273,W39,2024,2024-10-11,1389.78
Product 273,W48,2024,2024-12-23,1814.4
Product 273,W49,2024,2024-12-25,1814.4
Product 274,W39,2024,2024-10-12,1391.04
Product 277,W39,2024,2024-11-26,3628.8
Product 277,W41,2024,2024-11-26,3628.8
Product 277,W44,2024,2024-11-29,3628.8
Product 278,W39,2024,2024-10-22,3024.0
Product 278,W41,2024,2024-11-24,2842.56
Product 278,W44,2024,2024-11-26,2842.56
Product 278,W45,2024,2024-11-25,2842.56
Product 278,W47,2024,2024-12-01,2842.56
Product 278,W48,2024,2024-12-06,2782.08
Product 278,W49,2024,2024-12-12,2782.08
Product 279,W39,2024,2024-11-26,1512.0
Product 279,W41,2024,2024-12-02,1512.0
Product 279,W44,2024,2024-12-07,1512.0
Product 279,W45,2024,2024-12-09,1512.0
Product 279,W47,2024,2024-12-13,1512.0
Product 279,W48,2024,2024-12-02,1391.04
Product 279,W48,2024,2024-12-06,120.96
Product 280,W39,2024,2024-10-01,5.04
Product 281,W39,2024,2024-10-12,3144.96
Product 281,W39,2024,2024-11-26,4536.0
Product 281,W41,2024,2024-11-24,3144.96
Product 281,W41,2024,2024-11-26,4536.0
Product 281,W44,2024,2024-11-22,3144.96
Product 281,W44,2024,2024-11-26,846.72
Product 281,W44,2024,2024-12-07,3689.28
Product 281,W44,2024,2024-12-31,11975.04
Product 281,W45,2024,2024-12-01,7680.96
Product 281,W45,2024,2024-12-31,11975.04
Product 281,W47,2024,2024-12-05,7680.96
Product 281,W47,2024,2024-12-31,11975.04
Product 281,W48,2024,2024-12-10,7680.96
