productId,quantity,weekId,year,ETD
prod-TT-2752,83,41,2021,22.10.2021
prod-TR-4162,135,41,2021,29.10.2021
prod-CL-0085,113,41,2021,12.11.2021
prod-NY-9725,96,41,2021,03.12.2021
prod-IT-7861,131,41,2021,08.10.2021
prod-OV-4798,172,41,2021,19.11.2021
prod-CS-9024,162,41,2021,19.11.2021
prod-AI-0682,64,41,2021,19.11.2021
prod-QV-9115,180,41,2021,12.11.2021
prod-EU-7056,58,41,2021,05.11.2021
prod-CJ-3238,110,41,2021,08.10.2021
prod-PG-7396,53,41,2021,26.11.2021
prod-QZ-6672,24,41,2021,03.12.2021
prod-GZ-7296,181,41,2021,15.10.2021
prod-GE-4471,90,41,2021,03.12.2021
prod-WO-7886,18,41,2021,19.11.2021
prod-DF-7326,111,41,2021,03.12.2021
prod-PL-1107,37,41,2021,12.11.2021
prod-ZF-8638,44,41,2021,03.12.2021
prod-IN-8711,8,41,2021,05.11.2021
prod-BK-4342,190,41,2021,15.10.2021
prod-ID-7998,62,41,2021,08.10.2021
prod-DQ-2333,197,41,2021,22.10.2021
prod-GL-8457,29,41,2021,08.10.2021
prod-RK-3379,181,41,2021,08.10.2021
prod-FU-3284,130,41,2021,26.11.2021
prod-BM-8544,38,41,2021,29.10.2021
prod-NN-1455,1,41,2021,22.10.2021
prod-WO-7542,81,41,2021,08.10.2021
prod-KB-7839,92,41,2021,15.10.2021
prod-FI-3614,112,41,2021,12.11.2021
prod-UP-0538,158,41,2021,03.12.2021
prod-RQ-5469,62,41,2021,05.11.2021
prod-EO-9307,58,41,2021,05.11.2021
prod-GL-6166,129,41,2021,29.10.2021
prod-XG-2177,147,41,2021,12.11.2021
prod-DO-5533,125,41,2021,19.11.2021
prod-JD-7446,47,41,2021,03.12.2021
prod-PY-8713,16,41,2021,03.12.2021
prod-UG-9795,162,41,2021,29.10.2021
prod-DF-8293,11,41,2021,12.11.2021
prod-BA-5878,190,41,2021,03.12.2021
prod-FF-5213,33,41,2021,12.11.2021
prod-PV-8709,44,41,2021,22.10.2021
prod-ZN-3781,120,41,2021,22.10.2021
prod-DZ-3471,155,41,2021,29.10.2021
prod-WM-8339,140,41,2021,22.10.2021
prod-LT-9676,162,41,2021,29.10.2021
prod-ZB-7367,36,41,2021,03.12.2021
prod-OX-3521,17,41,2021,22.10.2021
prod-DS-4693,125,41,2021,15.10.2021
prod-HV-7769,175,41,2021,22.10.2021
prod-RW-6810,26,41,2021,05.11.2021
prod-WU-5386,94,41,2021,05.11.2021
prod-HC-9787,189,41,2021,19.11.2021
prod-KN-7983,192,41,2021,08.10.2021
prod-MW-6417,55,41,2021,12.11.2021
prod-RU-1176,193,41,2021,15.10.2021
prod-VQ-1813,39,41,2021,05.11.2021
prod-GB-5971,22,41,2021,19.11.2021
prod-DT-0194,132,41,2021,22.10.2021
prod-VM-9822,145,41,2021,19.11.2021
prod-JY-9694,198,41,2021,03.12.2021
prod-YF-5159,133,41,2021,08.10.2021
prod-DP-6348,20,41,2021,15.10.2021
prod-XA-3457,181,41,2021,03.12.2021
prod-GE-7676,86,41,2021,03.12.2021
prod-QZ-5145,26,41,2021,12.11.2021
prod-GW-3685,197,41,2021,15.10.2021
prod-TC-9891,50,41,2021,19.11.2021
prod-FC-6978,128,41,2021,12.11.2021
prod-JL-1233,103,41,2021,15.10.2021
prod-SQ-3059,131,41,2021,05.11.2021
prod-XN-6850,25,41,2021,05.11.2021
prod-AH-5651,140,41,2021,26.11.2021
prod-UC-7554,28,41,2021,26.11.2021
prod-AZ-1055,75,41,2021,29.10.2021
prod-ZS-3468,27,41,2021,15.10.2021
prod-RO-5944,159,41,2021,15.10.2021
prod-UQ-5884,131,41,2021,05.11.2021
prod-IA-0770,72,41,2021,05.11.2021
prod-HD-8474,161,41,2021,22.10.2021
prod-KL-0810,21,41,2021,29.10.2021
prod-QQ-1218,106,41,2021,19.11.2021
prod-TP-3741,10,41,2021,22.10.2021
prod-WT-1580,34,41,2021,26.11.2021
prod-GX-3093,30,41,2021,29.10.2021
prod-QE-0466,106,41,2021,05.11.2021
prod-AN-6950,5,41,2021,12.11.2021
prod-GT-8690,21,41,2021,05.11.2021
prod-VA-9951,21,41,2021,19.11.2021
prod-HG-2219,87,41,2021,05.11.2021
prod-UO-5951,131,41,2021,05.11.2021
prod-CY-6011,67,41,2021,03.12.2021
prod-VG-5592,189,41,2021,05.11.2021
prod-SJ-9732,37,41,2021,22.10.2021
prod-II-6929,152,41,2021,29.10.2021
prod-AS-2725,148,41,2021,12.11.2021
prod-LH-7719,123,41,2021,29.10.2021
prod-PE-6949,18,41,2021,05.11.2021
prod-SF-8935,165,41,2021,05.11.2021
prod-NL-4580,29,41,2021,12.11.2021
prod-EM-1009,92,41,2021,08.10.2021
prod-GR-6870,88,41,2021,05.11.2021
prod-KG-8739,166,41,2021,05.11.2021
prod-IG-4995,149,41,2021,15.10.2021
prod-ZQ-1478,141,41,2021,03.12.2021
prod-YA-0464,60,41,2021,12.11.2021
prod-RF-8309,146,41,2021,19.11.2021
prod-GV-0080,125,41,2021,03.12.2021
prod-OL-7357,110,41,2021,03.12.2021
prod-VJ-1399,94,41,2021,22.10.2021
prod-XS-2568,76,41,2021,12.11.2021
prod-RW-3321,199,41,2021,22.10.2021
prod-BL-6419,63,41,2021,12.11.2021
prod-NN-9389,159,41,2021,29.10.2021
prod-TL-9779,147,41,2021,15.10.2021
prod-GP-7396,38,41,2021,26.11.2021
prod-BY-0062,196,41,2021,08.10.2021
prod-XP-0644,173,41,2021,12.11.2021
prod-SF-1346,186,41,2021,15.10.2021
prod-EL-5697,150,41,2021,08.10.2021
prod-CH-5820,155,41,2021,22.10.2021
prod-AK-9721,107,41,2021,19.11.2021
prod-WV-5826,44,41,2021,29.10.2021
prod-LA-9529,5,41,2021,05.11.2021
prod-BJ-4607,68,41,2021,05.11.2021
prod-FT-5796,3,41,2021,15.10.2021
prod-PE-2090,56,41,2021,15.10.2021
prod-HA-4447,199,41,2021,12.11.2021
prod-UY-5817,65,41,2021,05.11.2021
prod-TN-3912,163,41,2021,19.11.2021
prod-FD-4373,19,41,2021,26.11.2021
prod-EH-5478,193,41,2021,03.12.2021
prod-IK-9801,72,41,2021,29.10.2021
prod-NY-9246,89,41,2021,19.11.2021
prod-QU-2537,164,41,2021,03.12.2021
prod-BG-1400,145,41,2021,12.11.2021
prod-WI-4860,89,41,2021,08.10.2021
prod-GA-9261,111,41,2021,12.11.2021
prod-LC-1682,138,41,2021,05.11.2021
prod-CS-0377,117,41,2021,26.11.2021
prod-KK-2365,36,41,2021,08.10.2021
prod-UZ-8217,105,41,2021,22.10.2021
prod-CD-5611,31,41,2021,12.11.2021
prod-OB-7565,152,41,2021,22.10.2021
prod-CP-4431,47,41,2021,22.10.2021
prod-IJ-0890,88,41,2021,08.10.2021
prod-YH-7675,86,41,2021,08.10.2021
prod-UW-5762,179,41,2021,19.11.2021
prod-WJ-5439,138,41,2021,05.11.2021
prod-BV-2929,102,41,2021,05.11.2021
prod-QM-9703,50,41,2021,08.10.2021
prod-WZ-7689,110,41,2021,26.11.2021
prod-KP-1656,41,41,2021,19.11.2021
prod-RM-4274,116,41,2021,19.11.2021
prod-FB-5592,100,41,2021,05.11.2021
prod-WV-5376,128,41,2021,08.10.2021
prod-NT-5755,103,41,2021,15.10.2021
prod-QL-0635,94,41,2021,03.12.2021
prod-BQ-8524,117,41,2021,03.12.2021
prod-ZW-1274,98,41,2021,22.10.2021
prod-TU-4379,130,41,2021,03.12.2021
prod-QG-1179,34,41,2021,05.11.2021
prod-BB-4740,66,41,2021,26.11.2021
prod-VM-6483,143,41,2021,08.10.2021
prod-IR-6317,92,41,2021,03.12.2021
prod-KB-8277,59,41,2021,22.10.2021
prod-DK-5628,33,41,2021,05.11.2021
prod-IA-9798,179,41,2021,26.11.2021
prod-XH-6185,63,41,2021,03.12.2021
prod-FM-7604,29,41,2021,19.11.2021
prod-HL-4090,117,41,2021,12.11.2021
prod-BS-7191,78,41,2021,03.12.2021
prod-ND-3310,70,41,2021,05.11.2021
prod-JB-4345,77,42,2021,29.10.2021
prod-YR-9952,162,42,2021,10.12.2021
prod-MY-2833,160,42,2021,19.11.2021
prod-RM-2726,65,42,2021,22.10.2021
prod-TL-5902,143,42,2021,22.10.2021
prod-QX-2308,149,42,2021,26.11.2021
prod-VF-5379,172,42,2021,10.12.2021
prod-MR-5626,141,42,2021,05.11.2021
prod-FS-1806,127,42,2021,26.11.2021
prod-PA-5742,121,42,2021,26.11.2021
prod-JB-9607,127,42,2021,15.10.2021
prod-QE-5374,118,42,2021,03.12.2021
prod-CV-4991,154,42,2021,10.12.2021
prod-TJ-7970,59,42,2021,26.11.2021
prod-SD-2913,133,42,2021,10.12.2021
prod-JO-0079,127,42,2021,12.11.2021
prod-SY-8904,195,42,2021,19.11.2021
prod-JP-3206,176,42,2021,05.11.2021
prod-VY-8385,65,42,2021,22.10.2021
prod-HU-4122,166,42,2021,10.12.2021
prod-GP-1744,91,42,2021,03.12.2021
prod-TK-5883,43,42,2021,12.11.2021
prod-PQ-8179,83,42,2021,19.11.2021
prod-ZK-7351,156,42,2021,19.11.2021
prod-MP-4483,100,42,2021,05.11.2021
prod-TT-2752,81,42,2021,10.12.2021
prod-TR-4162,101,42,2021,03.12.2021
prod-CL-0085,142,42,2021,22.10.2021
prod-NY-9725,139,42,2021,29.10.2021
prod-IT-7861,121,42,2021,26.11.2021
prod-OV-4798,87,42,2021,15.10.2021
prod-CS-9024,105,42,2021,12.11.2021
prod-AI-0682,189,42,2021,03.12.2021
prod-QV-9115,161,42,2021,10.12.2021
prod-EU-7056,178,42,2021,05.11.2021
prod-CJ-3238,158,42,2021,05.11.2021
prod-PG-7396,93,42,2021,10.12.2021
prod-QZ-6672,82,42,2021,05.11.2021
prod-GZ-7296,177,42,2021,15.10.2021
prod-GE-4471,92,42,2021,19.11.2021
prod-WO-7886,173,42,2021,12.11.2021
prod-DF-7326,21,42,2021,22.10.2021
prod-PL-1107,124,42,2021,29.10.2021
prod-ZF-8638,178,42,2021,26.11.2021
prod-IN-8711,104,42,2021,26.11.2021
prod-BK-4342,133,42,2021,22.10.2021
prod-ID-7998,144,42,2021,05.11.2021
prod-DQ-2333,170,42,2021,10.12.2021
prod-GL-8457,192,42,2021,03.12.2021
prod-RK-3379,7,42,2021,26.11.2021
prod-FU-3284,132,42,2021,29.10.2021
prod-BM-8544,49,42,2021,15.10.2021
prod-NN-1455,166,42,2021,29.10.2021
prod-WO-7542,59,42,2021,29.10.2021
prod-KB-7839,156,42,2021,03.12.2021
prod-FI-3614,94,42,2021,12.11.2021
prod-UP-0538,134,42,2021,10.12.2021
prod-RQ-5469,72,42,2021,19.11.2021
prod-EO-9307,46,42,2021,05.11.2021
prod-GL-6166,179,42,2021,29.10.2021
prod-XG-2177,56,42,2021,26.11.2021
prod-DO-5533,77,42,2021,22.10.2021
prod-JD-7446,198,42,2021,29.10.2021
prod-PY-8713,67,42,2021,19.11.2021
prod-UG-9795,164,42,2021,22.10.2021
prod-DF-8293,114,42,2021,03.12.2021
prod-BA-5878,125,42,2021,05.11.2021
prod-FF-5213,22,42,2021,26.11.2021
prod-PV-8709,52,42,2021,03.12.2021
prod-ZN-3781,148,42,2021,19.11.2021
prod-DZ-3471,174,42,2021,29.10.2021
prod-WM-8339,178,42,2021,19.11.2021
prod-LT-9676,182,42,2021,03.12.2021
prod-ZB-7367,75,42,2021,03.12.2021
prod-OX-3521,93,42,2021,19.11.2021
prod-DS-4693,74,42,2021,10.12.2021
prod-HV-7769,24,42,2021,22.10.2021
prod-RW-6810,121,42,2021,10.12.2021
prod-WU-5386,25,42,2021,05.11.2021
prod-HC-9787,113,42,2021,15.10.2021
prod-KN-7983,149,42,2021,03.12.2021
prod-MW-6417,22,42,2021,26.11.2021
prod-RU-1176,51,42,2021,15.10.2021
prod-VQ-1813,191,42,2021,12.11.2021
prod-GB-5971,112,42,2021,19.11.2021
prod-DT-0194,152,42,2021,05.11.2021
prod-VM-9822,186,42,2021,26.11.2021
prod-JY-9694,181,42,2021,15.10.2021
prod-YF-5159,156,42,2021,22.10.2021
prod-DP-6348,158,42,2021,05.11.2021
prod-XA-3457,71,42,2021,26.11.2021
prod-GE-7676,55,42,2021,12.11.2021
prod-QZ-5145,106,42,2021,26.11.2021
prod-GW-3685,146,42,2021,10.12.2021
prod-TC-9891,29,42,2021,05.11.2021
prod-FC-6978,102,42,2021,12.11.2021
prod-JL-1233,60,42,2021,05.11.2021
prod-SQ-3059,3,42,2021,15.10.2021
prod-XN-6850,107,42,2021,05.11.2021
prod-AH-5651,72,42,2021,05.11.2021
prod-UC-7554,175,42,2021,19.11.2021
prod-AZ-1055,95,42,2021,22.10.2021
prod-ZS-3468,163,42,2021,22.10.2021
prod-RO-5944,68,42,2021,29.10.2021
prod-UQ-5884,37,42,2021,10.12.2021
prod-IA-0770,17,42,2021,15.10.2021
prod-HD-8474,55,42,2021,03.12.2021
prod-KL-0810,156,42,2021,22.10.2021
prod-QQ-1218,145,42,2021,10.12.2021
prod-TP-3741,144,42,2021,26.11.2021
prod-WT-1580,88,42,2021,12.11.2021
prod-GX-3093,140,42,2021,26.11.2021
prod-QE-0466,181,42,2021,26.11.2021
prod-AN-6950,178,42,2021,05.11.2021
prod-GT-8690,183,42,2021,05.11.2021
prod-VA-9951,41,42,2021,05.11.2021
prod-HG-2219,191,42,2021,15.10.2021
prod-UO-5951,135,42,2021,26.11.2021
prod-CY-6011,34,42,2021,19.11.2021
prod-VG-5592,61,42,2021,26.11.2021
prod-SJ-9732,1,42,2021,29.10.2021
prod-II-6929,74,42,2021,03.12.2021
prod-AS-2725,0,42,2021,03.12.2021
prod-LH-7719,49,42,2021,03.12.2021
prod-PE-6949,168,42,2021,12.11.2021
prod-SF-8935,150,42,2021,19.11.2021
prod-NL-4580,160,42,2021,19.11.2021
prod-EM-1009,0,42,2021,03.12.2021
prod-GR-6870,111,42,2021,10.12.2021
prod-KG-8739,181,42,2021,05.11.2021
prod-IG-4995,15,42,2021,26.11.2021
prod-ZQ-1478,157,42,2021,10.12.2021
prod-YA-0464,87,42,2021,10.12.2021
prod-RF-8309,98,42,2021,22.10.2021
prod-GV-0080,170,42,2021,15.10.2021
prod-OL-7357,16,42,2021,26.11.2021
prod-VJ-1399,180,42,2021,15.10.2021
prod-XS-2568,110,42,2021,15.10.2021
prod-RW-3321,62,42,2021,26.11.2021
prod-BL-6419,5,42,2021,15.10.2021
prod-NN-9389,120,42,2021,12.11.2021
prod-TL-9779,177,42,2021,15.10.2021
prod-GP-7396,63,42,2021,15.10.2021
prod-BY-0062,1,42,2021,10.12.2021
prod-XP-0644,66,42,2021,15.10.2021
prod-SF-1346,27,42,2021,15.10.2021
prod-EL-5697,86,42,2021,26.11.2021
prod-CH-5820,166,42,2021,22.10.2021
prod-AK-9721,165,42,2021,19.11.2021
prod-WV-5826,161,42,2021,15.10.2021
prod-LA-9529,95,42,2021,26.11.2021
prod-BJ-4607,168,42,2021,10.12.2021
prod-FT-5796,70,42,2021,05.11.2021
prod-PE-2090,107,42,2021,22.10.2021
prod-HA-4447,180,42,2021,03.12.2021
prod-UY-5817,165,42,2021,10.12.2021
prod-TN-3912,36,42,2021,22.10.2021
prod-FD-4373,170,42,2021,29.10.2021
prod-EH-5478,52,42,2021,05.11.2021
prod-IK-9801,181,42,2021,26.11.2021
prod-NY-9246,24,42,2021,12.11.2021
prod-QU-2537,127,42,2021,03.12.2021
prod-BG-1400,142,42,2021,15.10.2021
prod-WI-4860,56,42,2021,22.10.2021
prod-GA-9261,67,42,2021,12.11.2021
prod-LC-1682,56,42,2021,22.10.2021
prod-CS-0377,118,42,2021,03.12.2021
prod-KK-2365,150,42,2021,26.11.2021
prod-UZ-8217,89,42,2021,15.10.2021
prod-CD-5611,15,42,2021,15.10.2021
prod-OB-7565,152,42,2021,29.10.2021
prod-CP-4431,79,42,2021,12.11.2021
prod-IJ-0890,135,42,2021,26.11.2021
prod-YH-7675,106,42,2021,10.12.2021
prod-UW-5762,51,42,2021,19.11.2021
prod-WJ-5439,135,42,2021,03.12.2021
prod-BV-2929,157,42,2021,19.11.2021
prod-QM-9703,135,42,2021,29.10.2021
prod-WZ-7689,14,42,2021,22.10.2021
prod-KP-1656,3,42,2021,03.12.2021
prod-RM-4274,113,42,2021,26.11.2021
prod-FB-5592,15,42,2021,19.11.2021
prod-WV-5376,83,42,2021,29.10.2021
prod-NT-5755,51,42,2021,19.11.2021
prod-QL-0635,99,42,2021,29.10.2021
prod-BQ-8524,104,42,2021,26.11.2021
prod-ZW-1274,5,42,2021,05.11.2021
prod-TU-4379,157,42,2021,03.12.2021
prod-QG-1179,16,42,2021,05.11.2021
prod-BB-4740,77,42,2021,22.10.2021
prod-VM-6483,136,42,2021,15.10.2021
prod-IR-6317,41,42,2021,26.11.2021
prod-KB-8277,19,42,2021,19.11.2021
prod-DK-5628,99,42,2021,10.12.2021
prod-IA-9798,27,42,2021,26.11.2021
prod-XH-6185,11,42,2021,03.12.2021
prod-FM-7604,116,42,2021,22.10.2021
prod-HL-4090,95,42,2021,10.12.2021
prod-BS-7191,41,42,2021,05.11.2021
prod-ND-3310,63,42,2021,19.11.2021
prod-JB-4345,104,43,2021,19.11.2021
prod-YR-9952,55,43,2021,12.11.2021
prod-MY-2833,21,43,2021,29.10.2021
prod-RM-2726,98,43,2021,17.12.2021
prod-TL-5902,15,43,2021,22.10.2021
prod-QX-2308,91,43,2021,17.12.2021
prod-VF-5379,129,43,2021,26.11.2021
prod-MR-5626,125,43,2021,29.10.2021
prod-FS-1806,70,43,2021,17.12.2021
prod-PA-5742,126,43,2021,26.11.2021
prod-JB-9607,184,43,2021,10.12.2021
prod-QE-5374,16,43,2021,10.12.2021
prod-CV-4991,28,43,2021,03.12.2021
prod-TJ-7970,41,43,2021,05.11.2021
prod-SD-2913,146,43,2021,26.11.2021
prod-JO-0079,146,43,2021,12.11.2021
prod-SY-8904,132,43,2021,29.10.2021
prod-JP-3206,138,43,2021,12.11.2021
prod-VY-8385,184,43,2021,22.10.2021
prod-HU-4122,124,43,2021,05.11.2021
prod-GP-1744,83,43,2021,10.12.2021
prod-TK-5883,142,43,2021,29.10.2021
prod-PQ-8179,111,43,2021,12.11.2021
prod-ZK-7351,64,43,2021,17.12.2021
prod-MP-4483,113,43,2021,10.12.2021
prod-TT-2752,18,43,2021,17.12.2021
prod-TR-4162,62,43,2021,10.12.2021
prod-CL-0085,161,43,2021,17.12.2021
prod-NY-9725,48,43,2021,19.11.2021
prod-IT-7861,147,43,2021,17.12.2021
prod-OV-4798,53,43,2021,05.11.2021
prod-CS-9024,38,43,2021,03.12.2021
prod-AI-0682,142,43,2021,10.12.2021
prod-QV-9115,34,43,2021,05.11.2021
prod-EU-7056,11,43,2021,29.10.2021
prod-CJ-3238,84,43,2021,17.12.2021
prod-PG-7396,21,43,2021,19.11.2021
prod-QZ-6672,2,43,2021,05.11.2021
prod-GZ-7296,51,43,2021,10.12.2021
prod-GE-4471,160,43,2021,05.11.2021
prod-WO-7886,38,43,2021,12.11.2021
prod-DF-7326,62,43,2021,19.11.2021
prod-PL-1107,103,43,2021,12.11.2021
prod-ZF-8638,70,43,2021,26.11.2021
prod-IN-8711,57,43,2021,22.10.2021
prod-BK-4342,12,43,2021,17.12.2021
prod-ID-7998,92,43,2021,12.11.2021
prod-DQ-2333,61,43,2021,05.11.2021
prod-GL-8457,42,43,2021,03.12.2021
prod-RK-3379,10,43,2021,19.11.2021
prod-FU-3284,74,43,2021,29.10.2021
prod-BM-8544,181,43,2021,10.12.2021
prod-NN-1455,131,43,2021,10.12.2021
prod-WO-7542,146,43,2021,29.10.2021
prod-KB-7839,109,43,2021,26.11.2021
prod-FI-3614,110,43,2021,05.11.2021
prod-UP-0538,145,43,2021,17.12.2021
prod-RQ-5469,185,43,2021,22.10.2021
prod-EO-9307,123,43,2021,10.12.2021
prod-GL-6166,65,43,2021,19.11.2021
prod-XG-2177,33,43,2021,22.10.2021
prod-DO-5533,119,43,2021,03.12.2021
prod-JD-7446,74,43,2021,12.11.2021
prod-PY-8713,176,43,2021,22.10.2021
prod-UG-9795,153,43,2021,29.10.2021
prod-DF-8293,87,43,2021,10.12.2021
prod-BA-5878,36,43,2021,22.10.2021
prod-FF-5213,104,43,2021,22.10.2021
prod-PV-8709,92,43,2021,29.10.2021
prod-ZN-3781,187,43,2021,26.11.2021
prod-DZ-3471,25,43,2021,22.10.2021
prod-WM-8339,179,43,2021,22.10.2021
prod-LT-9676,73,43,2021,22.10.2021
prod-ZB-7367,96,43,2021,05.11.2021
prod-OX-3521,134,43,2021,17.12.2021
prod-DS-4693,40,43,2021,29.10.2021
prod-HV-7769,47,43,2021,12.11.2021
prod-RW-6810,106,43,2021,10.12.2021
prod-WU-5386,55,43,2021,17.12.2021
prod-HC-9787,167,43,2021,29.10.2021
prod-KN-7983,18,43,2021,26.11.2021
prod-MW-6417,69,43,2021,19.11.2021
prod-RU-1176,7,43,2021,03.12.2021
prod-VQ-1813,14,43,2021,17.12.2021
prod-GB-5971,156,43,2021,19.11.2021
prod-DT-0194,116,43,2021,03.12.2021
prod-VM-9822,152,43,2021,10.12.2021
prod-JY-9694,49,43,2021,29.10.2021
prod-YF-5159,64,43,2021,10.12.2021
prod-DP-6348,90,43,2021,12.11.2021
prod-XA-3457,74,43,2021,29.10.2021
prod-GE-7676,178,43,2021,05.11.2021
prod-QZ-5145,174,43,2021,22.10.2021
prod-GW-3685,90,43,2021,05.11.2021
prod-TC-9891,9,43,2021,22.10.2021
prod-FC-6978,10,43,2021,26.11.2021
prod-JL-1233,4,43,2021,29.10.2021
prod-SQ-3059,98,43,2021,12.11.2021
prod-XN-6850,143,43,2021,05.11.2021
prod-AH-5651,57,43,2021,12.11.2021
prod-UC-7554,51,43,2021,05.11.2021
prod-AZ-1055,183,43,2021,17.12.2021
prod-ZS-3468,105,43,2021,29.10.2021
prod-RO-5944,52,43,2021,10.12.2021
prod-UQ-5884,153,43,2021,17.12.2021
prod-IA-0770,36,43,2021,26.11.2021
prod-HD-8474,16,43,2021,29.10.2021
prod-KL-0810,191,43,2021,10.12.2021
prod-QQ-1218,187,43,2021,17.12.2021
prod-TP-3741,181,43,2021,26.11.2021
prod-WT-1580,136,43,2021,22.10.2021
prod-GX-3093,17,43,2021,19.11.2021
prod-QE-0466,174,43,2021,26.11.2021
prod-AN-6950,0,43,2021,19.11.2021
prod-GT-8690,14,43,2021,17.12.2021
prod-VA-9951,0,43,2021,03.12.2021
prod-HG-2219,190,43,2021,17.12.2021
prod-UO-5951,162,43,2021,29.10.2021
prod-CY-6011,39,43,2021,22.10.2021
prod-VG-5592,149,43,2021,26.11.2021
prod-SJ-9732,129,43,2021,12.11.2021
prod-II-6929,48,43,2021,17.12.2021
prod-AS-2725,25,43,2021,29.10.2021
prod-LH-7719,37,43,2021,12.11.2021
prod-PE-6949,133,43,2021,05.11.2021
prod-SF-8935,52,43,2021,29.10.2021
prod-NL-4580,97,43,2021,17.12.2021
prod-EM-1009,106,43,2021,19.11.2021
prod-GR-6870,161,43,2021,17.12.2021
prod-KG-8739,82,43,2021,29.10.2021
prod-IG-4995,99,43,2021,19.11.2021
prod-ZQ-1478,174,43,2021,29.10.2021
prod-YA-0464,141,43,2021,03.12.2021
prod-RF-8309,69,43,2021,03.12.2021
prod-GV-0080,31,43,2021,05.11.2021
prod-OL-7357,65,43,2021,29.10.2021
prod-VJ-1399,172,43,2021,05.11.2021
prod-XS-2568,88,43,2021,22.10.2021
prod-RW-3321,110,43,2021,05.11.2021
prod-BL-6419,151,43,2021,29.10.2021
prod-NN-9389,115,43,2021,03.12.2021
prod-TL-9779,35,43,2021,05.11.2021
prod-GP-7396,152,43,2021,17.12.2021
prod-BY-0062,132,43,2021,03.12.2021
prod-XP-0644,127,43,2021,29.10.2021
prod-SF-1346,104,43,2021,03.12.2021
prod-EL-5697,72,43,2021,19.11.2021
prod-CH-5820,186,43,2021,12.11.2021
prod-AK-9721,173,43,2021,03.12.2021
prod-WV-5826,188,43,2021,03.12.2021
prod-LA-9529,61,43,2021,29.10.2021
prod-BJ-4607,137,43,2021,29.10.2021
prod-FT-5796,166,43,2021,03.12.2021
prod-PE-2090,104,43,2021,10.12.2021
prod-HA-4447,132,43,2021,17.12.2021
prod-UY-5817,170,43,2021,10.12.2021
prod-TN-3912,198,43,2021,03.12.2021
prod-FD-4373,55,43,2021,03.12.2021
prod-EH-5478,170,43,2021,19.11.2021
prod-IK-9801,117,43,2021,26.11.2021
prod-NY-9246,149,43,2021,12.11.2021
prod-QU-2537,23,43,2021,29.10.2021
prod-BG-1400,191,43,2021,22.10.2021
prod-WI-4860,20,43,2021,10.12.2021
prod-GA-9261,49,43,2021,19.11.2021
prod-LC-1682,71,43,2021,17.12.2021
prod-CS-0377,51,43,2021,19.11.2021
prod-KK-2365,166,43,2021,12.11.2021
prod-UZ-8217,24,43,2021,10.12.2021
prod-CD-5611,115,43,2021,03.12.2021
prod-OB-7565,5,43,2021,22.10.2021
prod-CP-4431,199,43,2021,26.11.2021
prod-IJ-0890,64,43,2021,05.11.2021
prod-YH-7675,11,43,2021,12.11.2021
prod-UW-5762,128,43,2021,10.12.2021
prod-WJ-5439,121,43,2021,22.10.2021
prod-BV-2929,192,43,2021,05.11.2021
prod-QM-9703,27,43,2021,29.10.2021
prod-WZ-7689,176,43,2021,22.10.2021
prod-KP-1656,83,43,2021,12.11.2021
prod-RM-4274,89,43,2021,03.12.2021
prod-FB-5592,179,43,2021,29.10.2021
prod-WV-5376,119,43,2021,03.12.2021
prod-NT-5755,122,43,2021,22.10.2021
prod-QL-0635,156,43,2021,03.12.2021
prod-BQ-8524,153,43,2021,19.11.2021
prod-ZW-1274,14,43,2021,19.11.2021
prod-TU-4379,12,43,2021,10.12.2021
prod-QG-1179,55,43,2021,10.12.2021
prod-BB-4740,185,43,2021,26.11.2021
prod-VM-6483,75,43,2021,03.12.2021
prod-IR-6317,166,43,2021,10.12.2021
prod-KB-8277,35,43,2021,19.11.2021
prod-DK-5628,100,43,2021,12.11.2021
prod-IA-9798,143,43,2021,10.12.2021
prod-XH-6185,8,43,2021,26.11.2021
prod-FM-7604,61,43,2021,26.11.2021
prod-HL-4090,71,43,2021,05.11.2021
prod-BS-7191,29,43,2021,05.11.2021
prod-ND-3310,120,43,2021,22.10.2021
prod-JB-4345,124,44,2021,26.11.2021
prod-YR-9952,167,44,2021,05.11.2021
prod-MY-2833,166,44,2021,29.10.2021
prod-RM-2726,79,44,2021,26.11.2021
prod-TL-5902,29,44,2021,12.11.2021
prod-QX-2308,143,44,2021,05.11.2021
prod-VF-5379,75,44,2021,10.12.2021
prod-MR-5626,115,44,2021,10.12.2021
prod-FS-1806,9,44,2021,29.10.2021
prod-PA-5742,186,44,2021,29.10.2021
prod-JB-9607,0,44,2021,10.12.2021
prod-QE-5374,167,44,2021,29.10.2021
prod-CV-4991,60,44,2021,19.11.2021
prod-TJ-7970,188,44,2021,05.11.2021
prod-SD-2913,82,44,2021,05.11.2021
prod-JO-0079,42,44,2021,12.11.2021
prod-SY-8904,53,44,2021,17.12.2021
prod-JP-3206,11,44,2021,29.10.2021
prod-VY-8385,170,44,2021,19.11.2021
prod-HU-4122,12,44,2021,05.11.2021
prod-GP-1744,123,44,2021,12.11.2021
prod-TK-5883,76,44,2021,03.12.2021
prod-PQ-8179,65,44,2021,03.12.2021
prod-ZK-7351,131,44,2021,19.11.2021
prod-MP-4483,126,44,2021,19.11.2021
prod-TT-2752,115,44,2021,26.11.2021
prod-TR-4162,190,44,2021,26.11.2021
prod-CL-0085,97,44,2021,10.12.2021
prod-NY-9725,150,44,2021,05.11.2021
