productId,quantity,weekId,year,ETA
prod-EU-7056,185,47,2022,19.11.2022
prod-CJ-3238,114,47,2022,10.12.2022
prod-PG-7396,66,47,2022,17.12.2022
prod-QZ-6672,155,47,2022,31.12.2022
prod-GZ-7296,152,47,2022,17.12.2022
prod-GE-4471,17,47,2022,26.11.2022
prod-WO-7886,136,47,2022,19.11.2022
prod-DF-7326,23,47,2022,03.12.2022
prod-PL-1107,50,47,2022,19.11.2022
prod-ZF-8638,103,47,2022,17.12.2022
prod-IN-8711,154,47,2022,03.12.2022
prod-BK-4342,41,47,2022,07.01.2023
prod-ID-7998,21,47,2022,14.01.2023
prod-DQ-2333,129,47,2022,31.12.2022
prod-GL-8457,182,47,2022,17.12.2022
prod-RK-3379,162,47,2022,10.12.2022
prod-FU-3284,14,47,2022,24.12.2022
prod-BM-8544,143,47,2022,17.12.2022
prod-NN-1455,148,47,2022,26.11.2022
prod-WO-7542,13,47,2022,03.12.2022
prod-KB-7839,49,47,2022,26.11.2022
prod-FI-3614,158,47,2022,26.11.2022
prod-UP-0538,21,47,2022,17.12.2022
prod-RQ-5469,65,47,2022,26.11.2022
prod-EO-9307,87,47,2022,10.12.2022
prod-GL-6166,151,47,2022,24.12.2022
prod-XG-2177,118,47,2022,26.11.2022
prod-DO-5533,138,47,2022,14.01.2023
prod-JD-7446,13,47,2022,07.01.2023
prod-PY-8713,13,47,2022,07.01.2023
prod-UG-9795,131,47,2022,26.11.2022
prod-DF-8293,125,47,2022,26.11.2022
prod-BA-5878,53,47,2022,14.01.2023
prod-FF-5213,46,47,2022,19.11.2022
prod-PV-8709,164,47,2022,24.12.2022
prod-ZN-3781,68,47,2022,26.11.2022
prod-DZ-3471,139,47,2022,31.12.2022
prod-WM-8339,73,47,2022,31.12.2022
prod-LT-9676,24,47,2022,26.11.2022
prod-ZB-7367,134,47,2022,31.12.2022
prod-OX-3521,67,47,2022,10.12.2022
prod-DS-4693,3,47,2022,31.12.2022
prod-HV-7769,176,47,2022,07.01.2023
prod-RW-6810,119,47,2022,19.11.2022
prod-WU-5386,1,47,2022,03.12.2022
prod-HC-9787,115,47,2022,26.11.2022
prod-KN-7983,144,47,2022,14.01.2023
prod-MW-6417,185,47,2022,19.11.2022
prod-RU-1176,161,47,2022,17.12.2022
prod-VQ-1813,44,47,2022,31.12.2022
prod-GB-5971,3,47,2022,07.01.2023
prod-DT-0194,40,47,2022,19.11.2022
prod-VM-9822,167,47,2022,17.12.2022
prod-JY-9694,189,47,2022,31.12.2022
prod-YF-5159,33,47,2022,17.12.2022
prod-DP-6348,3,47,2022,24.12.2022
prod-XA-3457,165,47,2022,03.12.2022
prod-GE-7676,180,47,2022,10.12.2022
prod-QZ-5145,72,47,2022,07.01.2023
prod-GW-3685,145,47,2022,19.11.2022
prod-TC-9891,44,47,2022,31.12.2022
prod-FC-6978,182,47,2022,10.12.2022
prod-JL-1233,39,47,2022,24.12.2022
prod-SQ-3059,97,47,2022,14.01.2023
prod-XN-6850,99,47,2022,19.11.2022
prod-AH-5651,63,47,2022,26.11.2022
prod-UC-7554,3,47,2022,07.01.2023
prod-AZ-1055,116,47,2022,31.12.2022
prod-ZS-3468,109,47,2022,03.12.2022
prod-RO-5944,144,47,2022,24.12.2022
prod-UQ-5884,40,47,2022,19.11.2022
prod-IA-0770,95,47,2022,03.12.2022
prod-HD-8474,36,47,2022,19.11.2022
prod-KL-0810,140,47,2022,10.12.2022
prod-QQ-1218,197,47,2022,31.12.2022
prod-TP-3741,65,47,2022,19.11.2022
prod-WT-1580,102,47,2022,17.12.2022
prod-GX-3093,130,47,2022,17.12.2022
prod-QE-0466,17,47,2022,31.12.2022
prod-AN-6950,132,47,2022,10.12.2022
prod-GT-8690,152,47,2022,19.11.2022
prod-VA-9951,151,47,2022,26.11.2022
prod-HG-2219,116,47,2022,17.12.2022
prod-UO-5951,73,47,2022,17.12.2022
prod-CY-6011,31,47,2022,10.12.2022
prod-VG-5592,176,47,2022,10.12.2022
prod-SJ-9732,59,47,2022,10.12.2022
prod-II-6929,16,47,2022,03.12.2022
prod-AS-2725,97,47,2022,14.01.2023
prod-LH-7719,38,47,2022,14.01.2023
prod-PE-6949,29,47,2022,14.01.2023
prod-SF-8935,40,47,2022,03.12.2022
prod-NL-4580,57,47,2022,14.01.2023
prod-EM-1009,139,47,2022,03.12.2022
prod-GR-6870,52,47,2022,19.11.2022
prod-KG-8739,36,47,2022,17.12.2022
prod-IG-4995,71,47,2022,10.12.2022
prod-ZQ-1478,31,47,2022,17.12.2022
prod-YA-0464,110,47,2022,03.12.2022
prod-RF-8309,135,47,2022,19.11.2022
prod-GV-0080,196,47,2022,07.01.2023
prod-OL-7357,51,47,2022,10.12.2022
prod-VJ-1399,83,47,2022,14.01.2023
prod-XS-2568,81,47,2022,26.11.2022
prod-RW-3321,97,47,2022,19.11.2022
prod-BL-6419,71,47,2022,31.12.2022
prod-NN-9389,139,47,2022,14.01.2023
prod-TL-9779,72,47,2022,31.12.2022
prod-GP-7396,54,47,2022,24.12.2022
prod-BY-0062,85,47,2022,31.12.2022
prod-XP-0644,62,47,2022,26.11.2022
prod-SF-1346,117,47,2022,24.12.2022
prod-EL-5697,70,47,2022,03.12.2022
prod-CH-5820,170,47,2022,31.12.2022
prod-AK-9721,149,47,2022,10.12.2022
prod-WV-5826,97,47,2022,07.01.2023
prod-LA-9529,167,47,2022,26.11.2022
prod-BJ-4607,47,47,2022,10.12.2022
prod-FT-5796,171,47,2022,24.12.2022
prod-PE-2090,136,47,2022,14.01.2023
prod-HA-4447,152,47,2022,03.12.2022
prod-UY-5817,170,47,2022,26.11.2022
prod-TN-3912,80,47,2022,31.12.2022
prod-FD-4373,171,47,2022,10.12.2022
prod-EH-5478,177,47,2022,07.01.2023
prod-IK-9801,172,47,2022,10.12.2022
prod-NY-9246,193,47,2022,17.12.2022
prod-QU-2537,59,47,2022,26.11.2022
prod-BG-1400,69,47,2022,26.11.2022
prod-WI-4860,5,47,2022,19.11.2022
prod-GA-9261,133,47,2022,03.12.2022
prod-LC-1682,23,47,2022,24.12.2022
prod-CS-0377,45,47,2022,31.12.2022
prod-KK-2365,12,47,2022,24.12.2022
prod-UZ-8217,68,47,2022,17.12.2022
prod-CD-5611,193,47,2022,19.11.2022
prod-OB-7565,78,47,2022,31.12.2022
prod-CP-4431,154,47,2022,10.12.2022
prod-IJ-0890,154,47,2022,24.12.2022
prod-YH-7675,84,47,2022,19.11.2022
prod-UW-5762,183,47,2022,24.12.2022
prod-WJ-5439,11,47,2022,03.12.2022
prod-BV-2929,139,47,2022,17.12.2022
prod-QM-9703,95,47,2022,07.01.2023
prod-WZ-7689,84,47,2022,24.12.2022
prod-KP-1656,46,47,2022,31.12.2022
prod-RM-4274,196,47,2022,19.11.2022
prod-FB-5592,53,47,2022,03.12.2022
prod-WV-5376,143,47,2022,31.12.2022
prod-NT-5755,161,47,2022,14.01.2023
prod-QL-0635,136,47,2022,26.11.2022
prod-BQ-8524,50,47,2022,10.12.2022
prod-ZW-1274,162,47,2022,19.11.2022
prod-TU-4379,85,47,2022,17.12.2022
prod-QG-1179,78,47,2022,24.12.2022
prod-BB-4740,80,47,2022,03.12.2022
prod-VM-6483,85,47,2022,31.12.2022
prod-IR-6317,189,47,2022,07.01.2023
prod-KB-8277,23,47,2022,14.01.2023
prod-DK-5628,18,47,2022,19.11.2022
prod-IA-9798,142,47,2022,26.11.2022
prod-XH-6185,148,47,2022,31.12.2022
prod-FM-7604,90,47,2022,14.01.2023
prod-HL-4090,43,47,2022,03.12.2022
prod-BS-7191,76,47,2022,03.12.2022
prod-ND-3310,49,47,2022,14.01.2023
prod-JB-4345,92,48,2022,31.12.2022
prod-YR-9952,159,48,2022,07.01.2023
prod-MY-2833,74,48,2022,24.12.2022
prod-RM-2726,175,48,2022,21.01.2023
prod-TL-5902,141,48,2022,21.01.2023
prod-QX-2308,156,48,2022,03.12.2022
prod-VF-5379,165,48,2022,14.01.2023
prod-MR-5626,114,48,2022,07.01.2023
prod-FS-1806,121,48,2022,26.11.2022
prod-PA-5742,80,48,2022,03.12.2022
prod-JB-9607,197,48,2022,17.12.2022
prod-QE-5374,138,48,2022,17.12.2022
prod-CV-4991,60,48,2022,26.11.2022
prod-TJ-7970,66,48,2022,26.11.2022
prod-SD-2913,83,48,2022,21.01.2023
prod-JO-0079,8,48,2022,31.12.2022
prod-SY-8904,190,48,2022,07.01.2023
prod-JP-3206,164,48,2022,24.12.2022
prod-VY-8385,53,48,2022,21.01.2023
prod-HU-4122,46,48,2022,21.01.2023
prod-GP-1744,24,48,2022,03.12.2022
prod-TK-5883,25,48,2022,17.12.2022
prod-PQ-8179,140,48,2022,14.01.2023
prod-ZK-7351,182,48,2022,31.12.2022
prod-MP-4483,2,48,2022,17.12.2022
prod-TT-2752,165,48,2022,03.12.2022
prod-TR-4162,149,48,2022,10.12.2022
prod-CL-0085,98,48,2022,21.01.2023
prod-NY-9725,36,48,2022,14.01.2023
prod-IT-7861,7,48,2022,03.12.2022
prod-OV-4798,173,48,2022,17.12.2022
prod-CS-9024,54,48,2022,07.01.2023
prod-AI-0682,89,48,2022,17.12.2022
prod-QV-9115,187,48,2022,26.11.2022
prod-EU-7056,132,48,2022,17.12.2022
prod-CJ-3238,109,48,2022,31.12.2022
prod-PG-7396,124,48,2022,26.11.2022
prod-QZ-6672,117,48,2022,10.12.2022
prod-GZ-7296,58,48,2022,17.12.2022
prod-GE-4471,98,48,2022,31.12.2022
prod-WO-7886,182,48,2022,10.12.2022
prod-DF-7326,189,48,2022,21.01.2023
prod-PL-1107,64,48,2022,03.12.2022
prod-ZF-8638,117,48,2022,31.12.2022
prod-IN-8711,162,48,2022,24.12.2022
prod-BK-4342,14,48,2022,14.01.2023
prod-ID-7998,23,48,2022,10.12.2022
prod-DQ-2333,19,48,2022,26.11.2022
prod-GL-8457,37,48,2022,07.01.2023
prod-RK-3379,78,48,2022,10.12.2022
prod-FU-3284,157,48,2022,03.12.2022
prod-BM-8544,191,48,2022,14.01.2023
prod-NN-1455,111,48,2022,21.01.2023
prod-WO-7542,194,48,2022,07.01.2023
prod-KB-7839,74,48,2022,31.12.2022
prod-FI-3614,11,48,2022,21.01.2023
prod-UP-0538,196,48,2022,26.11.2022
prod-RQ-5469,105,48,2022,24.12.2022
prod-EO-9307,18,48,2022,31.12.2022
prod-GL-6166,166,48,2022,07.01.2023
prod-XG-2177,118,48,2022,24.12.2022
prod-DO-5533,28,48,2022,17.12.2022
prod-JD-7446,102,48,2022,31.12.2022
prod-PY-8713,17,48,2022,31.12.2022
prod-UG-9795,46,48,2022,26.11.2022
prod-DF-8293,5,48,2022,26.11.2022
prod-BA-5878,1,48,2022,03.12.2022
prod-FF-5213,51,48,2022,03.12.2022
prod-PV-8709,114,48,2022,21.01.2023
prod-ZN-3781,74,48,2022,24.12.2022
prod-DZ-3471,43,48,2022,24.12.2022
prod-WM-8339,58,48,2022,03.12.2022
prod-LT-9676,153,48,2022,10.12.2022
prod-ZB-7367,138,48,2022,14.01.2023
prod-OX-3521,16,48,2022,03.12.2022
prod-DS-4693,150,48,2022,14.01.2023
prod-HV-7769,33,48,2022,10.12.2022
prod-RW-6810,132,48,2022,07.01.2023
prod-WU-5386,140,48,2022,24.12.2022
prod-HC-9787,134,48,2022,14.01.2023
prod-KN-7983,136,48,2022,17.12.2022
prod-MW-6417,117,48,2022,31.12.2022
prod-RU-1176,40,48,2022,10.12.2022
prod-VQ-1813,25,48,2022,24.12.2022
prod-GB-5971,50,48,2022,03.12.2022
prod-DT-0194,80,48,2022,21.01.2023
prod-VM-9822,139,48,2022,07.01.2023
prod-JY-9694,61,48,2022,07.01.2023
prod-YF-5159,58,48,2022,21.01.2023
prod-DP-6348,42,48,2022,31.12.2022
prod-XA-3457,156,48,2022,24.12.2022
prod-GE-7676,57,48,2022,21.01.2023
prod-QZ-5145,161,48,2022,31.12.2022
prod-GW-3685,16,48,2022,07.01.2023
prod-TC-9891,54,48,2022,10.12.2022
prod-FC-6978,152,48,2022,14.01.2023
prod-JL-1233,20,48,2022,03.12.2022
prod-SQ-3059,159,48,2022,07.01.2023
prod-XN-6850,32,48,2022,14.01.2023
prod-AH-5651,159,48,2022,03.12.2022
prod-UC-7554,174,48,2022,24.12.2022
prod-AZ-1055,105,48,2022,07.01.2023
prod-ZS-3468,22,48,2022,21.01.2023
prod-RO-5944,163,48,2022,26.11.2022
prod-UQ-5884,172,48,2022,10.12.2022
prod-IA-0770,108,48,2022,10.12.2022
prod-HD-8474,30,48,2022,14.01.2023
prod-KL-0810,144,48,2022,26.11.2022
prod-QQ-1218,21,48,2022,17.12.2022
prod-TP-3741,114,48,2022,17.12.2022
prod-WT-1580,136,48,2022,26.11.2022
prod-GX-3093,187,48,2022,03.12.2022
prod-QE-0466,162,48,2022,17.12.2022
prod-AN-6950,20,48,2022,07.01.2023
prod-GT-8690,162,48,2022,31.12.2022
prod-VA-9951,183,48,2022,07.01.2023
prod-HG-2219,141,48,2022,03.12.2022
prod-UO-5951,184,48,2022,07.01.2023
prod-CY-6011,150,48,2022,26.11.2022
prod-VG-5592,92,48,2022,03.12.2022
prod-SJ-9732,171,48,2022,17.12.2022
prod-II-6929,180,48,2022,03.12.2022
prod-AS-2725,26,48,2022,26.11.2022
prod-LH-7719,84,48,2022,03.12.2022
prod-PE-6949,26,48,2022,17.12.2022
prod-SF-8935,169,48,2022,07.01.2023
prod-NL-4580,43,48,2022,10.12.2022
prod-EM-1009,174,48,2022,31.12.2022
prod-GR-6870,138,48,2022,10.12.2022
prod-KG-8739,56,48,2022,03.12.2022
prod-IG-4995,73,48,2022,31.12.2022
prod-ZQ-1478,20,48,2022,31.12.2022
prod-YA-0464,94,48,2022,31.12.2022
prod-RF-8309,85,48,2022,17.12.2022
prod-GV-0080,83,48,2022,21.01.2023
prod-OL-7357,48,48,2022,31.12.2022
prod-VJ-1399,21,48,2022,07.01.2023
prod-XS-2568,61,48,2022,17.12.2022
prod-RW-3321,90,48,2022,03.12.2022
prod-BL-6419,194,48,2022,14.01.2023
prod-NN-9389,24,48,2022,21.01.2023
prod-TL-9779,79,48,2022,10.12.2022
prod-GP-7396,163,48,2022,31.12.2022
prod-BY-0062,59,48,2022,17.12.2022
prod-XP-0644,167,48,2022,07.01.2023
prod-SF-1346,13,48,2022,03.12.2022
prod-EL-5697,137,48,2022,24.12.2022
prod-CH-5820,29,48,2022,10.12.2022
prod-AK-9721,26,48,2022,10.12.2022
prod-WV-5826,184,48,2022,31.12.2022
prod-LA-9529,64,48,2022,31.12.2022
prod-BJ-4607,44,48,2022,14.01.2023
prod-FT-5796,81,48,2022,07.01.2023
prod-PE-2090,148,48,2022,24.12.2022
prod-HA-4447,149,48,2022,10.12.2022
prod-UY-5817,159,48,2022,07.01.2023
prod-TN-3912,95,48,2022,10.12.2022
prod-FD-4373,105,48,2022,07.01.2023
prod-EH-5478,148,48,2022,03.12.2022
prod-IK-9801,168,48,2022,03.12.2022
prod-NY-9246,170,48,2022,17.12.2022
prod-QU-2537,83,48,2022,10.12.2022
prod-BG-1400,68,48,2022,24.12.2022
prod-WI-4860,58,48,2022,07.01.2023
prod-GA-9261,99,48,2022,07.01.2023
prod-LC-1682,67,48,2022,17.12.2022
prod-CS-0377,86,48,2022,21.01.2023
prod-KK-2365,71,48,2022,07.01.2023
prod-UZ-8217,94,48,2022,14.01.2023
prod-CD-5611,182,48,2022,03.12.2022
prod-OB-7565,82,48,2022,14.01.2023
prod-CP-4431,50,48,2022,31.12.2022
prod-IJ-0890,37,48,2022,07.01.2023
prod-YH-7675,134,48,2022,26.11.2022
prod-UW-5762,21,48,2022,26.11.2022
prod-WJ-5439,174,48,2022,07.01.2023
prod-BV-2929,134,48,2022,31.12.2022
prod-QM-9703,72,48,2022,17.12.2022
prod-WZ-7689,60,48,2022,21.01.2023
prod-KP-1656,96,48,2022,31.12.2022
prod-RM-4274,168,48,2022,14.01.2023
prod-FB-5592,47,48,2022,10.12.2022
prod-WV-5376,65,48,2022,26.11.2022
prod-NT-5755,4,48,2022,17.12.2022
prod-QL-0635,176,48,2022,31.12.2022
prod-BQ-8524,89,48,2022,10.12.2022
prod-ZW-1274,132,48,2022,31.12.2022
prod-TU-4379,197,48,2022,14.01.2023
prod-QG-1179,58,48,2022,03.12.2022
prod-BB-4740,20,48,2022,10.12.2022
prod-VM-6483,12,48,2022,21.01.2023
prod-IR-6317,50,48,2022,10.12.2022
prod-KB-8277,39,48,2022,17.12.2022
prod-DK-5628,181,48,2022,10.12.2022
prod-IA-9798,66,48,2022,17.12.2022
prod-XH-6185,171,48,2022,07.01.2023
prod-FM-7604,187,48,2022,26.11.2022
prod-HL-4090,8,48,2022,14.01.2023
prod-BS-7191,96,48,2022,31.12.2022
prod-ND-3310,66,48,2022,14.01.2023
prod-JB-4345,194,49,2022,14.01.2023
prod-YR-9952,85,49,2022,28.01.2023
prod-MY-2833,198,49,2022,07.01.2023
prod-RM-2726,4,49,2022,28.01.2023
prod-TL-5902,98,49,2022,03.12.2022
prod-QX-2308,60,49,2022,10.12.2022
prod-VF-5379,122,49,2022,17.12.2022
prod-MR-5626,90,49,2022,31.12.2022
prod-FS-1806,39,49,2022,14.01.2023
prod-PA-5742,137,49,2022,07.01.2023
prod-JB-9607,136,49,2022,10.12.2022
prod-QE-5374,185,49,2022,03.12.2022
prod-CV-4991,167,49,2022,28.01.2023
prod-TJ-7970,145,49,2022,17.12.2022
prod-SD-2913,128,49,2022,28.01.2023
prod-JO-0079,181,49,2022,10.12.2022
prod-SY-8904,180,49,2022,07.01.2023
prod-JP-3206,64,49,2022,03.12.2022
prod-VY-8385,154,49,2022,03.12.2022
prod-HU-4122,178,49,2022,21.01.2023
prod-GP-1744,24,49,2022,14.01.2023
prod-TK-5883,122,49,2022,31.12.2022
prod-PQ-8179,149,49,2022,10.12.2022
prod-ZK-7351,193,49,2022,31.12.2022
prod-MP-4483,99,49,2022,28.01.2023
prod-TT-2752,74,49,2022,07.01.2023
prod-TR-4162,29,49,2022,10.12.2022
prod-CL-0085,79,49,2022,31.12.2022
prod-NY-9725,169,49,2022,28.01.2023
prod-IT-7861,176,49,2022,17.12.2022
prod-OV-4798,123,49,2022,21.01.2023
prod-CS-9024,91,49,2022,10.12.2022
prod-AI-0682,45,49,2022,03.12.2022
prod-QV-9115,150,49,2022,21.01.2023
prod-EU-7056,182,49,2022,10.12.2022
prod-CJ-3238,158,49,2022,14.01.2023
prod-PG-7396,2,49,2022,21.01.2023
prod-QZ-6672,54,49,2022,14.01.2023
prod-GZ-7296,166,49,2022,14.01.2023
prod-GE-4471,12,49,2022,10.12.2022
prod-WO-7886,105,49,2022,21.01.2023
prod-DF-7326,136,49,2022,28.01.2023
prod-PL-1107,58,49,2022,03.12.2022
prod-ZF-8638,157,49,2022,17.12.2022
prod-IN-8711,197,49,2022,07.01.2023
prod-BK-4342,70,49,2022,28.01.2023
prod-ID-7998,176,49,2022,31.12.2022
prod-DQ-2333,10,49,2022,31.12.2022
prod-GL-8457,149,49,2022,14.01.2023
prod-RK-3379,114,49,2022,07.01.2023
prod-FU-3284,70,49,2022,28.01.2023
prod-BM-8544,84,49,2022,10.12.2022
prod-NN-1455,184,49,2022,10.12.2022
prod-WO-7542,123,49,2022,24.12.2022
prod-KB-7839,5,49,2022,14.01.2023
prod-FI-3614,84,49,2022,28.01.2023
prod-UP-0538,139,49,2022,31.12.2022
prod-RQ-5469,52,49,2022,21.01.2023
prod-EO-9307,54,49,2022,10.12.2022
prod-GL-6166,55,49,2022,03.12.2022
prod-XG-2177,47,49,2022,07.01.2023
prod-DO-5533,193,49,2022,03.12.2022
prod-JD-7446,121,49,2022,24.12.2022
prod-PY-8713,144,49,2022,17.12.2022
prod-UG-9795,51,49,2022,24.12.2022
prod-DF-8293,8,49,2022,31.12.2022
prod-BA-5878,158,49,2022,07.01.2023
prod-FF-5213,78,49,2022,14.01.2023
prod-PV-8709,4,49,2022,14.01.2023
prod-ZN-3781,50,49,2022,17.12.2022
prod-DZ-3471,141,49,2022,21.01.2023
prod-WM-8339,177,49,2022,28.01.2023
prod-LT-9676,120,49,2022,21.01.2023
prod-ZB-7367,129,49,2022,03.12.2022
prod-OX-3521,101,49,2022,10.12.2022
prod-DS-4693,45,49,2022,31.12.2022
prod-HV-7769,83,49,2022,17.12.2022
prod-RW-6810,199,49,2022,10.12.2022
prod-WU-5386,11,49,2022,03.12.2022
prod-HC-9787,163,49,2022,10.12.2022
prod-KN-7983,136,49,2022,21.01.2023
prod-MW-6417,3,49,2022,17.12.2022
prod-RU-1176,132,49,2022,28.01.2023
prod-VQ-1813,129,49,2022,31.12.2022
prod-GB-5971,48,49,2022,03.12.2022
prod-DT-0194,31,49,2022,17.12.2022
prod-VM-9822,147,49,2022,31.12.2022
prod-JY-9694,168,49,2022,24.12.2022
prod-YF-5159,64,49,2022,07.01.2023
prod-DP-6348,153,49,2022,31.12.2022
prod-XA-3457,75,49,2022,17.12.2022
prod-GE-7676,107,49,2022,21.01.2023
prod-QZ-5145,75,49,2022,07.01.2023
prod-GW-3685,160,49,2022,28.01.2023
prod-TC-9891,91,49,2022,10.12.2022
prod-FC-6978,55,49,2022,10.12.2022
prod-JL-1233,176,49,2022,24.12.2022
prod-SQ-3059,86,49,2022,03.12.2022
prod-XN-6850,105,49,2022,03.12.2022
prod-AH-5651,147,49,2022,24.12.2022
prod-UC-7554,54,49,2022,31.12.2022
prod-AZ-1055,192,49,2022,24.12.2022
prod-ZS-3468,156,49,2022,14.01.2023
prod-RO-5944,18,49,2022,03.12.2022
prod-UQ-5884,185,49,2022,03.12.2022
prod-IA-0770,38,49,2022,31.12.2022
prod-HD-8474,108,49,2022,14.01.2023
prod-KL-0810,30,49,2022,14.01.2023
prod-QQ-1218,142,49,2022,07.01.2023
prod-TP-3741,144,49,2022,03.12.2022
prod-WT-1580,24,49,2022,03.12.2022
prod-GX-3093,145,49,2022,07.01.2023
prod-QE-0466,1,49,2022,28.01.2023
prod-AN-6950,105,49,2022,10.12.2022
prod-GT-8690,28,49,2022,14.01.2023
prod-VA-9951,134,49,2022,21.01.2023
prod-HG-2219,80,49,2022,31.12.2022
prod-UO-5951,60,49,2022,14.01.2023
prod-CY-6011,154,49,2022,17.12.2022
prod-VG-5592,195,49,2022,24.12.2022
prod-SJ-9732,71,49,2022,21.01.2023
prod-II-6929,169,49,2022,03.12.2022
prod-AS-2725,167,49,2022,10.12.2022
prod-LH-7719,62,49,2022,03.12.2022
prod-PE-6949,26,49,2022,21.01.2023
prod-SF-8935,167,49,2022,24.12.2022
prod-NL-4580,17,49,2022,10.12.2022
prod-EM-1009,83,49,2022,10.12.2022
prod-GR-6870,88,49,2022,14.01.2023
prod-KG-8739,75,49,2022,21.01.2023
prod-IG-4995,18,49,2022,10.12.2022
prod-ZQ-1478,117,49,2022,14.01.2023
prod-YA-0464,129,49,2022,14.01.2023
prod-RF-8309,50,49,2022,14.01.2023
prod-GV-0080,43,49,2022,14.01.2023
prod-OL-7357,18,49,2022,10.12.2022
prod-VJ-1399,80,49,2022,24.12.2022
prod-XS-2568,41,49,2022,03.12.2022
prod-RW-3321,19,49,2022,24.12.2022
prod-BL-6419,78,49,2022,21.01.2023
prod-NN-9389,104,49,2022,24.12.2022
prod-TL-9779,128,49,2022,03.12.2022
prod-GP-7396,52,49,2022,10.12.2022
prod-BY-0062,13,49,2022,10.12.2022
prod-XP-0644,13,49,2022,31.12.2022
prod-SF-1346,160,49,2022,10.12.2022
prod-EL-5697,41,49,2022,31.12.2022
prod-CH-5820,130,49,2022,07.01.2023
prod-AK-9721,60,49,2022,28.01.2023
prod-WV-5826,87,49,2022,28.01.2023
prod-LA-9529,26,49,2022,31.12.2022
prod-BJ-4607,113,49,2022,21.01.2023
prod-FT-5796,138,49,2022,10.12.2022
prod-PE-2090,149,49,2022,28.01.2023
prod-HA-4447,21,49,2022,14.01.2023
prod-UY-5817,24,49,2022,24.12.2022
prod-TN-3912,25,49,2022,03.12.2022
prod-FD-4373,145,49,2022,28.01.2023
prod-EH-5478,32,49,2022,21.01.2023
prod-IK-9801,59,49,2022,28.01.2023
prod-NY-9246,148,49,2022,24.12.2022
prod-QU-2537,159,49,2022,24.12.2022
prod-BG-1400,10,49,2022,24.12.2022
prod-WI-4860,166,49,2022,14.01.2023
prod-GA-9261,33,49,2022,31.12.2022
prod-LC-1682,83,49,2022,28.01.2023
prod-CS-0377,41,49,2022,17.12.2022
prod-KK-2365,155,49,2022,03.12.2022
prod-UZ-8217,95,49,2022,17.12.2022
prod-CD-5611,51,49,2022,28.01.2023
prod-OB-7565,111,49,2022,28.01.2023
prod-CP-4431,127,49,2022,03.12.2022
prod-IJ-0890,164,49,2022,21.01.2023
prod-YH-7675,160,49,2022,24.12.2022
prod-UW-5762,182,49,2022,07.01.2023
prod-WJ-5439,69,49,2022,17.12.2022
prod-BV-2929,46,49,2022,31.12.2022
prod-QM-9703,12,49,2022,24.12.2022
prod-WZ-7689,81,49,2022,24.12.2022
prod-KP-1656,54,49,2022,21.01.2023
prod-RM-4274,78,49,2022,14.01.2023
prod-FB-5592,131,49,2022,31.12.2022
prod-WV-5376,35,49,2022,31.12.2022
prod-NT-5755,4,49,2022,24.12.2022
prod-QL-0635,131,49,2022,31.12.2022
prod-BQ-8524,46,49,2022,17.12.2022
prod-ZW-1274,62,49,2022,07.01.2023
prod-TU-4379,19,49,2022,17.12.2022
prod-QG-1179,143,49,2022,03.12.2022
prod-BB-4740,129,49,2022,14.01.2023
prod-VM-6483,97,49,2022,17.12.2022
prod-IR-6317,46,49,2022,31.12.2022
prod-KB-8277,149,49,2022,24.12.2022
prod-DK-5628,131,49,2022,10.12.2022
prod-IA-9798,144,49,2022,21.01.2023
prod-XH-6185,190,49,2022,03.12.2022
prod-FM-7604,73,49,2022,07.01.2023
prod-HL-4090,179,49,2022,28.01.2023
prod-BS-7191,52,49,2022,10.12.2022
prod-ND-3310,49,49,2022,17.12.2022
prod-JB-4345,47,50,2022,31.12.2022
prod-YR-9952,156,50,2022,31.12.2022
prod-MY-2833,138,50,2022,17.12.2022
prod-RM-2726,156,50,2022,24.12.2022
prod-TL-5902,101,50,2022,21.01.2023
prod-QX-2308,129,50,2022,07.01.2023
prod-VF-5379,2,50,2022,10.12.2022
prod-MR-5626,57,50,2022,28.01.2023
prod-FS-1806,133,50,2022,14.01.2023
prod-PA-5742,60,50,2022,31.12.2022
prod-JB-9607,187,50,2022,07.01.2023
prod-QE-5374,150,50,2022,28.01.2023
prod-CV-4991,141,50,2022,07.01.2023
prod-TJ-7970,75,50,2022,28.01.2023
prod-SD-2913,191,50,2022,10.12.2022
prod-JO-0079,48,50,2022,31.12.2022
prod-SY-8904,4,50,2022,07.01.2023
prod-JP-3206,2,50,2022,07.01.2023
prod-VY-8385,140,50,2022,21.01.2023
prod-HU-4122,76,50,2022,28.01.2023
prod-GP-1744,102,50,2022,07.01.2023
prod-TK-5883,76,50,2022,04.02.2023
prod-PQ-8179,31,50,2022,28.01.2023
prod-ZK-7351,23,50,2022,17.12.2022
prod-MP-4483,157,50,2022,17.12.2022
prod-TT-2752,145,50,2022,14.01.2023
prod-TR-4162,44,50,2022,07.01.2023
prod-CL-0085,95,50,2022,17.12.2022
prod-NY-9725,41,50,2022,28.01.2023
prod-IT-7861,197,50,2022,28.01.2023
prod-OV-4798,50,50,2022,31.12.2022
prod-CS-9024,191,50,2022,21.01.2023
prod-AI-0682,136,50,2022,31.12.2022
prod-QV-9115,35,50,2022,10.12.2022
prod-EU-7056,17,50,2022,21.01.2023
prod-CJ-3238,26,50,2022,31.12.2022
prod-PG-7396,160,50,2022,31.12.2022
prod-QZ-6672,12,50,2022,17.12.2022
