ProductId,ATP_stock,WeekId,Year
Product 622,59.25,W49,2024
Product 623,56.49,W49,2024
Product 624,20.72,W49,2024
Product 625,52.5,W49,2024
Product 626,73.27,W49,2024
Product 627,101.42,W49,2024
Product 628,0.0,W49,2024
Product 629,0.0,W49,2024
Product 630,35.97,W49,2024
Product 631,64.4,W49,2024
Product 632,0.734,W49,2024
Product 633,0.748,W49,2024
Product 634,0.678,W49,2024
Product 635,0.378,W49,2024
Product 636,0.898,W49,2024
Product 637,0.934,W49,2024
Product 638,0.6,W49,2024
Product 639,-0.474,W49,2024
Product 640,0.518,W49,2024
Product 641,1.0,W49,2024
Product 642,2.692,W49,2024
Product 643,0.96,W49,2024
Product 644,0.946,W49,2024
Product 645,0.362,W49,2024
Product 646,1.08,W49,2024
Product 647,0.538,W49,2024
Product 648,0.284,W49,2024
Product 649,0.234,W49,2024
Product 650,0.844,W49,2024
Product 651,0.92,W49,2024
Product 652,0.52,W49,2024
Product 653,1.0,W49,2024
Product 654,0.22,W49,2024
Product 655,1.0,W49,2024
Product 656,0.45,W49,2024
Product 657,0.72,W49,2024
Product 658,0.484,W49,2024
Product 659,0.296,W49,2024
Product 660,-0.188,W49,2024
Product 661,-0.368,W49,2024
Product 662,1.56,W49,2024
Product 663,-0.228,W49,2024
Product 664,0.0,W49,2024
Product 665,0.0,W49,2024
Product 666,0.0,W49,2024
Product 667,0.836,W49,2024
Product 668,0.494,W49,2024
Product 669,-0.678,W49,2024
Product 670,1.221,W49,2024
Product 671,1.155,W49,2024
Product 672,0.639,W49,2024
Product 673,0.294,W49,2024
Product 674,1.356,W49,2024
Product 675,1.134,W49,2024
Product 676,0.036,W49,2024
Product 677,1.392,W49,2024
Product 678,1.503,W49,2024
Product 679,1.314,W49,2024
Product 680,1.296,W49,2024
Product 681,0.136,W49,2024
Product 682,0.285,W49,2024
Product 683,1.512,W49,2024
Product 684,1.161,W49,2024
Product 685,0.36,W49,2024
Product 686,0.216,W49,2024
Product 687,-0.08099999999999999,W49,2024
Product 688,2.754,W49,2024
Product 689,0.138,W49,2024
Product 690,1.224,W49,2024
Product 691,1.224,W49,2024
Product 692,1.512,W49,2024
Product 693,0.606,W49,2024
Product 694,1.512,W49,2024
Product 695,0.618,W49,2024
Product 696,0.393,W49,2024
Product 697,0.084,W49,2024
Product 698,-0.6459999999999999,W49,2024
Product 699,2.424,W49,2024
Product 700,0.36,W49,2024
Product 701,0.0,W49,2024
Product 702,0.0,W49,2024
Product 703,0.0,W49,2024
Product 704,0.544,W49,2024
Product 705,0.414,W49,2024
Product 706,0.0,W49,2024
Product 707,0.0,W49,2024
Product 708,0.0,W49,2024
Product 709,0.0,W49,2024
Product 710,-2080.08,W49,2024
Product 711,215.46,W49,2024
Product 712,7020.54,W49,2024
Product 713,1067.58,W49,2024
Product 714,1140.0,W49,2024
Product 715,-60.57,W49,2024
Product 716,0.0,W49,2024
Product 717,44.727,W49,2024
Product 718,-1368.36,W49,2024
Product 719,1451.364,W49,2024
Product 720,809.364,W49,2024
Product 721,-264.6,W49,2024
Product 722,74.727,W49,2024
Product 723,874.977,W49,2024
Product 724,187.727,W49,2024
Product 725,0.0,W49,2024
Product 726,446.841,W49,2024
Product 727,644.045,W49,2024
Product 728,593.909,W49,2024
Product 729,14.023,W49,2024
Product 730,723.977,W49,2024
Product 731,1333.023,W49,2024
Product 732,625.455,W49,2024
Product 733,959.886,W49,2024
Product 734,0.0,W49,2024
Product 735,473.227,W49,2024
Product 736,348.75,W49,2024
Product 737,600.727,W49,2024
Product 738,950.932,W49,2024
Product 739,773.864,W49,2024
Product 740,866.932,W49,2024
Product 741,807.12,W49,2024
Product 742,1861.48,W49,2024
Product 743,0.0,W49,2024
Product 744,302.0,W49,2024
Product 745,599.16,W49,2024
Product 746,538.2,W49,2024
Product 747,461.4,W49,2024
Product 748,1791.68,W49,2024
Product 749,1856.6,W49,2024
Product 750,168.44,W49,2024
Product 751,384.5600000000001,W49,2024
Product 752,0.0,W49,2024
Product 753,353.64,W49,2024
Product 754,375.0,W49,2024
Product 755,530.12,W49,2024
Product 756,245.72,W49,2024
Product 757,220.4,W49,2024
Product 758,829.76,W49,2024
Product 759,559.0,W49,2024
Product 760,1249.2,W49,2024
Product 761,19.72699999999999,W49,2024
Product 762,42.636,W49,2024
Product 763,955.0,W49,2024
Product 764,0.0,W49,2024
Product 765,14.636,W49,2024
Product 766,0.0,W49,2024
Product 767,1151.273,W49,2024
Product 768,0.0,W49,2024
Product 769,959.182,W49,2024
Product 770,900.545,W49,2024
Product 771,0.0,W49,2024
Product 772,-818.7280000000001,W49,2024
Product 773,0.0,W49,2024
Product 774,959.909,W49,2024
Product 775,0.0,W49,2024
Product 776,555.727,W49,2024
Product 777,366.091,W49,2024
Product 778,0.0,W49,2024
Product 779,520.182,W49,2024
Product 780,0.0,W49,2024
Product 781,972.636,W49,2024
Product 782,-159.0,W49,2024
Product 783,-14.545,W49,2024
Product 784,-474.091,W49,2024
Product 785,239.455,W49,2024
Product 786,0.0,W49,2024
Product 787,-636.092,W49,2024
Product 788,0.0,W49,2024
Product 789,-62.545,W49,2024
Product 790,-144.0,W49,2024
Product 791,254.909,W49,2024
Product 792,284.455,W49,2024
Product 793,-447.0,W49,2024
Product 794,401.545,W49,2024
Product 795,-110.0,W49,2024
Product 796,327.182,W49,2024
Product 797,1956.182,W49,2024
Product 798,325.0,W49,2024
Product 799,715.455,W49,2024
Product 800,0.0,W49,2024
Product 801,635.273,W49,2024
Product 802,0.0,W49,2024
Product 803,866.273,W49,2024
Product 804,376.818,W49,2024
Product 805,3813.818,W49,2024
Product 806,0.0,W49,2024
Product 807,446.091,W49,2024
Product 808,233.455,W49,2024
Product 809,390.0,W49,2024
Product 810,0.0,W49,2024
Product 811,515.364,W49,2024
Product 812,401.182,W49,2024
Product 813,390.0,W49,2024
Product 814,-677.25,W49,2024
Product 815,980.545,W49,2024
Product 816,0.0,W49,2024
Product 817,-253.26,W49,2024
Product 818,-1.26,W49,2024
Product 819,-858.06,W49,2024
Product 820,-29.16,W49,2024
Product 821,-213.0,W49,2024
Product 822,230.182,W49,2024
Product 823,0.0,W49,2024
Product 824,2034.455,W49,2024
Product 825,-1403.32,W49,2024
Product 826,963.727,W49,2024
Product 827,1104.455,W49,2024
Product 828,47.273,W49,2024
Product 829,0.0,W49,2024
Product 830,541.273,W49,2024
Product 831,-313.0,W49,2024
Product 832,429.364,W49,2024
Product 833,76.818,W49,2024
Product 834,3591.068,W49,2024
Product 835,0.0,W49,2024
Product 836,2377.136,W49,2024
Product 837,3591.636,W49,2024
Product 838,2961.818,W49,2024
Product 839,547.38,W49,2024
Product 840,221.22,W49,2024
Product 841,597.96,W49,2024
Product 842,-43.2,W49,2024
Product 843,913.86,W49,2024
Product 844,0.0,W49,2024
Product 845,-43.2,W49,2024
Product 846,-707.4,W49,2024
Product 847,-357.66,W49,2024
Product 848,152.0,W49,2024
Product 849,103.091,W49,2024
Product 850,0.0,W49,2024
Product 851,831.591,W49,2024
Product 852,822.523,W49,2024
Product 853,486.614,W49,2024
Product 854,255.091,W49,2024
Product 855,446.5,W49,2024
Product 856,996.591,W49,2024
Product 857,1053.182,W49,2024
Product 858,195.182,W49,2024
Product 859,-22.05,W49,2024
Product 860,118.818,W49,2024
Product 861,730.48,W49,2024
Product 862,370.6,W49,2024
Product 863,195.44,W49,2024
Product 864,-262.16,W49,2024
Product 865,1806.44,W49,2024
Product 866,-691.2,W49,2024
Product 867,1136.56,W49,2024
Product 868,2303.08,W49,2024
Product 869,0.0,W49,2024
Product 870,445.2,W49,2024
Product 871,628.2,W49,2024
Product 872,655.4,W49,2024
Product 873,195.84,W49,2024
Product 874,-162.0,W49,2024
Product 875,465.84,W49,2024
Product 876,691.96,W49,2024
Product 877,-253.4,W49,2024
Product 878,0.0,W49,2024
Product 879,146.04,W49,2024
Product 880,514.08,W49,2024
Product 881,431.96,W49,2024
Product 882,0.0,W49,2024
Product 883,0.0,W49,2024
Product 884,0.0,W49,2024
Product 885,0.0,W49,2024
Product 886,0.0,W49,2024
Product 887,0.0,W49,2024
Product 888,0.0,W49,2024
Product 889,9.975,W49,2024
Product 890,73.95,W49,2024
Product 891,0.0,W49,2024
Product 892,42.285,W49,2024
Product 893,21.555,W49,2024
Product 894,55.47,W49,2024
Product 895,89.716,W49,2024
Product 896,0.0,W49,2024
Product 897,543.542,W49,2024
Product 898,0.041,W49,2024
Product 899,1.22,W49,2024
Product 900,1.031,W49,2024
Product 901,0.468,W49,2024
Product 902,2.052,W49,2024
Product 903,0.662,W49,2024
Product 904,-1296.0,W49,2024
Product 905,-968.76,W49,2024
Product 906,4859.28,W49,2024
Product 907,8293.68,W49,2024
Product 908,5772.6,W49,2024
Product 909,202.32,W49,2024
Product 910,3932.28,W49,2024
Product 911,906.48,W49,2024
Product 912,4093.56,W49,2024
Product 913,3945.96,W49,2024
Product 914,2071.8,W49,2024
Product 915,1348.56,W49,2024
Product 916,863.28,W49,2024
Product 917,626.04,W49,2024
Product 918,910.8,W49,2024
Product 919,1023.48,W49,2024
Product 920,1133.64,W49,2024
Product 921,1065.24,W49,2024
Product 922,2208.6,W49,2024
Product 923,2241.36,W49,2024
Product 924,3828.6,W49,2024
Product 925,937.8,W49,2024
Product 926,2284.56,W49,2024
Product 927,0.0,W49,2024
Product 928,0.0,W49,2024
Product 929,0.0,W49,2024
Product 930,0.0,W49,2024
Product 931,0.0,W49,2024
Product 932,0.0,W49,2024
Product 933,0.0,W49,2024
Product 934,0.0,W49,2024
Product 935,0.0,W49,2024
Product 936,0.0,W49,2024
Product 937,0.0,W49,2024
Product 938,0.0,W49,2024
Product 939,0.0,W49,2024
Product 940,0.0,W49,2024
Product 941,0.0,W49,2024
Product 942,0.0,W49,2024
Product 943,0.0,W49,2024
Product 944,0.0,W49,2024
Product 945,0.0,W49,2024
Product 946,0.0,W49,2024
Product 947,0.0,W49,2024
Product 948,129.6,W49,2024
Product 949,0.0,W49,2024
Product 950,0.0,W49,2024
Product 951,0.0,W49,2024
Product 952,0.0,W49,2024
Product 953,0.0,W49,2024
Product 954,0.0,W49,2024
Product 955,0.0,W49,2024
Product 956,0.0,W49,2024
Product 957,0.0,W49,2024
Product 958,0.0,W49,2024
Product 959,3106.08,W49,2024
Product 960,10088.28,W49,2024
Product 961,5446.98,W49,2024
Product 962,4092.48,W49,2024
Product 963,916.92,W49,2024
Product 964,880.92,W49,2024
Product 965,0.0,W49,2024
Product 966,313.92,W49,2024
Product 967,-371.52,W49,2024
Product 968,71.82,W49,2024
Product 969,-7240.32,W49,2024
Product 970,0.0,W49,2024
Product 971,0.0,W49,2024
Product 972,0.0,W49,2024
Product 973,0.0,W49,2024
Product 974,547.56,W49,2024
Product 975,-217.44,W49,2024
Product 976,334.08,W49,2024
Product 977,0.0,W49,2024
Product 978,0.0,W49,2024
Product 979,0.0,W49,2024
Product 980,0.0,W49,2024
Product 981,2449.8,W49,2024
Product 982,206.28,W49,2024
Product 983,16.2,W49,2024
Product 984,196.2,W49,2024
Product 985,-156.96,W49,2024
Product 986,-2.88,W49,2024
Product 987,777.6,W49,2024
Product 988,602.64,W49,2024
Product 989,294.84,W49,2024
Product 990,995.76,W49,2024
Product 991,-21.6,W49,2024
Product 992,526.32,W49,2024
Product 993,1633.86,W49,2024
Product 994,2258.28,W49,2024
Product 995,233.64,W49,2024
Product 996,2365.38,W49,2024
Product 997,916.38,W49,2024
Product 998,-170.64,W49,2024
Product 999,-687.6,W49,2024
Product 1000,296.64,W49,2024
Product 1001,-125.28,W49,2024
Product 1002,159.12,W49,2024
Product 1003,-213.84,W49,2024
Product 1004,0.0,W49,2024
Product 1005,6129.36,W49,2024
Product 1006,3101.58,W49,2024
Product 1007,1753.2,W49,2024
Product 1008,2616.84,W49,2024
Product 1009,2514.42,W49,2024
Product 1010,2351.88,W49,2024
Product 1011,2326.14,W49,2024
Product 1012,3401.64,W49,2024
Product 1013,11541.06,W49,2024
Product 1014,8013.42,W49,2024
Product 1015,9244.08,W49,2024
Product 1016,6575.22,W49,2024
Product 1017,1020.96,W49,2024
Product 1018,0.0,W49,2024
Product 1019,0.0,W49,2024
Product 1020,0.0,W49,2024
Product 1021,0.0,W49,2024
Product 1022,0.0,W49,2024
Product 1023,0.0,W49,2024
Product 1024,0.0,W49,2024
Product 1025,2558.52,W49,2024
Product 1026,4137.84,W49,2024
Product 1027,4473.72,W49,2024
Product 1028,2229.48,W49,2024
Product 1029,-1.800000000000004,W49,2024
Product 1030,4245.12,W49,2024
Product 1031,-626.0400000000001,W49,2024
Product 1032,176.76,W49,2024
Product 1033,-2086.56,W49,2024
Product 1034,28.08,W49,2024
Product 1035,1271.88,W49,2024
Product 1036,298.8,W49,2024
Product 1037,811.44,W49,2024
Product 1038,0.0,W49,2024
Product 1039,0.0,W49,2024
Product 1040,0.0,W49,2024
Product 1041,0.0,W49,2024
Product 1042,0.0,W49,2024
Product 1043,0.0,W49,2024
Product 1044,0.0,W49,2024
Product 1045,0.0,W49,2024
Product 1046,0.0,W49,2024
Product 1047,0.0,W49,2024
Product 1048,0.0,W49,2024
Product 1049,0.0,W49,2024
Product 1050,0.0,W49,2024
Product 1051,0.0,W49,2024
Product 1052,0.0,W49,2024
Product 1053,0.0,W49,2024
Product 1054,-3840.0,W49,2024
Product 1055,-5754.272,W49,2024
Product 1056,958.364,W49,2024
Product 1057,33.45400000000001,W49,2024
Product 1058,-212.0,W49,2024
Product 1059,1336.727,W49,2024
Product 1060,0.0,W49,2024
Product 1061,0.0,W49,2024
Product 1062,0.0,W49,2024
Product 1063,0.0,W49,2024
Product 1064,0.0,W49,2024
Product 1065,0.0,W49,2024
Product 1066,0.0,W49,2024
Product 1067,0.0,W49,2024
Product 1068,0.0,W49,2024
Product 1069,2429.64,W49,2024
Product 1070,2824.02,W49,2024
Product 1071,2102.22,W49,2024
Product 1072,761.4,W49,2024
Product 1073,-1636.2,W49,2024
Product 1074,6673.32,W49,2024
Product 1075,810.9,W49,2024
Product 1076,7124.04,W49,2024
Product 1077,1425.24,W49,2024
Product 1078,15.12,W49,2024
Product 1079,-223.56,W49,2024
Product 1080,-893.16,W49,2024
Product 1081,11.88,W49,2024
Product 1082,223.92,W49,2024
Product 1083,2210.04,W49,2024
Product 1084,1063.62,W49,2024
Product 1085,629.64,W49,2024
Product 1086,-833.76,W49,2024
Product 1087,5141.7,W49,2024
Product 1088,3703.32,W49,2024
Product 1089,0.0,W49,2024
Product 1090,0.0,W49,2024
Product 1091,0.0,W49,2024
Product 1092,0.0,W49,2024
Product 1093,0.0,W49,2024
Product 1094,-690.0,W49,2024
Product 1095,-448.5,W49,2024
Product 1096,0.0,W49,2024
Product 1097,1059.932,W49,2024
Product 1098,1708.75,W49,2024
Product 1099,1044.909,W49,2024
Product 1100,656.841,W49,2024
Product 1101,32.79,W49,2024
Product 1102,51.36,W49,2024
Product 1103,34.11000000000001,W49,2024
Product 1104,-150.0,W49,2024
Product 1105,56.79,W49,2024
Product 1106,19.41,W49,2024
Product 1107,30.12,W49,2024
Product 1108,70.74,W49,2024
Product 1109,32.79,W49,2024
Product 1110,34.74,W49,2024
Product 1111,32.31,W49,2024
Product 1112,35.94,W49,2024
Product 1113,31.65,W49,2024
Product 1114,53.25,W49,2024
Product 1115,39.59999999999999,W49,2024
Product 1116,-42.06,W49,2024
Product 1117,-0.15,W49,2024
Product 1118,33.72,W49,2024
Product 1119,-4.242,W49,2024
Product 1120,197.212,W49,2024
Product 1121,186.303,W49,2024
Product 1122,72.455,W49,2024
Product 1123,119.939,W49,2024
Product 1124,74.182,W49,2024
Product 1125,135.97,W49,2024
Product 1126,76.848,W49,2024
Product 1127,207.576,W49,2024
Product 1128,69.606,W49,2024
Product 1129,94.455,W49,2024
Product 1130,15.303,W49,2024
Product 1131,82.939,W49,2024
Product 1132,208.0,W49,2024
Product 1133,57.182,W49,2024
Product 1134,36.091,W49,2024
Product 1135,-268.939,W49,2024
Product 1136,113.697,W49,2024
Product 1137,0.0,W49,2024
Product 1138,0.0,W49,2024
Product 1139,0.0,W49,2024
Product 1140,0.0,W49,2024
Product 1141,0.0,W49,2024
Product 1142,0.0,W49,2024
Product 1143,0.0,W49,2024
Product 1144,149.28,W49,2024
Product 1145,204.56,W49,2024
Product 1146,0.0,W49,2024
Product 1147,109.56,W49,2024
Product 1148,130.78,W49,2024
Product 1149,68.16,W49,2024
Product 1150,89.06,W49,2024
Product 1151,51.76,W49,2024
Product 1152,1809.36,W49,2024
Product 1153,171.36,W49,2024
Product 1154,249.48,W49,2024
Product 1155,195.66,W49,2024
Product 1156,2019.78,W49,2024
Product 1157,515.88,W49,2024
Product 1158,1530.36,W49,2024
Product 1159,949.5,W49,2024
Product 1160,908.82,W49,2024
Product 1161,899.82,W49,2024
Product 1162,730.44,W49,2024
Product 1163,1035.9,W49,2024
Product 1164,1035.36,W49,2024
Product 1165,88.74,W49,2024
Product 1166,432.9,W49,2024
Product 1167,50.22,W49,2024
Product 1168,756.18,W49,2024
Product 1169,214.56,W49,2024
Product 1170,0.0,W49,2024
Product 1171,0.0,W49,2024
Product 1172,0.0,W49,2024
Product 1173,0.0,W49,2024
Product 1174,0.0,W49,2024
Product 1175,0.0,W49,2024
Product 1176,0.0,W49,2024
Product 1177,0.0,W49,2024
Product 1178,0.0,W49,2024
Product 1179,0.0,W49,2024
Product 1180,0.0,W49,2024
Product 1181,0.0,W49,2024
Product 1182,0.0,W49,2024
Product 1183,0.0,W49,2024
Product 1184,0.0,W49,2024
Product 1185,0.0,W49,2024
Product 1186,0.0,W49,2024
Product 1187,0.0,W49,2024
Product 1188,0.0,W49,2024
Product 1189,0.0,W49,2024
Product 1190,0.0,W49,2024
Product 1191,0.0,W49,2024
Product 1192,0.0,W49,2024
Product 1193,0.0,W49,2024
Product 1194,0.0,W49,2024
Product 1195,0.0,W49,2024
Product 1196,0.0,W49,2024
Product 1197,0.0,W49,2024
Product 1198,2292.84,W49,2024
Product 1199,1752.48,W49,2024
Product 1200,1109.16,W49,2024
Product 1201,1495.26,W49,2024
Product 1202,59.58,W49,2024
Product 1203,-245.16,W49,2024
Product 1204,742.68,W49,2024
Product 1205,770.76,W49,2024
Product 1206,126.72,W49,2024
Product 1207,2414.52,W49,2024
Product 1208,-148.68,W49,2024
Product 1209,278.1,W49,2024
Product 1210,576.18,W49,2024
Product 1211,199.08,W49,2024
Product 1212,937.98,W49,2024
Product 1213,1917.0,W49,2024
Product 1214,431.1,W49,2024
Product 1215,685.44,W49,2024
Product 1216,1208.52,W49,2024
Product 1217,1037.7,W49,2024
Product 1218,10.08,W49,2024
Product 1219,1228.14,W49,2024
Product 1220,169.02,W49,2024
Product 1221,260.1,W49,2024
Product 1222,2078.28,W49,2024
Product 1223,2261.52,W49,2024
Product 1224,1679.4,W49,2024
Product 1225,3852.0,W49,2024
Product 1226,-491.04,W49,2024
Product 1227,59.04,W49,2024
Product 1228,870.84,W49,2024
Product 1229,-682.56,W49,2024
Product 1230,414.0,W49,2024
Product 1231,645.84,W49,2024
Product 1232,-403.2,W49,2024
Product 1233,29.88,W49,2024
Product 1234,507.24,W49,2024
Product 1235,813.96,W49,2024
Product 1236,207.36,W49,2024
Product 1237,447.84,W49,2024
Product 1238,647.28,W49,2024
Product 1239,-11.52,W49,2024
Product 1240,10.44,W49,2024
Product 1241,423.36,W49,2024
Product 1242,118.44,W49,2024
Product 1243,43.2,W49,2024
Product 1244,135.0,W49,2024
Product 1245,51.12,W49,2024
Product 1246,491.76,W49,2024
Product 1247,0.0,W49,2024
Product 1248,0.0,W49,2024
Product 1249,0.0,W49,2024
Product 1250,1337.68,W49,2024
Product 1251,1701.16,W49,2024
Product 1252,0.0,W49,2024
Product 1253,1098.72,W49,2024
Product 1254,395.6000000000001,W49,2024
Product 1255,677.32,W49,2024
Product 1256,116.505,W49,2024
Product 1257,117.0,W49,2024
Product 1258,132.57,W49,2024
Product 1259,120.353,W49,2024
Product 1260,22.32,W49,2024
Product 1261,22.59,W49,2024
Product 1262,23.265,W49,2024
Product 1263,30.78,W49,2024
Product 1264,-14.0,W49,2024
Product 1265,1.89,W49,2024
Product 1266,0.0,W49,2024
Product 1267,-1.3,W49,2024
Product 1268,1.57,W49,2024
Product 1269,4.24,W49,2024
Product 1270,17.422,W49,2024
Product 1271,2.54,W49,2024
Product 1272,0.95,W49,2024
Product 1273,1.29,W49,2024
Product 1274,0.0,W49,2024
Product 1275,3.71,W49,2024
Product 1276,0.86,W49,2024
Product 1277,0.0,W49,2024
Product 1278,1.45,W49,2024
Product 1279,2.37,W49,2024
Product 1280,312.12,W49,2024
Product 1281,1210.68,W49,2024
Product 1282,1489.32,W49,2024
Product 1283,711.0,W49,2024
Product 1284,929.88,W49,2024
Product 1285,338.76,W49,2024
Product 1286,4710.6,W49,2024
Product 1287,97.91999999999996,W49,2024
Product 1288,3264.48,W49,2024
Product 1289,1019.88,W49,2024
Product 1290,0.0,W49,2024
Product 1291,0.0,W49,2024
Product 1292,0.0,W49,2024
Product 1293,0.0,W49,2024
Product 1294,0.0,W49,2024
Product 1295,0.0,W49,2024
Product 1296,0.0,W49,2024
Product 1297,0.0,W49,2024
Product 1298,0.0,W49,2024
Product 1299,0.0,W49,2024
Product 1300,-63.0,W49,2024
Product 1301,1553.4,W49,2024
Product 1302,469.8,W49,2024
Product 1303,1664.64,W49,2024
Product 1304,-332.28,W49,2024
Product 1305,249.12,W49,2024
Product 1306,183.96,W49,2024
Product 1307,78.84,W49,2024
Product 1308,1228.68,W49,2024
Product 1309,1290.24,W49,2024
Product 1310,2852.64,W49,2024
Product 1311,1792.44,W49,2024
Product 1312,1437.12,W49,2024
Product 1313,1640.16,W49,2024
Product 1314,2379.96,W49,2024
Product 1315,1252.8,W49,2024
Product 1316,907.2,W49,2024
Product 1317,2076.48,W49,2024
Product 1318,950.4,W49,2024
Product 1319,708.84,W49,2024
Product 1320,619.56,W49,2024
Product 1321,4206.6,W49,2024
Product 1322,2573.28,W49,2024
Product 1323,530.28,W49,2024
Product 1324,2473.56,W49,2024
Product 1325,301.68,W49,2024
Product 1326,824.76,W49,2024
Product 1327,2874.96,W49,2024
Product 1328,1683.72,W49,2024
Product 1329,2439.36,W49,2024
Product 1330,0.0,W49,2024
Product 1331,0.0,W49,2024
Product 1332,0.0,W49,2024
Product 1333,0.0,W49,2024
Product 1334,0.0,W49,2024
Product 1335,354.24,W49,2024
Product 1336,118.8,W49,2024
Product 1337,0.0,W49,2024
Product 1338,0.0,W49,2024
Product 1339,0.0,W49,2024
Product 1340,0.0,W49,2024
Product 1341,0.0,W49,2024
Product 1342,0.0,W49,2024
Product 1343,492.84,W49,2024
Product 1344,-177.12,W49,2024
Product 1345,970.92,W49,2024
Product 1346,251.64,W49,2024
Product 1347,-1625.76,W49,2024
Product 1348,3102.48,W49,2024
Product 1349,-543.24,W49,2024
Product 1350,5505.48,W49,2024
Product 1351,253.8,W49,2024
Product 1352,887.76,W49,2024
Product 1353,618.84,W49,2024
Product 1354,144.0,W49,2024
Product 1355,1629.72,W49,2024
Product 1356,43.2,W49,2024
Product 1357,37.08,W49,2024
Product 1358,1062.72,W49,2024
Product 1359,1181.52,W49,2024
Product 1360,0.0,W49,2024
Product 1361,0.0,W49,2024
Product 1362,0.0,W49,2024
Product 1363,0.0,W49,2024
Product 1364,0.0,W49,2024
Product 1365,0.0,W49,2024
Product 1366,0.0,W49,2024
Product 1367,0.0,W49,2024
Product 1368,0.0,W49,2024
Product 1369,253.08,W49,2024
Product 1370,1136.52,W49,2024
Product 1371,671.04,W49,2024
Product 1372,0.0,W49,2024
Product 1373,0.0,W49,2024
Product 1374,0.0,W49,2024
Product 1375,0.0,W49,2024
Product 1376,0.0,W49,2024
Product 1377,660.96,W49,2024
Product 1378,1049.76,W49,2024
Product 1379,387.72,W49,2024
Product 1380,230.76,W49,2024
Product 1381,129.6,W49,2024
Product 1382,0.36,W49,2024
Product 1383,2327.76,W49,2024
Product 1384,3844.8,W49,2024
Product 1385,-129.6,W49,2024
Product 1386,660.24,W49,2024
Product 1387,0.0,W49,2024
Product 1388,0.0,W49,2024
Product 1389,0.0,W49,2024
Product 1390,0.0,W49,2024
Product 1391,0.0,W49,2024
Product 1392,4012.92,W49,2024
Product 1393,4750.2,W49,2024
Product 1394,4068.72,W49,2024
Product 1395,1272.6,W49,2024
Product 1396,1519.56,W49,2024
Product 1397,2021.58,W49,2024
Product 1398,1670.04,W49,2024
Product 1399,636.48,W49,2024
Product 1400,849.42,W49,2024
Product 1401,0.0,W49,2024
Product 1402,0.0,W49,2024
Product 1403,0.0,W49,2024
Product 1404,0.0,W49,2024
Product 1405,0.0,W49,2024
Product 1406,0.0,W49,2024
Product 1407,0.0,W49,2024
Product 1408,0.0,W49,2024
Product 1409,0.0,W49,2024
Product 1410,0.0,W49,2024
Product 1411,12232.44,W49,2024
Product 1412,3956.4,W49,2024
Product 1413,7361.46,W49,2024
Product 1414,9033.3,W49,2024
Product 1415,13831.74,W49,2024
Product 1416,29.16,W49,2024
Product 1417,93.78,W49,2024
Product 1418,2980.08,W49,2024
Product 1419,7879.5,W49,2024
Product 1420,3094.02,W49,2024
Product 1421,970.02,W49,2024
Product 1422,847.98,W49,2024
Product 1423,805.14,W49,2024
Product 1424,911.34,W49,2024
Product 1425,941.22,W49,2024
Product 1426,206.46,W49,2024
Product 1427,492.66,W49,2024
Product 1428,509.04,W49,2024
Product 1429,642.06,W49,2024
Product 1430,3459.78,W49,2024
Product 1431,-1856.52,W49,2024
Product 1432,3074.76,W49,2024
Product 1433,1601.1,W49,2024
Product 1434,0.0,W49,2024
Product 1435,0.0,W49,2024
Product 1436,0.0,W49,2024
Product 1437,0.0,W49,2024
Product 1438,0.0,W49,2024
Product 1439,0.0,W49,2024
Product 1440,0.0,W49,2024
Product 1441,0.0,W49,2024
Product 1442,-70.0,W49,2024
Product 1443,502.727,W49,2024
Product 1444,874.909,W49,2024
Product 1445,26.818,W49,2024
Product 1446,1007.818,W49,2024
Product 1447,0.0,W49,2024
Product 1448,0.0,W49,2024
Product 1449,0.0,W49,2024
Product 1450,0.0,W49,2024
Product 1451,1739.364,W49,2024
Product 1452,467.364,W49,2024
Product 1453,0.0,W49,2024
Product 1454,195.273,W49,2024
Product 1455,0.0,W49,2024
Product 1456,-27.45499999999998,W49,2024
Product 1457,0.0,W49,2024
Product 1458,0.0,W49,2024
Product 1459,-299.0,W49,2024
Product 1460,670.818,W49,2024
Product 1461,572.091,W49,2024
Product 1462,0.0,W49,2024
Product 1463,17.727,W49,2024
Product 1464,0.0,W49,2024
Product 1465,0.0,W49,2024
Product 1466,282.091,W49,2024
Product 1467,348.636,W49,2024
Product 1468,0.0,W49,2024
Product 1469,-119.0,W49,2024
Product 1470,0.0,W49,2024
Product 1471,-56.0,W49,2024
Product 1472,84.909,W49,2024
Product 1473,719.636,W49,2024
Product 1474,1161.636,W49,2024
Product 1475,475.455,W49,2024
Product 1476,567.545,W49,2024
Product 1477,330.273,W49,2024
Product 1478,408.091,W49,2024
Product 1479,423.545,W49,2024
Product 1480,232.091,W49,2024
Product 1481,0.0,W49,2024
Product 1482,0.0,W49,2024
Product 1483,0.0,W49,2024
Product 1484,0.0,W49,2024
Product 1485,0.0,W49,2024
Product 1486,0.0,W49,2024
Product 1487,0.0,W49,2024
Product 1488,0.0,W49,2024
Product 1489,0.0,W49,2024
Product 1490,0.0,W49,2024
Product 1491,0.0,W49,2024
Product 1492,0.0,W49,2024
Product 1493,0.0,W49,2024
Product 1494,0.0,W49,2024
Product 1495,0.0,W49,2024
Product 1496,0.0,W49,2024
Product 1497,445.818,W49,2024
Product 1498,0.0,W49,2024
Product 1499,197.455,W49,2024
